date,cash,position_value,equity,open_positions,portfolio_heat
2014-02-27,83331.98469040025,24501.044276158904,107833.02896655916,1,0.009615663886015513
2014-02-28,83331.98469040025,24429.504808565514,107761.48949896576,1,0.009622047423197125
2014-03-03,83331.98469040025,24169.06264438157,107501.04733478182,1,0.00964535870170936
2014-03-04,83331.98469040025,24414.631802933036,107746.61649333328,1,0.009623375620500937
2014-03-05,83331.98469040025,24481.95466475421,107813.93935515446,1,0.009617366442179216
2014-03-06,83331.98469040025,24509.084703734123,107841.06939413436,1,0.009614946960177357
2014-03-07,83331.98469040025,24412.22231392034,107744.20700432059,1,0.00962359082852434
2014-03-10,83331.98469040025,24347.510766866795,107679.49545726704,1,0.009629374264340783
2014-03-11,83331.98469040025,24114.804118927554,107446.7888093278,1,0.009650229419079597
2014-03-12,83331.98469040025,24261.705323411523,107593.69001381178,1,0.009637053643390266
2014-03-13,83331.98469040025,23895.157149838036,107227.14184023828,1,0.009669997209272843
2014-03-14,83331.98469040025,23568.398147595955,106900.3828379962,1,0.009699555182367984
2014-03-17,83331.98469040025,23956.248253349313,107288.23294374956,1,0.009664491006176227
2014-03-18,83331.98469040025,24341.285218580128,107673.26990898038,1,0.009629931024012927
2014-03-19,83331.98469040025,24099.93266580088,107431.91735620113,1,0.009651565269150965
2014-03-20,83331.98469040025,24057.9327262001,107389.91741660035,1,0.009655339973221039
2014-03-21,83331.98469040025,23774.17813481602,107106.16282521626,1,0.009680919706230863
2014-03-24,83331.98469040025,23269.571829836077,106601.55652023632,1,0.009726745051387445
2014-03-25,83331.98469040025,23285.44464920836,106617.42933960861,1,0.009725296968571743
2014-03-26,83331.98469040025,22747.88485596589,106079.86954636614,1,0.00977457991593964
2014-03-27,83331.98469040025,22467.8857761293,105799.87046652955,1,0.009800448316063233
2014-03-28,83331.98469040025,22529.444183888532,105861.42887428877,1,0.0097947493565831
2014-03-31,83331.98469040025,22407.941974409503,105739.92666480975,1,0.009806004175133245
2014-04-01,83331.98469040025,22817.90442037408,106149.88911077433,1,0.009768132317795917
2014-04-02,83331.98469040025,22811.46928380345,106143.4539742037,1,0.009768724528272883
2014-04-03,106223.73479935415,0.0,106223.73479935415,0,0.0
2014-04-04,106223.73479935415,0.0,106223.73479935415,0,0.0
2014-04-07,106223.73479935415,0.0,106223.73479935415,0,0.0
2014-04-08,106223.73479935415,0.0,106223.73479935415,0,0.0
2014-04-09,106223.73479935415,0.0,106223.73479935415,0,0.0
2014-04-10,106223.73479935415,0.0,106223.73479935415,0,0.0
2014-04-11,106223.73479935415,0.0,106223.73479935415,0,0.0
2014-04-14,106223.73479935415,0.0,106223.73479935415,0,0.0
2014-04-15,106223.73479935415,0.0,106223.73479935415,0,0.0
2014-04-16,106223.73479935415,0.0,106223.73479935415,0,0.0
2014-04-17,106223.73479935415,0.0,106223.73479935415,0,0.0
2014-04-21,106223.73479935415,0.0,106223.73479935415,0,0.0
2014-04-22,106223.73479935415,0.0,106223.73479935415,0,0.0
2014-04-23,106223.73479935415,0.0,106223.73479935415,0,0.0
2014-04-24,106223.73479935415,0.0,106223.73479935415,0,0.0
2014-04-25,106223.73479935415,0.0,106223.73479935415,0,0.0
2014-04-28,106223.73479935415,0.0,106223.73479935415,0,0.0
2014-04-29,106223.73479935415,0.0,106223.73479935415,0,0.0
2014-04-30,106223.73479935415,0.0,106223.73479935415,0,0.0
2014-05-01,106223.73479935415,0.0,106223.73479935415,0,0.0
2014-05-02,106223.73479935415,0.0,106223.73479935415,0,0.0
2014-05-05,106223.73479935415,0.0,106223.73479935415,0,0.0
2014-05-06,106223.73479935415,0.0,106223.73479935415,0,0.0
2014-05-07,106223.73479935415,0.0,106223.73479935415,0,0.0
2014-05-08,106223.73479935415,0.0,106223.73479935415,0,0.0
2014-05-09,106223.73479935415,0.0,106223.73479935415,0,0.0
2014-05-12,106223.73479935415,0.0,106223.73479935415,0,0.0
2014-05-13,106223.73479935415,0.0,106223.73479935415,0,0.0
2014-05-14,106223.73479935415,0.0,106223.73479935415,0,0.0
2014-05-15,106223.73479935415,0.0,106223.73479935415,0,0.0
2014-05-16,106223.73479935415,0.0,106223.73479935415,0,0.0
2014-05-19,106223.73479935415,0.0,106223.73479935415,0,0.0
2014-05-20,106223.73479935415,0.0,106223.73479935415,0,0.0
2014-05-21,106223.73479935415,0.0,106223.73479935415,0,0.0
2014-05-22,106223.73479935415,0.0,106223.73479935415,0,0.0
2014-05-23,106223.73479935415,0.0,106223.73479935415,0,0.0
2014-05-27,106223.73479935415,0.0,106223.73479935415,0,0.0
2014-05-28,106223.73479935415,0.0,106223.73479935415,0,0.0
2014-05-29,106223.73479935415,0.0,106223.73479935415,0,0.0
2014-05-30,106223.73479935415,0.0,106223.73479935415,0,0.0
2014-06-02,106223.73479935415,0.0,106223.73479935415,0,0.0
2014-06-03,106223.73479935415,0.0,106223.73479935415,0,0.0
2014-06-04,106223.73479935415,0.0,106223.73479935415,0,0.0
2014-06-05,106223.73479935415,0.0,106223.73479935415,0,0.0
2014-06-06,106223.73479935415,0.0,106223.73479935415,0,0.0
2014-06-09,106223.73479935415,0.0,106223.73479935415,0,0.0
2014-06-10,84957.74309252345,21235.645665903277,106193.38875842674,1,0.008581437075772861
2014-06-11,84957.74309252345,21170.865012936305,106128.60810545976,1,0.00858667516479605
2014-06-12,84957.74309252345,20887.115432010087,105844.85852453354,1,0.008609694379083117
2014-06-13,84957.74309252345,20902.64799441331,105860.39108693675,1,0.008608431105692167
2014-06-16,84957.74309252345,20619.279966314127,105577.02305883757,1,0.00863153607755795
2014-06-17,84957.74309252345,20571.164839125675,105528.90793164913,1,0.008635471562766159
2014-06-18,84957.74309252345,20963.640894986238,105921.38398750969,1,0.008603474097364363
2014-06-19,84957.74309252345,21021.60330126628,105979.34639378973,1,0.008598768670523947
2014-06-20,84957.74309252345,21076.912380415793,106034.65547293925,1,0.008594283439022367
2014-06-23,84957.74309252345,21402.331623341215,106360.07471586467,1,0.008567988372779846
2014-06-24,84957.74309252345,21389.8310171191,106347.57410964255,1,0.00856899549541203
2014-06-25,84957.74309252345,21921.337028954615,106879.08012147807,1,0.008526382173740228
2014-06-26,84957.74309252345,21820.946240685982,106778.68933320943,1,0.008534398475802433
2014-06-27,84957.74309252345,21867.92109505801,106825.66418758145,1,0.008530645612400155
2014-06-30,84957.74309252345,21793.670330161807,106751.41342268526,1,0.00853657908851509
2014-07-01,84957.74309252345,22073.632158693978,107031.37525121743,1,0.008514249969736407
2014-07-02,84957.74309252345,22060.940045114232,107018.68313763768,1,0.008515259735737015
2014-07-03,84957.74309252345,22151.67067598423,107109.41376850769,1,0.008508046598621775
2014-07-07,84957.74309252345,22057.71804346372,107015.46113598716,1,0.0085155161115974
2014-07-08,84957.74309252345,21634.938506562547,106592.681599086,1,0.00854929128175098
2014-07-09,84957.74309252345,21823.978196867087,106781.72128939054,1,0.00853415615041286
2014-07-10,84957.74309252345,21635.31713561313,106593.06022813659,1,0.008549260913826143
2014-07-11,84957.74309252345,21941.417525629502,106899.16061815295,1,0.008524780533578616
2014-07-14,84957.74309252345,22156.97148269238,107114.71457521582,1,0.0085076255592654
2014-07-15,84957.74309252345,22153.565283125365,107111.30837564882,1,0.008507896106520732
2014-07-16,84957.74309252345,22073.25206775517,107030.99516027862,1,0.008514280205737293
2014-07-17,84957.74309252345,21734.95358955705,106692.69668208051,1,0.008541277067998032
2014-07-18,84957.74309252345,22543.766640905986,107501.50973342944,1,0.008477014748474199
2014-07-21,84957.74309252345,22331.238792471315,107288.98188499476,1,0.008493806796212833
2014-07-22,84957.74309252345,22530.885943745063,107488.62903626851,1,0.00847803057555082
2014-07-23,84957.74309252345,22577.859336228867,107535.60242875232,1,0.00847432722662525
2014-07-24,84957.74309252345,22478.225806061397,107435.96889858485,1,0.008482186113607317
2014-07-25,84957.74309252345,22314.191713865763,107271.93480638921,1,0.00849515658628026
2014-07-28,84957.74309252345,22374.047265398713,107331.79035792216,1,0.008490419105603428
2014-07-29,84957.74309252345,22185.007575094172,107142.75066761763,1,0.008505399365007615
2014-07-30,84957.74309252345,22253.578904231643,107211.3219967551,1,0.008499959393478104
2014-07-31,84957.74309252345,21654.257359471594,106612.00045199505,1,0.00854774208935192
2014-08-01,84957.74309252345,21444.764390994485,106402.50748351794,1,0.008564571503492865
2014-08-04,84957.74309252345,21712.979947629254,106670.7230401527,1,0.00854303652887492
2014-08-05,84957.74309252345,21406.878095724653,106364.6211882481,1,0.008567622140830884
2014-08-06,84957.74309252345,21456.27968455215,106414.0227770756,1,0.008563644712525994
2014-08-07,84957.74309252345,21342.098904645907,106299.84199716937,1,0.008572843255193086
2014-08-08,84957.74309252345,21547.0468626278,106504.78995515125,1,0.00855634646927397
2014-08-11,84957.74309252345,21513.33133446728,106471.07442699073,1,0.008559055953909947
2014-08-12,84957.74309252345,21318.232117465195,106275.97520998865,1,0.008574768490177766
2014-08-13,84957.74309252345,21774.728644415118,106732.47173693858,1,0.008538094065127315
2014-08-14,84957.74309252345,21769.80208109287,106727.54517361632,1,0.008538488185136304
2014-08-15,84957.74309252345,21725.482015739595,106683.22510826305,1,0.008542035381558228
2014-08-18,84957.74309252345,22054.311843896707,107012.05493642016,1,0.008515787160941415
2014-08-19,84957.74309252345,22232.362520405008,107190.10561292846,1,0.008501641809965816
2014-08-20,84957.74309252345,22142.57919310558,107100.32228562902,1,0.008508768825766675
2014-08-21,84957.74309252345,22100.15081111699,107057.89390364045,1,0.008512140957244594
2014-08-22,84957.74309252345,22069.462853472894,107027.20594599635,1,0.008514581647150002
2014-08-25,84957.74309252345,21980.055231447597,106937.79832397104,1,0.008521700444334377
2014-08-26,84957.74309252345,21891.410715076367,106849.15380759983,1,0.008528770243089253
2014-08-27,84957.74309252345,21631.529383219084,106589.27247574253,1,0.008549564720041737
2014-08-28,84957.74309252345,21563.33668313219,106521.07977565564,1,0.008555037983212324
2014-08-29,84957.74309252345,21654.257359471594,106612.00045199505,1,0.00854774208935192
2014-09-02,84957.74309252345,21871.330218401476,106829.07331092493,1,0.008530373382920007
2014-09-03,84957.74309252345,21894.43974748102,106852.18284000448,1,0.00852852847056995
2014-09-04,84957.74309252345,22047.487749656866,107005.23084218032,1,0.008516330242187587
2014-09-05,84957.74309252345,22202.81337368911,107160.55646621255,1,0.008503986107806859
2014-09-08,84957.74309252345,22340.708904400548,107298.451996924,1,0.008493057136739016
2014-09-09,84957.74309252345,22010.744650979916,106968.48774350337,1,0.00851925555569865
2014-09-10,84957.74309252345,22089.92051731014,107047.66360983359,1,0.008512954442564884
2014-09-11,84957.74309252345,22023.62388625261,106981.36697877606,1,0.008518229942549851
2014-09-12,84957.74309252345,21806.55102732273,106764.29411984618,1,0.008535549183424293
2014-09-15,84957.74309252345,21711.082416711663,106668.82550923512,1,0.008543188500886107
2014-09-16,84957.74309252345,21970.58658140659,106928.32967393004,1,0.00852245505257999
2014-09-17,84957.74309252345,22153.183730298333,107110.92682282178,1,0.008507926413529623
2014-09-18,84957.74309252345,22323.661825794992,107281.40491831844,1,0.008494406688534331
2014-09-19,84957.74309252345,22581.648550511138,107539.39164303459,1,0.008474028628676451
2014-09-22,84957.74309252345,22251.68137331405,107209.42446583751,1,0.008500109836742096
2014-09-23,84957.74309252345,22015.291123363353,106973.0342158868,1,0.008518893477905912
2014-09-24,84957.74309252345,22275.17099333241,107232.91408585585,1,0.008498247867850535
2014-09-25,84957.74309252345,21785.334643496095,106743.07773601955,1,0.008537245719550921
2014-09-26,84957.74309252345,21862.618826461636,106820.36191898509,1,0.008531069050156073
2014-09-29,84957.74309252345,21834.587119724518,106792.33021224797,1,0.008533308353533879
2014-09-30,84957.74309252345,21872.46756744145,106830.2106599649,1,0.008530282565800788
2014-10-01,84957.74309252345,21528.105176881112,106485.84826940457,1,0.008557868470822481
2014-10-02,84957.74309252345,21596.676506018586,106554.41959854204,1,0.008552361196531666
2014-10-03,84957.74309252345,21793.670330161807,106751.41342268526,1,0.00853657908851509
2014-10-06,84957.74309252345,21872.090400279092,106829.83349280254,1,0.008530312682317536
2014-10-07,84957.74309252345,21356.49411800916,106314.2372105326,1,0.008571682470795566
2014-10-08,84957.74309252345,21688.352978570925,106646.09607109438,1,0.008545009307101331
2014-10-09,106563.64205523154,0.0,106563.64205523154,0,0.0
2014-10-10,106563.64205523154,0.0,106563.64205523154,0,0.0
2014-10-13,106563.64205523154,0.0,106563.64205523154,0,0.0
2014-10-14,106563.64205523154,0.0,106563.64205523154,0,0.0
2014-10-15,106563.64205523154,0.0,106563.64205523154,0,0.0
2014-10-16,106563.64205523154,0.0,106563.64205523154,0,0.0
2014-10-17,106563.64205523154,0.0,106563.64205523154,0,0.0
2014-10-20,106563.64205523154,0.0,106563.64205523154,0,0.0
2014-10-21,106563.64205523154,0.0,106563.64205523154,0,0.0
2014-10-22,106563.64205523154,0.0,106563.64205523154,0,0.0
2014-10-23,106563.64205523154,0.0,106563.64205523154,0,0.0
2014-10-24,106563.64205523154,0.0,106563.64205523154,0,0.0
2014-10-27,106563.64205523154,0.0,106563.64205523154,0,0.0
2014-10-28,106563.64205523154,0.0,106563.64205523154,0,0.0
2014-10-29,106563.64205523154,0.0,106563.64205523154,0,0.0
2014-10-30,106563.64205523154,0.0,106563.64205523154,0,0.0
2014-10-31,106563.64205523154,0.0,106563.64205523154,0,0.0
2014-11-03,106563.64205523154,0.0,106563.64205523154,0,0.0
2014-11-04,106563.64205523154,0.0,106563.64205523154,0,0.0
2014-11-05,106563.64205523154,0.0,106563.64205523154,0,0.0
2014-11-06,106563.64205523154,0.0,106563.64205523154,0,0.0
2014-11-07,106563.64205523154,0.0,106563.64205523154,0,0.0
2014-11-10,106563.64205523154,0.0,106563.64205523154,0,0.0
2014-11-11,106563.64205523154,0.0,106563.64205523154,0,0.0
2014-11-12,106563.64205523154,0.0,106563.64205523154,0,0.0
2014-11-13,106563.64205523154,0.0,106563.64205523154,0,0.0
2014-11-14,106563.64205523154,0.0,106563.64205523154,0,0.0
2014-11-17,106563.64205523154,0.0,106563.64205523154,0,0.0
2014-11-18,106563.64205523154,0.0,106563.64205523154,0,0.0
2014-11-19,106563.64205523154,0.0,106563.64205523154,0,0.0
2014-11-20,106563.64205523154,0.0,106563.64205523154,0,0.0
2014-11-21,106563.64205523154,0.0,106563.64205523154,0,0.0
2014-11-24,106563.64205523154,0.0,106563.64205523154,0,0.0
2014-11-25,106563.64205523154,0.0,106563.64205523154,0,0.0
2014-11-26,106563.64205523154,0.0,106563.64205523154,0,0.0
2014-11-28,106563.64205523154,0.0,106563.64205523154,0,0.0
2014-12-01,106563.64205523154,0.0,106563.64205523154,0,0.0
2014-12-02,106563.64205523154,0.0,106563.64205523154,0,0.0
2014-12-03,106563.64205523154,0.0,106563.64205523154,0,0.0
2014-12-04,106563.64205523154,0.0,106563.64205523154,0,0.0
2014-12-05,106563.64205523154,0.0,106563.64205523154,0,0.0
2014-12-08,106563.64205523154,0.0,106563.64205523154,0,0.0
2014-12-09,106563.64205523154,0.0,106563.64205523154,0,0.0
2014-12-10,106563.64205523154,0.0,106563.64205523154,0,0.0
2014-12-11,106563.64205523154,0.0,106563.64205523154,0,0.0
2014-12-12,106563.64205523154,0.0,106563.64205523154,0,0.0
2014-12-15,106563.64205523154,0.0,106563.64205523154,0,0.0
2014-12-16,106563.64205523154,0.0,106563.64205523154,0,0.0
2014-12-17,106563.64205523154,0.0,106563.64205523154,0,0.0
2014-12-18,106563.64205523154,0.0,106563.64205523154,0,0.0
2014-12-19,106563.64205523154,0.0,106563.64205523154,0,0.0
2014-12-22,106563.64205523154,0.0,106563.64205523154,0,0.0
2014-12-23,106563.64205523154,0.0,106563.64205523154,0,0.0
2014-12-24,106563.64205523154,0.0,106563.64205523154,0,0.0
2014-12-26,106563.64205523154,0.0,106563.64205523154,0,0.0
2014-12-29,106563.64205523154,0.0,106563.64205523154,0,0.0
2014-12-30,106563.64205523154,0.0,106563.64205523154,0,0.0
2014-12-31,106563.64205523154,0.0,106563.64205523154,0,0.0
2015-01-02,106563.64205523154,0.0,106563.64205523154,0,0.0
2015-01-05,106563.64205523154,0.0,106563.64205523154,0,0.0
2015-01-06,106563.64205523154,0.0,106563.64205523154,0,0.0
2015-01-07,106563.64205523154,0.0,106563.64205523154,0,0.0
2015-01-08,106563.64205523154,0.0,106563.64205523154,0,0.0
2015-01-09,106563.64205523154,0.0,106563.64205523154,0,0.0
2015-01-12,106563.64205523154,0.0,106563.64205523154,0,0.0
2015-01-13,106563.64205523154,0.0,106563.64205523154,0,0.0
2015-01-14,106563.64205523154,0.0,106563.64205523154,0,0.0
2015-01-15,106563.64205523154,0.0,106563.64205523154,0,0.0
2015-01-16,106563.64205523154,0.0,106563.64205523154,0,0.0
2015-01-20,106563.64205523154,0.0,106563.64205523154,0,0.0
2015-01-21,106563.64205523154,0.0,106563.64205523154,0,0.0
2015-01-22,106563.64205523154,0.0,106563.64205523154,0,0.0
2015-01-23,106563.64205523154,0.0,106563.64205523154,0,0.0
2015-01-26,106563.64205523154,0.0,106563.64205523154,0,0.0
2015-01-27,106563.64205523154,0.0,106563.64205523154,0,0.0
2015-01-28,106563.64205523154,0.0,106563.64205523154,0,0.0
2015-01-29,106563.64205523154,0.0,106563.64205523154,0,0.0
2015-01-30,106563.64205523154,0.0,106563.64205523154,0,0.0
2015-02-02,106563.64205523154,0.0,106563.64205523154,0,0.0
2015-02-03,106563.64205523154,0.0,106563.64205523154,0,0.0
2015-02-04,106563.64205523154,0.0,106563.64205523154,0,0.0
2015-02-05,106563.64205523154,0.0,106563.64205523154,0,0.0
2015-02-06,106563.64205523154,0.0,106563.64205523154,0,0.0
2015-02-09,106563.64205523154,0.0,106563.64205523154,0,0.0
2015-02-10,106563.64205523154,0.0,106563.64205523154,0,0.0
2015-02-11,106563.64205523154,0.0,106563.64205523154,0,0.0
2015-02-12,106563.64205523154,0.0,106563.64205523154,0,0.0
2015-02-13,85364.79531459688,21387.57966636091,106752.37498095779,1,0.009982320493969347
2015-02-17,85364.79531459688,21147.217690733898,106512.01300533078,1,0.010004847251351656
2015-02-18,85364.79531459688,21024.894506314795,106389.68982091168,1,0.010016350478567302
2015-02-19,85364.79531459688,21148.385751619895,106513.18106621677,1,0.010004737534689102
2015-02-20,85364.79531459688,20995.67644791035,106360.47176250722,1,0.010019102048849312
2015-02-23,85364.79531459688,20721.41966044731,106086.21497504419,1,0.010045003686888035
2015-02-24,85364.79531459688,20884.259674981484,106249.05498957836,1,0.010029608457758429
2015-02-25,85364.79531459688,21187.346670516174,106552.14198511305,1,0.010001079290374106
2015-02-26,85364.79531459688,21639.62976732722,107004.4250819241,1,0.009958807028180836
2015-02-27,85364.79531459688,21753.38266202808,107118.17797662495,1,0.009948231389679311
2015-03-02,85364.79531459688,22257.47835407311,107622.27366867,1,0.009901634524401744
2015-03-03,85364.79531459688,22347.08380731736,107711.87912191424,1,0.009893397360064338
2015-03-04,85364.79531459688,22336.563742864066,107701.35905746094,1,0.009894363728351618
2015-03-05,85364.79531459688,22412.919146366767,107777.71446096365,1,0.009887354040507898
2015-03-06,85364.79531459688,22115.092183058732,107479.88749765561,1,0.009914751916497488
2015-03-09,85364.79531459688,22160.47969177179,107525.27500636867,1,0.009910566799193941
2015-03-10,85364.79531459688,21621.32112700474,106986.11644160163,1,0.009960511288714674
2015-03-11,85364.79531459688,21472.11600595319,106836.91132055008,1,0.009974421830251287
2015-03-12,85364.79531459688,21640.799331509083,107005.59464610596,1,0.00995869817906848
2015-03-13,85364.79531459688,21321.74132071978,106686.53663531666,1,0.009988480778928535
2015-03-16,85364.79531459688,21601.842922500397,106966.63823709727,1,0.009962325058681151
2015-03-17,85364.79531459688,21458.871969395095,106823.66728399198,1,0.009975658462644879
2015-03-18,85364.79531459688,21796.23561391515,107161.03092851203,1,0.009944253161050774
2015-03-19,85364.79531459688,21737.41164677346,107102.20696137034,1,0.009949714863827872
2015-03-20,85364.79531459688,21829.738065530782,107194.53338012766,1,0.009941145196027967
2015-03-23,85364.79531459688,21769.353677282703,107134.14899187959,1,0.009946748357828345
2015-03-24,85364.79531459688,22212.681640634433,107577.47695523131,1,0.00990575769866571
2015-03-25,85364.79531459688,21768.38254815483,107133.1778627517,1,0.009946838522026314
2015-03-26,85364.79531459688,21627.553791655122,106992.349106252,1,0.009959931055388388
2015-03-27,85364.79531459688,21361.479443577522,106726.2747581744,1,0.00998476169965537
2015-03-30,85364.79531459688,21505.230607236022,106870.0259218329,1,0.009971331169431413
2015-03-31,85364.79531459688,21348.23390372356,106713.02921832044,1,0.009986001038094114
2015-04-01,85364.79531459688,21136.311279243662,106501.10659384054,1,0.01000587181329763
2015-04-02,85364.79531459688,20862.44384540929,106227.23916000617,1,0.010031668232920812
2015-04-06,85364.79531459688,20910.556829523008,106275.35214411988,1,0.010027126695446816
2015-04-07,85364.79531459688,20920.489105293647,106285.28441989052,1,0.010026189668387333
2015-04-08,85364.79531459688,21099.30013508244,106464.09544967933,1,0.01000935025138116
2015-04-09,85364.79531459688,21066.96574435281,106431.76105894969,1,0.010012391131648082
2015-04-10,85364.79531459688,21036.968978691028,106401.76429328791,1,0.010015213823099533
2015-04-13,85364.79531459688,21004.24523433273,106369.04054892961,1,0.010018294938574012
2015-04-14,85364.79531459688,20662.206339676955,106027.00165427383,1,0.010050613559997439
2015-04-15,85364.79531459688,20745.574618383238,106110.36993298012,1,0.010042717042880702
2015-04-16,105976.96152701117,0.0,105976.96152701117,0,0.0
2015-04-17,105976.96152701117,0.0,105976.96152701117,0,0.0
2015-04-20,105976.96152701117,0.0,105976.96152701117,0,0.0
2015-04-21,105976.96152701117,0.0,105976.96152701117,0,0.0
2015-04-22,105976.96152701117,0.0,105976.96152701117,0,0.0
2015-04-23,105976.96152701117,0.0,105976.96152701117,0,0.0
2015-04-24,105976.96152701117,0.0,105976.96152701117,0,0.0
2015-04-27,105976.96152701117,0.0,105976.96152701117,0,0.0
2015-04-28,84760.37382930353,21148.13188676389,105908.50571606742,1,0.009102232815146423
2015-04-29,84760.37382930353,20972.43271566953,105732.80654497305,1,0.009117358250789229
2015-04-30,84760.37382930353,20524.0185393061,105284.39236860962,1,0.00915618976796534
2015-05-01,84760.37382930353,20545.406942734422,105305.78077203795,1,0.009154330076320797
2015-05-04,84760.37382930353,20655.40780583399,105415.78163513752,1,0.009144777576743656
2015-05-05,84760.37382930353,20274.216215821154,105034.59004512469,1,0.009177965808385206
2015-05-06,104961.42529162415,0.0,104961.42529162415,0,0.0
2015-05-07,104961.42529162415,0.0,104961.42529162415,0,0.0
2015-05-08,104961.42529162415,0.0,104961.42529162415,0,0.0
2015-05-11,104961.42529162415,0.0,104961.42529162415,0,0.0
2015-05-12,104961.42529162415,0.0,104961.42529162415,0,0.0
2015-05-13,104961.42529162415,0.0,104961.42529162415,0,0.0
2015-05-14,104961.42529162415,0.0,104961.42529162415,0,0.0
2015-05-15,104961.42529162415,0.0,104961.42529162415,0,0.0
2015-05-18,104961.42529162415,0.0,104961.42529162415,0,0.0
2015-05-19,104961.42529162415,0.0,104961.42529162415,0,0.0
2015-05-20,104961.42529162415,0.0,104961.42529162415,0,0.0
2015-05-21,104961.42529162415,0.0,104961.42529162415,0,0.0
2015-05-22,104961.42529162415,0.0,104961.42529162415,0,0.0
2015-05-26,104961.42529162415,0.0,104961.42529162415,0,0.0
2015-05-27,104961.42529162415,0.0,104961.42529162415,0,0.0
2015-05-28,104961.42529162415,0.0,104961.42529162415,0,0.0
2015-05-29,104961.42529162415,0.0,104961.42529162415,0,0.0
2015-06-01,104961.42529162415,0.0,104961.42529162415,0,0.0
2015-06-02,104961.42529162415,0.0,104961.42529162415,0,0.0
2015-06-03,104961.42529162415,0.0,104961.42529162415,0,0.0
2015-06-04,104961.42529162415,0.0,104961.42529162415,0,0.0
2015-06-05,104961.42529162415,0.0,104961.42529162415,0,0.0
2015-06-08,104961.42529162415,0.0,104961.42529162415,0,0.0
2015-06-09,104961.42529162415,0.0,104961.42529162415,0,0.0
2015-06-10,104961.42529162415,0.0,104961.42529162415,0,0.0
2015-06-11,104961.42529162415,0.0,104961.42529162415,0,0.0
2015-06-12,104961.42529162415,0.0,104961.42529162415,0,0.0
2015-06-15,104961.42529162415,0.0,104961.42529162415,0,0.0
2015-06-16,104961.42529162415,0.0,104961.42529162415,0,0.0
2015-06-17,104961.42529162415,0.0,104961.42529162415,0,0.0
2015-06-18,104961.42529162415,0.0,104961.42529162415,0,0.0
2015-06-19,104961.42529162415,0.0,104961.42529162415,0,0.0
2015-06-22,104961.42529162415,0.0,104961.42529162415,0,0.0
2015-06-23,104961.42529162415,0.0,104961.42529162415,0,0.0
2015-06-24,104961.42529162415,0.0,104961.42529162415,0,0.0
2015-06-25,104961.42529162415,0.0,104961.42529162415,0,0.0
2015-06-26,104961.42529162415,0.0,104961.42529162415,0,0.0
2015-06-29,104961.42529162415,0.0,104961.42529162415,0,0.0
2015-06-30,104961.42529162415,0.0,104961.42529162415,0,0.0
2015-07-01,104961.42529162415,0.0,104961.42529162415,0,0.0
2015-07-02,104961.42529162415,0.0,104961.42529162415,0,0.0
2015-07-06,104961.42529162415,0.0,104961.42529162415,0,0.0
2015-07-07,104961.42529162415,0.0,104961.42529162415,0,0.0
2015-07-08,104961.42529162415,0.0,104961.42529162415,0,0.0
2015-07-09,104961.42529162415,0.0,104961.42529162415,0,0.0
2015-07-10,104961.42529162415,0.0,104961.42529162415,0,0.0
2015-07-13,104961.42529162415,0.0,104961.42529162415,0,0.0
2015-07-14,104961.42529162415,0.0,104961.42529162415,0,0.0
2015-07-15,104961.42529162415,0.0,104961.42529162415,0,0.0
2015-07-16,83948.14794824099,21528.689922634097,105476.83787087508,1,0.009844534379700906
2015-07-17,83948.14794824099,24984.568132368073,108932.71608060907,1,0.009532217629766847
2015-07-20,83948.14794824099,24616.626875592625,108564.77482383362,1,0.009564523652970457
2015-07-21,83948.14794824099,24589.896711130008,108538.044659371,1,0.00956687915228918
2015-07-22,83948.14794824099,24582.469760366876,108530.61770860787,1,0.009567533831511698
2015-07-23,83948.14794824099,23920.848181591482,107868.99612983248,1,0.009626216929210807
2015-07-24,83948.14794824099,23151.554391271624,107099.70233951262,1,0.009695361742372269
2015-07-27,83948.14794824099,23288.928690631397,107237.07663887239,1,0.009682941658123953
2015-07-28,83948.14794824099,23316.406122360102,107264.5540706011,1,0.009680461226720964
2015-07-29,83948.14794824099,23462.314699693747,107410.46264793474,1,0.009667311089474521
2015-07-30,83948.14794824099,23486.821636879056,107434.96958512005,1,0.00966510588397639
2015-07-31,83948.14794824099,23227.66849171464,107175.81643995564,1,0.009688476292258587
2015-08-03,83948.14794824099,23435.584535231133,107383.73248347212,1,0.009669717495075785
2015-08-04,83948.14794824099,23362.8152773692,107310.96322561019,1,0.009676274683127224
2015-08-05,83948.14794824099,23902.282233492955,107850.43018173394,1,0.009627874037518969
2015-08-06,83948.14794824099,23861.444005960857,107809.59195420185,1,0.009631521072105293
2015-08-07,83948.14794824099,23587.439816888782,107535.58776512978,1,0.009656062502302864
2015-08-10,83948.14794824099,23529.145826087508,107477.2937743285,1,0.009661299798469511
2015-08-11,83948.14794824099,24533.464458852082,108481.61240709308,1,0.009571855853186732
2015-08-12,83948.14794824099,24488.171203909547,108436.31915215054,1,0.009575853964804882
2015-08-13,83948.14794824099,24372.694835945647,108320.84278418664,1,0.009586062386449197
2015-08-14,83948.14794824099,24397.570405931438,108345.71835417242,1,0.009583861480226002
2015-08-17,83948.14794824099,24536.799299768038,108484.94724800903,1,0.009571561613134535
2015-08-18,83948.14794824099,24360.815715390687,108308.96366363167,1,0.009587113767488071
2015-08-19,83948.14794824099,24537.916628643907,108486.0645768849,1,0.009571463032895505
