date,symbol,shares,close,market_value,stop_price
2010-12-03,GOOG,1549.1516751831737,14.146778106689451,21915.50500242261,12.10524470201386
2010-12-06,GOOG,1549.1516751831737,14.2791109085083,22120.508584041963,12.10524470201386
2010-12-07,GOOG,1549.1516751831737,14.495880126953123,22456.31698192391,12.10524470201386
2010-12-08,GOOG,1549.1516751831737,14.579822540283203,22586.356512153117,12.10524470201386
2010-12-09,GOOG,1549.1516751831737,14.603524208068848,22623.073990507884,12.10524470201386
2010-12-10,GOOG,1549.1516751831737,14.621052742004396,22650.228348217646,12.10524470201386
2010-12-13,GOOG,1549.1516751831737,14.680554389953612,22742.40542581433,12.10524470201386
2010-12-14,GOOG,1549.1516751831737,14.687713623046877,22753.49616375379,12.10524470201386
2010-12-15,GOOG,1549.1516751831737,14.573898315429688,22577.178989297132,12.10524470201386
2010-12-16,GOOG,1549.1516751831737,14.608709335327148,22631.10653908612,12.10524470201386
2010-12-17,GOOG,1549.1516751831737,14.586241722106934,22596.300798428656,12.10524470201386
2010-12-20,GOOG,1549.1516751831737,14.691417694091797,22759.234331618027,12.10524470201386
2010-12-21,GOOG,1549.1516751831737,14.889177322387695,23065.593991076217,12.10524470201386
2010-12-22,GOOG,1549.1516751831737,14.948922157287598,23158.147802144944,12.10524470201386
2010-12-23,GOOG,1549.1516751831737,14.917814254760742,23109.956942834033,12.10524470201386
2010-12-27,GOOG,1549.1516751831737,14.872139930725098,23039.200487241353,12.10524470201386
2010-12-28,GOOG,1549.1516751831737,14.78671646118164,22906.866576298147,12.10524470201386
2010-12-29,GOOG,1549.1516751831737,14.838069915771484,22986.42086650245,12.10524470201386
2010-12-30,GOOG,1549.1516751831737,14.785235404968262,22904.57219558415,12.10524470201386
2010-12-31,GOOG,1549.1516751831737,14.664506912231444,22717.54544881857,12.10524470201386
2011-01-03,GOOG,1549.1516751831737,14.920778274536133,23114.548659034353,12.10524470201386
2011-01-04,GOOG,1549.1516751831737,14.865720748901367,23029.256200965818,12.10524470201386
2011-01-05,GOOG,1549.1516751831737,15.037310600280762,23295.074906674636,12.10524470201386
2011-01-06,GOOG,1549.1516751831737,15.14668083190918,23464.505984216972,12.10524470201386
2011-01-07,GOOG,1549.1516751831737,15.219267845153809,23576.954277381432,12.10524470201386
2011-01-10,GOOG,1549.1516751831737,15.164212226867676,23491.664774085224,12.10524470201386
2011-01-11,GOOG,1549.1516751831737,15.208651542663574,23560.508014594434,12.10524470201386
2011-01-12,GOOG,1549.1516751831737,15.229883193969728,23593.399062782268,12.10524470201386
2011-01-13,GOOG,1549.1516751831737,15.225439071655272,23586.51444325411,12.10524470201386
2011-01-14,GOOG,1549.1516751831737,15.410361289978027,23872.987007547395,12.10524470201386
2011-01-18,GOOG,1549.1516751831737,15.791804313659668,24463.900106670742,12.10524470201386
2011-01-19,GOOG,1549.1516751831737,15.597254753112791,24162.5133290434,12.10524470201386
2011-01-20,GOOG,1549.1516751831737,15.474305152893066,23972.04574989991,12.10524470201386
2011-01-21,GOOG,1549.1516751831737,15.105451583862305,23400.635625538613,12.10524470201386
2011-01-24,GOOG,1549.1516751831737,15.08693504333496,23371.95069576208,12.10524470201386
2011-01-25,GOOG,1549.1516751831737,15.304939270019531,23709.672308727495,12.10524470201386
2011-01-26,GOOG,1549.1516751831737,15.220748901367188,23579.24865809543,12.10524470201386
2011-01-27,GOOG,1549.1516751831737,15.22790813446045,23590.33939603488,12.10524470201386
2011-01-28,GOOG,1549.1516751831737,14.837822914123535,22986.038223485753,12.10524470201386
2011-01-31,GOOG,1549.1516751831737,14.82226848602295,22961.942055137217,12.10524470201386
2011-02-01,GOOG,1549.1516751831737,15.085947036743164,23370.42012369531,12.10524470201386
2011-02-02,GOOG,1549.1516751831737,15.109647750854492,23407.13612466391,12.10524470201386
2011-02-03,GOOG,1549.1516751831737,15.063973426818848,23336.37966907123,12.10524470201386
2011-02-04,GOOG,1549.1516751831737,15.084465980529783,23368.12574298131,12.10524470201386
2011-02-07,GOOG,1549.1516751831737,15.166186332702637,23494.722963446442,12.10524470201386
2011-02-08,GOOG,1549.1516751831737,15.267163276672363,23651.151565352022,12.10524470201386
2011-02-09,GOOG,1549.1516751831737,15.220748901367188,23579.24865809543,12.10524470201386
2011-02-10,GOOG,1549.1516751831737,15.219267845153809,23576.954277381432,12.10524470201386
2011-02-11,GOOG,1549.1516751831737,15.41826057434082,23885.224197150765,12.10524470201386
2011-02-14,GOOG,1549.1516751831737,15.50837516784668,24024.825370638817,12.10524470201386
2011-02-15,GOOG,1549.1516751831737,15.40962028503418,23871.839078497313,12.10524470201386
2011-02-16,GOOG,1549.1516751831737,15.411346435546877,23874.513147455677,12.10524470201386
2011-02-17,GOOG,1549.1516751831737,15.437023162841797,23914.290292557824,12.10524470201386
2011-02-18,GOOG,1549.1516751831737,15.556026458740234,24098.64444775121,12.10524470201386
2011-02-22,GOOG,1549.1516751831737,15.065455436706545,23338.675527171396,12.10524470201386
2011-02-23,GOOG,1549.1516751831737,15.092860221862791,23381.12969600423,12.10524470201386
2011-02-24,GOOG,1549.1516751831737,15.03113842010498,23285.513263415793,12.10524470201386
2011-02-25,GOOG,1549.1516751831737,15.06125831604004,23332.173550659936,12.10524470201386
2011-02-28,GOOG,1549.1516751831737,15.14421272277832,23460.682508822367,12.10524470201386
2011-03-01,GOOG,1549.1516751831737,14.832145690917969,22977.243343646463,12.10524470201386
2011-03-02,GOOG,1549.1516751831737,14.8328857421875,22978.389795310377,12.10524470201386
2011-03-03,GOOG,1549.1516751831737,15.049408912658691,23313.817027561796,12.10524470201386
2011-03-04,GOOG,1549.1516751831737,14.828686714172363,22971.884864026586,12.10524470201386
2011-03-07,GOOG,1549.1516751831737,14.607476234436035,22629.19627877498,12.10524470201386
2011-03-08,GOOG,1549.1516751831737,14.62352180480957,22654.053300998414,12.10524470201386
2011-03-09,GOOG,1549.1516751831737,14.610190391540527,22633.400919800115,12.10524470201386
2011-07-18,GOOG,1199.845584170837,14.688454627990724,17623.877423688362,13.794849757978243
2011-07-19,GOOG,1199.845584170837,14.876337051391602,17849.307319749223,13.794849757978243
2011-07-20,GOOG,1199.845584170837,14.698575973510742,17636.021475416423,13.794849757978243
2011-07-21,GOOG,1199.845584170837,14.985958099365234,17980.835650092566,13.794849757978243
2011-07-22,GOOG,1199.845584170837,15.263460159301758,18313.795271305713,13.794849757978243
2011-07-25,GOOG,1199.845584170837,15.281977653503418,18336.013404953483,13.794849757978243
2011-07-26,GOOG,1199.845584170837,15.369376182556152,18440.878144100432,13.794849757978243
2011-07-27,GOOG,1199.845584170837,14.991633415222168,17987.64515276228,13.794849757978243
2011-07-28,GOOG,1199.845584170837,15.083477973937988,18097.844440967576,13.794849757978243
2011-07-29,GOOG,1199.845584170837,14.9044828414917,17883.077921713822,13.794849757978243
2011-08-01,GOOG,1199.845584170837,14.980525016784668,17974.316789949837,13.794849757978243
2011-08-02,GOOG,1199.845584170837,14.62574577331543,17548.6364813178,13.794849757978243
2011-08-03,GOOG,1199.845584170837,14.842267990112305,17808.42970701641,13.794849757978243
2011-08-04,GOOG,1199.845584170837,14.25837230682373,17107.8450498062,13.794849757978243
2011-08-05,GOOG,1199.845584170837,14.295899391174316,17152.87175625106,13.794849757978243
2011-10-18,GOOG,981.5978663974331,14.579081535339355,14310.795329123324,13.314868481106451
2011-10-19,GOOG,981.5978663974331,14.336884498596191,14073.055234608453,13.314868481106451
2011-10-20,GOOG,981.5978663974331,14.410208702087402,14145.030116310718,13.314868481106451
2011-10-21,GOOG,981.5978663974331,14.578588485717772,14310.31135266675,13.314868481106451
2011-10-24,GOOG,981.5978663974331,14.724995613098145,14454.0242765287,13.314868481106451
2011-10-25,GOOG,981.5978663974331,14.397618293762209,14132.671398361636,13.314868481106451
2011-10-26,GOOG,981.5978663974331,14.475386619567873,14209.008621045776,13.314868481106451
2011-10-27,GOOG,981.5978663974331,14.780543327331545,14508.54979430346,13.314868481106451
2011-10-28,GOOG,981.5978663974331,14.816837310791016,14544.175891030342,13.314868481106451
2011-10-31,GOOG,981.5978663974331,14.631669044494627,14362.415115909294,13.314868481106451
2011-11-01,GOOG,981.5978663974331,14.286270141601562,14023.372289773448,13.314868481106451
2011-11-02,GOOG,981.5978663974331,14.43860149383545,14172.900420111668,13.314868481106451
2011-11-03,GOOG,981.5978663974331,14.751659393310549,14480.197386295287,13.314868481106451
2011-11-04,GOOG,981.5978663974331,14.7180814743042,14447.23737264059,13.314868481106451
2011-11-07,GOOG,981.5978663974331,15.01904010772705,14742.657725082347,13.314868481106451
2011-11-08,GOOG,981.5978663974331,15.118042945861816,14839.838699762724,13.314868481106451
2011-11-09,GOOG,981.5978663974331,14.836835861206056,14563.806425448787,13.314868481106451
2011-11-10,GOOG,981.5978663974331,14.69191074371338,14421.54823933058,13.314868481106451
2011-11-11,GOOG,981.5978663974331,15.019535064697266,14743.143573788268,13.314868481106451
2011-11-14,GOOG,981.5978663974331,15.134337425231934,14855.833325946487,13.314868481106451
2011-11-15,GOOG,981.5978663974331,15.22222900390625,14942.107512047498,13.314868481106451
2011-11-16,GOOG,981.5978663974331,15.096561431884766,14818.752491475863,13.314868481106451
2011-11-17,GOOG,981.5978663974331,14.83485984802246,14561.866775123795,13.314868481106451
2011-11-18,GOOG,981.5978663974331,14.686973571777344,14416.701921892129,13.314868481106451
2011-11-21,GOOG,981.5978663974331,14.342809677124023,14078.871377209398,13.314868481106451
2011-11-22,GOOG,981.5978663974331,14.31960105895996,14056.08984713752,13.314868481106451
2011-11-23,GOOG,981.5978663974331,14.075427055358888,13816.409166172989,13.314868481106451
2011-11-25,GOOG,981.5978663974331,13.899888038635254,13644.100441887567,13.314868481106451
2011-11-28,GOOG,981.5978663974331,14.521804809570312,14254.572617314201,13.314868481106451
2011-11-29,GOOG,981.5978663974331,14.391942024230955,14127.09958430066,13.314868481106451
2011-11-30,GOOG,981.5978663974331,14.798320770263672,14526.000094355639,13.314868481106451
2011-12-01,GOOG,981.5978663974331,15.153348922729492,14874.49497132711,13.314868481106451
2011-12-02,GOOG,981.5978663974331,15.316049575805664,15034.20158524815,13.314868481106451
2011-12-05,GOOG,981.5978663974331,15.446653366088867,15162.40198713356,13.314868481106451
2011-12-06,GOOG,981.5978663974331,15.400238037109377,15116.840799239157,13.314868481106451
2011-12-07,GOOG,981.5978663974331,15.39085578918457,15107.631204694157,13.314868481106451
2011-12-08,GOOG,981.5978663974331,15.209637641906738,14929.74785797374,13.314868481106451
2011-12-09,GOOG,981.5978663974331,15.490355491638184,15205.299900329803,13.314868481106451
2011-12-12,GOOG,981.5978663974331,15.440234184265137,15156.100931951369,13.314868481106451
2011-12-13,GOOG,981.5978663974331,15.446158409118652,15161.91613842764,13.314868481106451
2011-12-14,GOOG,981.5978663974331,15.259510040283203,14978.7024978122,13.314868481106451
2011-12-15,GOOG,981.5978663974331,15.29580307006836,15014.327658414408,13.314868481106451
2011-12-16,GOOG,981.5978663974331,15.454306602478027,15169.914387644196,13.314868481106451
2011-12-19,GOOG,981.5978663974331,15.352341651916504,15069.825809725684,13.314868481106451
2011-12-20,GOOG,981.5978663974331,15.56318473815918,15276.788933326145,13.314868481106451
2011-12-21,GOOG,981.5978663974331,15.450850486755373,15166.521871824814,13.314868481106451
2011-12-22,GOOG,981.5978663974331,15.54664421081543,15260.552786976432,13.314868481106451
2011-12-23,GOOG,981.5978663974331,15.631572723388672,15343.918433714633,13.314868481106451
2011-12-27,GOOG,981.5978663974331,15.807113647460938,15516.229030249402,13.314868481106451
2011-12-28,GOOG,981.5978663974331,15.793533325195312,15502.898614888476,13.314868481106451
2011-12-29,GOOG,981.5978663974331,15.860193252563477,15568.331857367273,13.314868481106451
2011-12-30,GOOG,981.5978663974331,15.94660472869873,15653.15317797389,13.314868481106451
2012-01-03,GOOG,981.5978663974331,16.428285598754883,16125.97009230547,13.314868481106451
2012-01-04,GOOG,981.5978663974331,16.499143600463867,16195.524155600195,13.314868481106451
2012-01-05,GOOG,981.5978663974331,16.270275115966797,15970.867339532257,13.314868481106451
2012-01-06,GOOG,981.5978663974331,16.048322677612305,15752.999299601779,13.314868481106451
2012-01-09,GOOG,981.5978663974331,15.36789608001709,15085.094003162252,13.314868481106451
2012-01-10,GOOG,981.5978663974331,15.384682655334473,15101.571669677915,13.314868481106451
2012-01-11,GOOG,981.5978663974331,15.454306602478027,15169.914387644196,13.314868481106451
2012-01-12,GOOG,981.5978663974331,15.545161247253418,15259.097113108015,13.314868481106451
2012-01-13,GOOG,981.5978663974331,15.430356979370115,15146.405488700446,13.314868481106451
2012-01-17,GOOG,981.5978663974331,15.518990516662598,15233.407979798005,13.314868481106451
2012-01-18,GOOG,981.5978663974331,15.625894546508787,15338.344747404311,13.314868481106451
2012-01-19,GOOG,981.5978663974331,15.790322303771973,15499.746683110368,13.314868481106451
2012-01-20,GOOG,981.5978663974331,14.467489242553713,14201.25657261854,13.314868481106451
2012-01-23,GOOG,981.5978663974331,14.455883026123049,14189.863935333253,13.314868481106451
2012-01-24,GOOG,981.5978663974331,14.342562675476074,14078.628920918774,13.314868481106451
2012-01-25,GOOG,981.5978663974331,14.060120582580566,13801.384365151718,13.314868481106451
2012-01-26,GOOG,981.5978663974331,14.025802612304688,13767.697918749825,13.314868481106451
2012-02-29,GOOG,1302.5719294421233,15.263955116271973,19882.39946672035,14.664451955059022
2012-03-01,GOOG,1302.5719294421233,15.366414070129396,20015.859623935037,14.664451955059022
2012-03-02,GOOG,1302.5719294421233,15.338022232055664,19978.87721263493,14.664451955059022
2012-03-05,GOOG,1302.5719294421233,15.165200233459473,19753.764128473445,14.664451955059022
2012-07-26,GOOG,1040.769720994286,15.143226623535156,15760.611747929928,14.243285293494363
2012-07-27,GOOG,1040.769720994286,15.676507949829102,16315.63480510834,14.243285293494363
2012-07-30,GOOG,1040.769720994286,15.610836029052734,16247.285458444761,14.243285293494363
2012-07-31,GOOG,1040.769720994286,15.627375602722168,16264.499345918062,14.243285293494363
2012-08-01,GOOG,1040.769720994286,15.620216369628906,16257.048232889056,14.243285293494363
2012-08-02,GOOG,1040.769720994286,15.523187637329102,16156.063666244958,14.243285293494363
2012-08-03,GOOG,1040.769720994286,15.833776473999023,16479.315123129854,14.243285293494363
2012-08-06,GOOG,1040.769720994286,15.870562553405762,16517.600960730477,14.243285293494363
2012-08-07,GOOG,1040.769720994286,15.814271926879885,16459.015381066547,14.243285293494363
2012-08-08,GOOG,1040.769720994286,15.855997085571287,16502.44166283624,14.243285293494363
2012-08-09,GOOG,1040.769720994286,15.85895824432373,16505.52354720484,14.243285293494363
2012-08-10,GOOG,1040.769720994286,15.850316047668455,16496.529010603153,14.243285293494363
2012-08-13,GOOG,1040.769720994286,16.294965744018555,16959.306951013637,14.243285293494363
2012-08-14,GOOG,1040.769720994286,16.50852394104004,17181.57185614373,14.243285293494363
2012-08-15,GOOG,1040.769720994286,16.48087501525879,17152.79569137259,14.243285293494363
2012-08-16,GOOG,1040.769720994286,16.612464904785156,17289.750463980614,14.243285293494363
2012-08-17,GOOG,1040.769720994286,16.717885971069336,17399.46951772412,14.243285293494363
2012-08-20,GOOG,1040.769720994286,16.678382873535156,17358.355889925064,14.243285293494363
2012-08-21,GOOG,1040.769720994286,16.529508590698242,17203.412044113662,14.243285293494363
2012-08-22,GOOG,1040.769720994286,16.7188777923584,17400.501775290413,14.243285293494363
2012-08-23,GOOG,1040.769720994286,16.70949363708496,17390.735030624714,14.243285293494363
2012-08-24,GOOG,1040.769720994286,16.754674911499023,17437.7583329908,14.243285293494363
2012-08-27,GOOG,1040.769720994286,16.52235221862793,17195.963908750713,14.243285293494363
2012-08-28,GOOG,1040.769720994286,16.720603942871094,17402.298300477905,14.243285293494363
2012-08-29,GOOG,1040.769720994286,16.986255645751953,17678.780549166877,14.243285293494363
2012-08-30,GOOG,1040.769720994286,16.829978942871094,17516.132488711657,14.243285293494363
2012-08-31,GOOG,1040.769720994286,16.914165496826172,17603.751304982954,14.243285293494363
2012-09-04,GOOG,1040.769720994286,16.814172744750977,17499.681876304203,14.243285293494363
2012-09-05,GOOG,1040.769720994286,16.806272506713867,17491.45954776653,14.243285293494363
2012-09-06,GOOG,1040.769720994286,17.267465591430664,17971.455345871727,14.243285293494363
2012-09-07,GOOG,1040.769720994286,17.434118270874023,18144.90240855894,14.243285293494363
2012-09-10,GOOG,1040.769720994286,17.301286697387695,18006.65532888234,14.243285293494363
2012-09-11,GOOG,1040.769720994286,17.08945655822754,17786.188934050446,14.243285293494363
2012-09-12,GOOG,1040.769720994286,17.05711555480957,17752.52939694645,14.243285293494363
2012-09-13,GOOG,1040.769720994286,17.431398391723633,18142.071640694452,14.243285293494363
2012-09-14,GOOG,1040.769720994286,17.521265029907227,18235.602116643484,14.243285293494363
2012-09-17,GOOG,1040.769720994286,17.52867317199707,18243.312286619417,14.243285293494363
2012-09-18,GOOG,1040.769720994286,17.733592987060547,18456.586625369233,14.243285293494363
2012-09-19,GOOG,1040.769720994286,17.961225509643555,18693.499662387174,14.243285293494363
2012-09-20,GOOG,1040.769720994286,17.976531982421875,18709.430175790072,14.243285293494363
2012-09-21,GOOG,1040.769720994286,18.12145614624023,18860.262857332633,14.243285293494363
2012-09-24,GOOG,1040.769720994286,18.501419067382812,19255.716760758372,14.243285293494363
2012-09-25,GOOG,1040.769720994286,18.495988845825195,19250.065150582916,14.243285293494363
2012-09-26,GOOG,1040.769720994286,18.602149963378903,19360.554427279727,14.243285293494363
2012-09-27,GOOG,1040.769720994286,18.677200317382812,19438.6645632769,14.243285293494363
2012-09-28,GOOG,1040.769720994286,18.627826690673828,19387.277987582514,14.243285293494363
2012-10-01,GOOG,1040.769720994286,18.80756378173828,19574.34290970199,14.243285293494363
2012-10-02,GOOG,1040.769720994286,18.68930435180664,19451.26207580709,14.243285293494363
2012-10-03,GOOG,1040.769720994286,18.82533836364746,19592.842156356397,14.243285293494363
2012-10-04,GOOG,1040.769720994286,18.96236038208008,19735.450524250587,14.243285293494363
2012-10-05,GOOG,1040.769720994286,18.952486038208008,19725.17360613385,14.243285293494363
2012-10-08,GOOG,1040.769720994286,18.71028709411621,19473.10027866632,14.243285293494363
2012-10-09,GOOG,1040.769720994286,18.37081527709961,19119.788290384527,14.243285293494363
2012-10-10,GOOG,1040.769720994286,18.38241958618164,19131.865703910164,14.243285293494363
2012-10-11,GOOG,1040.769720994286,18.553268432617188,19309.680010147084,14.243285293494363
2012-10-12,GOOG,1040.769720994286,18.387107849121097,19136.74510602161,14.243285293494363
2012-10-15,GOOG,1040.769720994286,18.294034957885746,19039.87765897846,14.243285293494363
2012-10-16,GOOG,1040.769720994286,18.385875701904297,19135.462724506557,14.243285293494363
2012-10-17,GOOG,1040.769720994286,18.652265548706055,19412.71321103813,14.243285293494363
2012-10-18,GOOG,1040.769720994286,17.15883445739746,17858.395350812698,14.243285293494363
2012-10-19,GOOG,1040.769720994286,16.832691192626953,17518.955316133328,14.243285293494363
2012-10-22,GOOG,1040.769720994286,16.75566291809082,17438.786620335686,14.243285293494363
2012-10-23,GOOG,1040.769720994286,16.797138214111328,17481.952852603106,14.243285293494363
2012-10-24,GOOG,1040.769720994286,16.72184181213379,17403.58663732507,14.243285293494363
2012-10-25,GOOG,1040.769720994286,16.733198165893555,17415.405986459133,14.243285293494363
2012-10-26,GOOG,1040.769720994286,16.66875648498535,17348.3370361999,14.243285293494363
2012-10-31,GOOG,1040.769720994286,16.795902252197266,17480.66650086665,14.243285293494363
2012-11-01,GOOG,1040.769720994286,16.975887298583984,17667.989487377698,14.243285293494363
2012-11-02,GOOG,1040.769720994286,16.984033584594727,17676.467895196238,14.243285293494363
2012-11-05,GOOG,1040.769720994286,16.86157989501953,17549.02180286234,14.243285293494363
2012-11-06,GOOG,1040.769720994286,16.83095932006836,17517.152835613724,14.243285293494363
2012-11-07,GOOG,1040.769720994286,16.470504760742188,17142.002644472705,14.243285293494363
2012-12-17,GOOG,1101.7946437967908,17.79531478881836,19606.782518997887,16.518835808599956
2012-12-18,GOOG,1101.7946437967908,17.802474975585938,19614.67157442699,16.518835808599956
2012-12-19,GOOG,1101.7946437967908,17.778772354125977,19588.55615305846,16.518835808599956
2012-12-20,GOOG,1101.7946437967908,17.83432388305664,19649.76253008899,16.518835808599956
2012-12-21,GOOG,1101.7946437967908,17.66816520690918,19466.68979068935,16.518835808599956
2012-12-24,GOOG,1101.7946437967908,17.516822814941406,19299.941553839864,16.518835808599956
2012-12-26,GOOG,1101.7946437967908,17.501270294189453,19282.805869777825,16.518835808599956
2012-12-27,GOOG,1101.7946437967908,17.43757438659668,19212.62605996033,16.518835808599956
2012-12-28,GOOG,1101.7946437967908,17.28252601623535,19041.7945959668,16.518835808599956
2012-12-31,GOOG,1101.7946437967908,17.464481353759766,19242.272012261434,16.518835808599956
2013-01-02,GOOG,1101.7946437967908,17.856292724609375,19673.967682042214,16.518835808599956
2013-01-03,GOOG,1101.7946437967908,17.86666488647461,19685.39567442992,16.518835808599956
2013-01-04,GOOG,1101.7946437967908,18.219717025756836,20074.386630472076,16.518835808599956
2013-01-07,GOOG,1101.7946437967908,18.14021873474121,19986.79583924006,16.518835808599956
2013-01-08,GOOG,1101.7946437967908,18.10442352294922,19947.356866614075,16.518835808599956
2013-01-09,GOOG,1101.7946437967908,18.22342109680176,20078.467756109618,16.518835808599956
2013-01-10,GOOG,1101.7946437967908,18.30637550354004,20169.866477133193,16.518835808599956
2013-01-11,GOOG,1101.7946437967908,18.269590377807617,20129.33682262982,16.518835808599956
2013-01-14,GOOG,1101.7946437967908,17.856292724609375,19673.967682042214,16.518835808599956
2013-01-15,GOOG,1101.7946437967908,17.89777183532715,19719.66914406051,16.518835808599956
2013-01-16,GOOG,1101.7946437967908,17.657304763793945,19454.723812635726,16.518835808599956
2013-01-17,GOOG,1101.7946437967908,17.561756134033203,19349.44884414322,16.518835808599956
2013-01-18,GOOG,1101.7946437967908,17.393627166748047,19164.205248521346,16.518835808599956
2013-01-22,GOOG,1101.7946437967908,17.353134155273438,19119.59026536742,16.518835808599956
2013-01-23,GOOG,1101.7946437967908,18.306867599487305,20170.408665812123,16.518835808599956
2013-01-24,GOOG,1101.7946437967908,18.62066650390625,20516.15061793022,16.518835808599956
