symbol,stage,strategy,params_json,total_return_pct,cagr_pct,max_drawdown_pct,sharpe,sortino,calmar,profit_factor,win_rate_pct,number_of_trades,average_trade_return_pct,buy_hold_return_pct,excess_vs_buy_hold_pct,buy_hold_max_drawdown_pct,buy_hold_sharpe
META,strategy_selection_default,rsi_pullback,{},43.14388390605344,7.4678798464696605,-27.259513367823295,0.5283811906805841,0.2923468038273773,0.2739549949297565,3.515907728096492,71.42857142857143,7.0,5.648044035851015,68.35822637560862,-25.214342469555184,-76.73609153644647,0.4602696241083976
META,strategy_selection_default,bollinger_mean_reversion,{},28.676335886407944,5.193035400178703,-28.39489771757233,0.33772948426035077,0.2683826957834219,0.18288621610230227,1.741518623247237,60.0,20.0,1.5434685381245683,68.35822637560862,-39.681890489200676,-76.73609153644647,0.4602696241083976
META,strategy_selection_default,macd_momentum,{},-44.788166455255826,-11.243354101555614,-76.67087783735083,-0.1843012379041698,-0.1609728312361321,-0.1466443898739128,0.8552654068159069,39.285714285714285,56.0,-0.5268755879728877,68.35822637560862,-113.14639283086446,-76.73609153644647,0.4602696241083976
META,strategy_selection_default,ema_cross,{},188.58396468406414,23.7146668260523,-30.43950356699584,0.9184552669948037,1.2340878286623589,0.7790753477256123,7.485351833389989,37.5,8.0,28.13227580053707,68.35822637560862,120.2257383084555,-76.73609153644647,0.4602696241083976
META,strategy_selection_default,supertrend,{},111.8044651844659,16.26439380127087,-41.430785754305575,0.6669924426502819,0.8827474461615552,0.39256783343966967,2.9614734101905547,27.77777777777778,18.0,8.183847962295149,68.35822637560862,43.446238808857274,-76.73609153644647,0.4602696241083976
META,strategy_selection_default,donchian_breakout,{},62.44529260516074,10.232414523196054,-32.341871335586504,0.5087042934754162,0.6138296230495419,0.3163828838789886,1.935218873662707,30.434782608695656,23.0,3.0504064227256427,68.35822637560862,-5.912933770447881,-76.73609153644647,0.4602696241083976
META,strategy_selection_default,volume_breakout,{},206.55785225483885,25.224742772539678,-18.118710742413192,1.045626014265137,1.5174788064026994,1.3921930280332986,7.604563418285809,36.36363636363637,11.0,15.16775083131883,68.35822637560862,138.1996258792302,-76.73609153644647,0.4602696241083976
META,strategy_selection_default,pullback_continuation,{},44.011176315572406,7.598310387549301,-18.32249562204613,0.5153605456530498,0.5569226509351844,0.4146984419746186,3.8595773458210916,53.84615384615385,13.0,3.495553571184358,68.35822637560862,-24.347050060036214,-76.73609153644647,0.4602696241083976
META,selected_strategy_parameter_sweep,volume_breakout,"{""breakout_window"": 10, ""trend_window"": 50, ""volume_multiplier"": 1.0}",131.40347117000508,18.348922538249823,-22.533380125112302,0.7918937728602741,1.0546000713002395,0.8142996051356222,3.5298996687222615,29.411764705882355,17.0,8.225648170266698,68.35822637560862,63.04524479439646,-76.73609153644647,0.4602696241083976
META,selected_strategy_parameter_sweep,volume_breakout,"{""breakout_window"": 10, ""trend_window"": 75, ""volume_multiplier"": 1.0}",175.93294121979622,22.60606325139136,-29.20408837116212,0.9035878024259252,1.1758450974011523,0.7740718684344879,5.178840688508769,36.36363636363637,11.0,13.932137396500238,68.35822637560862,107.5747148441876,-76.73609153644647,0.4602696241083976
META,selected_strategy_parameter_sweep,volume_breakout,"{""breakout_window"": 10, ""trend_window"": 100, ""volume_multiplier"": 1.0}",136.58783789670807,18.876630028634402,-29.20408837116214,0.7924621305207727,1.0203845537443232,0.6463694325508996,4.928814742919781,33.33333333333333,12.0,10.624073548255652,68.35822637560862,68.22961152109946,-76.73609153644647,0.4602696241083976
