symbol,stage,strategy,params_json,total_return_pct,cagr_pct,max_drawdown_pct,sharpe,sortino,calmar,profit_factor,win_rate_pct,number_of_trades,average_trade_return_pct,buy_hold_return_pct,excess_vs_buy_hold_pct,buy_hold_max_drawdown_pct,buy_hold_sharpe
TSLA,strategy_selection_default,rsi_pullback,{},31.989423279390405,5.731373361870573,-38.740224146872684,0.33926469815856686,0.22788693221418502,0.1479437325953944,2.40642115980455,66.66666666666666,6.0,5.676257722263944,97.3951291437658,-65.40570586437539,-73.63221744219119,0.5250809845037009
TSLA,strategy_selection_default,bollinger_mean_reversion,{},36.953536532478196,6.518115310652894,-49.566038508754026,0.3553762438994996,0.26861467668842326,0.13150365667213262,1.544966113105971,68.18181818181817,22.0,1.8765945123952341,97.3951291437658,-60.44159261128761,-73.63221744219119,0.5250809845037009
TSLA,strategy_selection_default,macd_momentum,{},229.96834574932228,27.08888843540467,-46.07395802626024,0.7956784738010001,0.9582849091769898,0.5879435932108357,1.967423471009969,34.0,50.0,3.5099408864592436,97.3951291437658,132.57321660555647,-73.63221744219119,0.5250809845037009
TSLA,strategy_selection_default,ema_cross,{},56.45214829522887,9.403493916760386,-63.609777191257535,0.42301969349531804,0.505472324235765,0.14783095196964144,2.3147063647702493,44.44444444444444,9.0,10.651019436901958,97.3951291437658,-40.94298084853693,-73.63221744219119,0.5250809845037009
TSLA,strategy_selection_default,supertrend,{},21.43003010448197,3.9758340198075004,-41.12905433590156,0.2871802135535644,0.28165810843990796,0.09666728506171837,1.4803116763829307,29.411764705882355,17.0,3.0954313505154865,97.3951291437658,-75.96509903928383,-73.63221744219119,0.5250809845037009
TSLA,strategy_selection_default,donchian_breakout,{},92.16799882897024,14.0150689448312,-42.27757630523495,0.5562254055011119,0.5127734259769113,0.3315012394193422,2.0232147973172454,40.0,20.0,4.93682264693126,97.3951291437658,-5.227130314795558,-73.63221744219119,0.5250809845037009
TSLA,strategy_selection_default,volume_breakout,{},-15.362940489338694,-3.2937834536864052,-51.71474669817873,0.07304941344844092,0.06604975428803739,-0.0636913774887039,1.045797009489274,31.818181818181817,22.0,0.2642849232603241,97.3951291437658,-112.75806963310448,-73.63221744219119,0.5250809845037009
TSLA,strategy_selection_default,pullback_continuation,{},-31.917852433944326,-7.429287148785302,-65.78525500619361,-0.15725336796034312,-0.12567394479917238,-0.11293240632852822,0.7140129362849205,27.27272727272727,22.0,-1.1992592780394222,97.3951291437658,-129.31298157771013,-73.63221744219119,0.5250809845037009
TSLA,selected_strategy_parameter_sweep,macd_momentum,"{""fast"": 8, ""signal"": 5, ""slow"": 21}",177.82053662742956,22.77401718467722,-47.26032967060617,0.7144621873909079,0.820863042258816,0.4818844333801092,1.6686190905372096,34.21052631578947,76.0,2.239236909398011,97.3951291437658,80.42540748366376,-73.63221744219119,0.5250809845037009
TSLA,selected_strategy_parameter_sweep,macd_momentum,"{""fast"": 8, ""signal"": 9, ""slow"": 21}",162.43130382646692,21.37716923369306,-41.142973675717045,0.6806487892199286,0.8076801377857565,0.5195825027666889,1.7186390631977706,34.42622950819672,61.0,2.7045450446474595,97.3951291437658,65.0361746827011,-73.63221744219119,0.5250809845037009
TSLA,selected_strategy_parameter_sweep,macd_momentum,"{""fast"": 8, ""signal"": 5, ""slow"": 26}",152.96766106815335,20.485329140435347,-47.501474563844525,0.6675008738877665,0.7653123339219587,0.43125669947154943,1.6261356735021708,30.666666666666664,75.0,2.138482867494516,97.3951291437658,55.57253192438756,-73.63221744219119,0.5250809845037009
TSLA,selected_strategy_parameter_sweep,macd_momentum,"{""fast"": 8, ""signal"": 9, ""slow"": 26}",208.28880546676137,25.366401112127225,-40.14075603468738,0.7629178800212156,0.8982420809488192,0.63193630658593,1.8316561327132292,35.08771929824561,57.0,3.1084397751984887,97.3951291437658,110.89367632299556,-73.63221744219119,0.5250809845037009
TSLA,selected_strategy_parameter_sweep,macd_momentum,"{""fast"": 12, ""signal"": 5, ""slow"": 21}",208.4156926877751,25.3767603233388,-41.8342160098208,0.7627332428414273,0.8991086366293326,0.6066029853979209,1.7934640817399083,35.9375,64.0,2.84167941265628,97.3951291437658,111.0205635440093,-73.63221744219119,0.5250809845037009
TSLA,selected_strategy_parameter_sweep,macd_momentum,"{""fast"": 12, ""signal"": 9, ""slow"": 21}",238.00828838637372,27.7047131862443,-39.763654577885944,0.8079765146356421,0.9652973970553748,0.6967345803685743,1.9863109597895345,33.33333333333333,51.0,3.4789955807309565,97.3951291437658,140.6131592426079,-73.63221744219119,0.5250809845037009
TSLA,selected_strategy_parameter_sweep,macd_momentum,"{""fast"": 12, ""signal"": 5, ""slow"": 26}",112.19948508985635,16.307901287567628,-48.76824706647997,0.5747254371367119,0.6816685993161715,0.33439588807317594,1.5751903564323093,31.343283582089555,67.0,2.0781950150056465,97.3951291437658,14.804355946090553,-73.63221744219119,0.5250809845037009
TSLA,selected_strategy_parameter_sweep,macd_momentum,"{""fast"": 12, ""signal"": 9, ""slow"": 26}",229.96834574932228,27.08888843540467,-46.07395802626024,0.7956784738010001,0.9582849091769898,0.5879435932108357,1.967423471009969,34.0,50.0,3.5099408864592436,97.3951291437658,132.57321660555647,-73.63221744219119,0.5250809845037009
