symbol,stage,strategy,params_json,total_return_pct,cagr_pct,max_drawdown_pct,sharpe,sortino,calmar,profit_factor,win_rate_pct,number_of_trades,average_trade_return_pct,buy_hold_return_pct,excess_vs_buy_hold_pct,buy_hold_max_drawdown_pct,buy_hold_sharpe
AMZN,strategy_selection_default,rsi_pullback,{},39.59465408029879,6.927445260825782,-22.96765848292166,0.5107023964345391,0.3030844231284856,0.3016173923857718,11.070950987448937,87.5,8.0,4.978387889409725,40.99241856142506,-1.3977644811262735,-56.14526325328263,0.3716940636196069
AMZN,strategy_selection_default,bollinger_mean_reversion,{},9.453886219726781,1.8304111126100642,-32.65625707380836,0.19095989546845482,0.13200666393463723,0.05605085446482867,1.48154426910502,65.0,20.0,1.0526989426310296,40.99241856142506,-31.53853234169828,-56.14526325328263,0.3716940636196069
AMZN,strategy_selection_default,macd_momentum,{},-19.934390788937762,-4.366011882558551,-42.66058524303151,-0.061280932477344834,-0.06646512462330025,-0.10234299078847559,0.9592246673179706,32.758620689655174,58.0,-0.10873420174323302,40.99241856142506,-60.926809350362824,-56.14526325328263,0.3716940636196069
AMZN,strategy_selection_default,ema_cross,{},4.456474738120564,0.8793234395963356,-41.25805084414069,0.1519623596776839,0.1787355690331138,0.02131277221306769,1.2586911719318425,30.76923076923077,13.0,1.2075990868405642,40.99241856142506,-36.53594382330449,-56.14526325328263,0.3716940636196069
AMZN,strategy_selection_default,supertrend,{},32.20958896572992,5.766763470945913,-38.01873265743284,0.3613670085659554,0.4183550018775948,0.1516821595003505,1.7745622517677737,55.55555555555556,18.0,2.0159937756576745,40.99241856142506,-8.78282959569514,-56.14526325328263,0.3716940636196069
AMZN,strategy_selection_default,donchian_breakout,{},30.248074182195484,5.449788586750537,-20.899761456379075,0.3650643413845828,0.38815083102945386,0.2607584109572284,1.744265551105667,45.0,20.0,1.6377877851113645,40.99241856142506,-10.744344379229576,-56.14526325328263,0.3716940636196069
AMZN,strategy_selection_default,volume_breakout,{},16.708443872439126,3.1511142519512925,-23.476940571210914,0.2584457071587989,0.25993179825376855,0.1342216734924742,1.4976331804757734,29.411764705882355,17.0,1.2436558416255605,40.99241856142506,-24.283974688985932,-56.14526325328263,0.3716940636196069
AMZN,strategy_selection_default,pullback_continuation,{},-11.29727849086153,-2.3784038091270054,-26.360925072053863,-0.09059477595105729,-0.07416170982108117,-0.09022459578432755,0.8234660951180058,14.285714285714285,21.0,-0.388494685600824,40.99241856142506,-52.289697052286584,-56.14526325328263,0.3716940636196069
AMZN,selected_strategy_parameter_sweep,rsi_pullback,"{""entry_threshold"": 35, ""exit_threshold"": 55, ""rsi_window"": 10}",30.80749905547886,5.540576676803388,-15.694829517708076,0.5873545278802058,0.24840171771488087,0.35301923289782133,4.706216868761563,80.0,10.0,3.315335532667142,40.99241856142506,-10.1849195059462,-56.14526325328263,0.3716940636196069
AMZN,selected_strategy_parameter_sweep,rsi_pullback,"{""entry_threshold"": 35, ""exit_threshold"": 60, ""rsi_window"": 10}",29.72568641580171,5.364729371233223,-23.98926210775951,0.423172022734154,0.24187014298742657,0.22363044545242433,3.9678765563204927,88.88888888888889,9.0,3.6692024504732004,40.99241856142506,-11.266732145623347,-56.14526325328263,0.3716940636196069
AMZN,selected_strategy_parameter_sweep,rsi_pullback,"{""entry_threshold"": 35, ""exit_threshold"": 65, ""rsi_window"": 10}",44.748595163880566,7.7087165893686915,-22.96765848292165,0.5272796502872461,0.3673294338776806,0.3356335429273628,12.148019895908076,85.71428571428571,7.0,6.298076495724221,40.99241856142506,3.7561766024555077,-56.14526325328263,0.3716940636196069
AMZN,selected_strategy_parameter_sweep,rsi_pullback,"{""entry_threshold"": 40, ""exit_threshold"": 55, ""rsi_window"": 10}",15.59349532978127,2.9524830017174652,-18.614069418118127,0.3218543885393235,0.14880019796376417,0.15861566514002823,2.690560620757892,81.81818181818183,11.0,2.11555006257125,40.99241856142506,-25.39892323164379,-56.14526325328263,0.3716940636196069
AMZN,selected_strategy_parameter_sweep,rsi_pullback,"{""entry_threshold"": 40, ""exit_threshold"": 60, ""rsi_window"": 10}",14.416588684780107,2.7411455676681573,-26.621290222348847,0.2537824235640678,0.15055707357861992,0.10296817114322045,2.465263199027242,77.77777777777779,9.0,2.563801451683346,40.99241856142506,-26.575829876644953,-56.14526325328263,0.3716940636196069
AMZN,selected_strategy_parameter_sweep,rsi_pullback,"{""entry_threshold"": 40, ""exit_threshold"": 65, ""rsi_window"": 10}",30.785207612160683,5.536964979034531,-25.911143472993047,0.4032473568177939,0.28574750126854864,0.21369049130562917,5.881213973203327,71.42857142857143,7.0,5.203675328823748,40.99241856142506,-10.207210949264379,-56.14526325328263,0.3716940636196069
AMZN,selected_strategy_parameter_sweep,rsi_pullback,"{""entry_threshold"": 45, ""exit_threshold"": 55, ""rsi_window"": 10}",34.691489901624585,6.162488799145582,-17.29432622929824,0.5025561849726952,0.2984860733243772,0.35633008869150035,2.5473391156028713,76.0,25.0,1.6616220586951087,40.99241856142506,-6.3009286598004755,-56.14526325328263,0.3716940636196069
AMZN,selected_strategy_parameter_sweep,rsi_pullback,"{""entry_threshold"": 45, ""exit_threshold"": 60, ""rsi_window"": 10}",37.177671475167706,6.553096355072929,-28.231960297565372,0.4426166012083832,0.3295095768524366,0.2321162358547963,2.8394995117746404,78.94736842105263,19.0,2.325749394777021,40.99241856142506,-3.814747086257353,-56.14526325328263,0.3716940636196069
AMZN,selected_strategy_parameter_sweep,rsi_pullback,"{""entry_threshold"": 45, ""exit_threshold"": 65, ""rsi_window"": 10}",49.000987218441416,8.336756354005548,-28.231960297565372,0.5055808032413025,0.43776688121529767,0.2952949871753851,4.541884176493747,76.92307692307693,13.0,3.957053512402822,40.99241856142506,8.008568657016358,-56.14526325328263,0.3716940636196069
AMZN,selected_strategy_parameter_sweep,rsi_pullback,"{""entry_threshold"": 35, ""exit_threshold"": 55, ""rsi_window"": 14}",-6.583943413908699,-1.358257020063769,-22.8829217199087,-0.06419224257671834,-0.026102169331136505,-0.05935680052963045,0.4517552029323993,50.0,2.0,-3.0500915439323903,40.99241856142506,-47.57636197533376,-56.14526325328263,0.3716940636196069
AMZN,selected_strategy_parameter_sweep,rsi_pullback,"{""entry_threshold"": 35, ""exit_threshold"": 60, ""rsi_window"": 14}",4.218232325181259,0.8330811989741393,-22.860227907760322,0.12851606013145753,0.055100475938482996,0.03644238379142908,2.1295589541037567,50.0,2.0,2.2335061006622583,40.99241856142506,-36.7741862362438,-56.14526325328263,0.3716940636196069
AMZN,selected_strategy_parameter_sweep,rsi_pullback,"{""entry_threshold"": 35, ""exit_threshold"": 65, ""rsi_window"": 14}",8.561931641124021,1.6632386514636721,-22.860227907760322,0.19671969641976403,0.08470503176816925,0.07275687093649033,3.272237000000025,50.0,2.0,4.492952920440832,40.99241856142506,-32.430486920301036,-56.14526325328263,0.3716940636196069
AMZN,selected_strategy_parameter_sweep,rsi_pullback,"{""entry_threshold"": 40, ""exit_threshold"": 55, ""rsi_window"": 14}",12.160814173169054,2.3311711906844446,-23.989262107759522,0.23031577383013876,0.12725983472649757,0.09717561049659831,2.595947285750706,87.5,8.0,2.219713414001565,40.99241856142506,-28.831604388256004,-56.14526325328263,0.3716940636196069
AMZN,selected_strategy_parameter_sweep,rsi_pullback,"{""entry_threshold"": 40, ""exit_threshold"": 60, ""rsi_window"": 14}",39.59465408029879,6.927445260825782,-22.96765848292166,0.5107023964345391,0.3030844231284856,0.3016173923857718,11.070950987448937,87.5,8.0,4.978387889409725,40.99241856142506,-1.3977644811262735,-56.14526325328263,0.3716940636196069
AMZN,selected_strategy_parameter_sweep,rsi_pullback,"{""entry_threshold"": 40, ""exit_threshold"": 65, ""rsi_window"": 14}",50.085986209581314,8.494703860523845,-22.860227907760322,0.5684321453604211,0.39770992105169883,0.37159313961345775,13.203581499679593,83.33333333333334,6.0,8.043485654419342,40.99241856142506,9.093567648156252,-56.14526325328263,0.3716940636196069
AMZN,selected_strategy_parameter_sweep,rsi_pullback,"{""entry_threshold"": 45, ""exit_threshold"": 55, ""rsi_window"": 14}",14.013440296711233,2.6683525871400438,-25.04068729822262,0.24278786872509628,0.15787509657503476,0.10656067684409935,2.0810678649125243,76.92307692307693,13.0,1.752227116716068,40.99241856142506,-26.978978264713827,-56.14526325328263,0.3716940636196069
