symbol,framework,strategy,params_json,final_equity,total_contributed,net_profit,profit_on_contributed_pct,money_weighted_irr_pct,max_drawdown_pct,sharpe,ending_cash,ending_invested_value,average_cash_pct,contribution_count,buy_count,sell_count,total_commission,monthly_immediate_pct,reserve_pct,excess_profit_vs_plain_dca,excess_final_equity_vs_plain_dca,excess_irr_pct_vs_plain_dca
COST,A_100pct_monthly_dca,plain_dca,{},971485.9111100247,610000.0,361485.91111002467,59.2599854278729,18.73040929647037,-25.834302527022878,1.8114646485463275,0.0,971485.9111100247,0.0,61.0,61.0,0.0,609.390609390609,1.0,0.0,0.0,0.0,0.0
COST,B_entry_timing_only_no_sell,rsi_pullback,"{""entry_threshold"": 35, ""exit_threshold"": 55, ""rsi_window"": 10}",918147.7974635825,610000.0,308147.7974635825,50.5160323710791,16.418216986883643,-23.510833969182766,1.7396012860400338,0.0,918147.7974635825,26.95077908456932,61.0,19.0,0.0,609.3906093906094,0.0,1.0,-53338.11364644219,-53338.11364644219,-2.3121923095867274
COST,C_60pct_dca_40pct_tactical_reserve,rsi_pullback,"{""entry_threshold"": 35, ""exit_threshold"": 55, ""rsi_window"": 10}",946846.8414959149,610000.0,336846.84149591485,55.22079368785489,17.676956351768656,-23.510833969182766,1.7883413308712948,0.0,946846.8414959149,10.776323413397082,61.0,76.0,0.0,609.390609390609,0.6,0.4,-24639.069614109816,-24639.069614109816,-1.0534529447017142
COST,B_entry_timing_only_no_sell,rsi_pullback,"{""entry_threshold"": 35, ""exit_threshold"": 60, ""rsi_window"": 10}",917862.4690441318,610000.0,307862.4690441318,50.469257220349476,16.40552464063719,-23.510833969182766,1.7393609884249746,0.0,917862.4690441318,26.81503788037501,61.0,21.0,0.0,609.3906093906094,0.0,1.0,-53623.44206589286,-53623.44206589286,-2.3248846558331806
COST,C_60pct_dca_40pct_tactical_reserve,rsi_pullback,"{""entry_threshold"": 35, ""exit_threshold"": 60, ""rsi_window"": 10}",946846.8414959149,610000.0,336846.84149591485,55.22079368785489,17.676956351768656,-23.510833969182766,1.7883413308712948,0.0,946846.8414959149,10.776323413397082,61.0,76.0,0.0,609.390609390609,0.6,0.4,-24639.069614109816,-24639.069614109816,-1.0534529447017142
COST,B_entry_timing_only_no_sell,rsi_pullback,"{""entry_threshold"": 35, ""exit_threshold"": 65, ""rsi_window"": 10}",921614.9678028846,610000.0,311614.96780288464,51.084420951292564,16.57216325748759,-23.510833969182766,1.7391098367822402,0.0,921614.9678028846,25.489966377358453,61.0,24.0,0.0,609.3906093906093,0.0,1.0,-49870.94330714003,-49870.94330714003,-2.1582460389827816
COST,C_60pct_dca_40pct_tactical_reserve,rsi_pullback,"{""entry_threshold"": 35, ""exit_threshold"": 65, ""rsi_window"": 10}",946846.8414959149,610000.0,336846.84149591485,55.22079368785489,17.676956351768656,-23.510833969182766,1.7883413308712948,0.0,946846.8414959149,10.776323413397082,61.0,76.0,0.0,609.390609390609,0.6,0.4,-24639.069614109816,-24639.069614109816,-1.0534529447017142
COST,B_entry_timing_only_no_sell,rsi_pullback,"{""entry_threshold"": 40, ""exit_threshold"": 55, ""rsi_window"": 10}",909478.9174510704,610000.0,299478.9174510704,49.094904500175474,16.030991400327704,-23.510833969182766,1.7299303936391865,0.0,909478.9174510704,23.502375751783454,61.0,25.0,0.0,609.3906093906093,0.0,1.0,-62006.99365895428,-62006.99365895428,-2.6994178961426663
COST,C_60pct_dca_40pct_tactical_reserve,rsi_pullback,"{""entry_threshold"": 40, ""exit_threshold"": 55, ""rsi_window"": 10}",942806.559331047,610000.0,332806.559331047,54.558452349351974,17.501854453090306,-23.510833969182766,1.7836005689388525,0.0,942806.559331047,9.425493931544136,61.0,80.0,0.0,609.390609390609,0.6,0.4,-28679.351778977667,-28679.351778977667,-1.2285548433800635
COST,B_entry_timing_only_no_sell,rsi_pullback,"{""entry_threshold"": 40, ""exit_threshold"": 60, ""rsi_window"": 10}",912222.7525382289,610000.0,302222.7525382289,49.544713530857194,16.15391488112404,-23.510833969182766,1.7298265031664322,0.0,912222.7525382289,22.507142650177016,61.0,27.0,0.0,609.3906093906093,0.0,1.0,-59263.15857179579,-59263.15857179579,-2.5764944153463283
COST,C_60pct_dca_40pct_tactical_reserve,rsi_pullback,"{""entry_threshold"": 40, ""exit_threshold"": 60, ""rsi_window"": 10}",942806.559331047,610000.0,332806.559331047,54.558452349351974,17.501854453090306,-23.510833969182766,1.7836005689388525,0.0,942806.559331047,9.425493931544136,61.0,80.0,0.0,609.390609390609,0.6,0.4,-28679.351778977667,-28679.351778977667,-1.2285548433800635
COST,B_entry_timing_only_no_sell,rsi_pullback,"{""entry_threshold"": 40, ""exit_threshold"": 65, ""rsi_window"": 10}",915696.0122896214,610000.0,305696.0122896214,50.11410037534777,16.30903672271946,-23.510833969182766,1.7307347720128894,0.0,915696.0122896214,22.15214482287209,61.0,30.0,0.0,609.3906093906091,0.0,1.0,-55789.898820403265,-55789.898820403265,-2.4213725737509115
COST,C_60pct_dca_40pct_tactical_reserve,rsi_pullback,"{""entry_threshold"": 40, ""exit_threshold"": 65, ""rsi_window"": 10}",942806.559331047,610000.0,332806.559331047,54.558452349351974,17.501854453090306,-23.510833969182766,1.7836005689388525,0.0,942806.559331047,9.425493931544136,61.0,80.0,0.0,609.390609390609,0.6,0.4,-28679.351778977667,-28679.351778977667,-1.2285548433800635
COST,B_entry_timing_only_no_sell,rsi_pullback,"{""entry_threshold"": 45, ""exit_threshold"": 55, ""rsi_window"": 10}",912515.9663781422,610000.0,302515.96637814224,49.59278137346595,16.16703099441161,-23.510833969182777,1.728484923479739,0.0,912515.9663781422,20.798681654479005,61.0,28.0,0.0,609.3906093906093,0.0,1.0,-58969.944731882424,-58969.944731882424,-2.5633783020587586
COST,C_60pct_dca_40pct_tactical_reserve,rsi_pullback,"{""entry_threshold"": 45, ""exit_threshold"": 55, ""rsi_window"": 10}",943256.4297815649,610000.0,333256.42978156486,54.63220160353522,17.521384921152464,-23.84107993115393,1.7819511270198964,0.0,943256.4297815649,8.158995208070944,61.0,84.0,0.0,609.390609390609,0.6,0.4,-28229.481328459806,-28229.481328459806,-1.209024375317906
COST,B_entry_timing_only_no_sell,rsi_pullback,"{""entry_threshold"": 45, ""exit_threshold"": 60, ""rsi_window"": 10}",913489.7290055254,610000.0,303489.72900552535,49.75241459106973,16.210562187596167,-23.510833969182777,1.7278985631642165,0.0,913489.7290055254,20.228019129501963,61.0,30.0,0.0,609.3906093906093,0.0,1.0,-57996.18210449931,-57996.18210449931,-2.5198471088742025
COST,C_60pct_dca_40pct_tactical_reserve,rsi_pullback,"{""entry_threshold"": 45, ""exit_threshold"": 60, ""rsi_window"": 10}",943256.4297815649,610000.0,333256.42978156486,54.63220160353522,17.521384921152464,-23.84107993115393,1.7819511270198964,0.0,943256.4297815649,8.158995208070944,61.0,84.0,0.0,609.390609390609,0.6,0.4,-28229.481328459806,-28229.481328459806,-1.209024375317906
COST,B_entry_timing_only_no_sell,rsi_pullback,"{""entry_threshold"": 45, ""exit_threshold"": 65, ""rsi_window"": 10}",919424.5299271315,610000.0,309424.5299271315,50.72533277493959,16.474966509808446,-23.510833969182777,1.729547707038608,0.0,919424.5299271315,19.5847834248286,61.0,34.0,0.0,609.3906093906091,0.0,1.0,-52061.38118289318,-52061.38118289318,-2.2554427866619235
COST,C_60pct_dca_40pct_tactical_reserve,rsi_pullback,"{""entry_threshold"": 45, ""exit_threshold"": 65, ""rsi_window"": 10}",943256.4297815649,610000.0,333256.42978156486,54.63220160353522,17.521384921152464,-23.84107993115393,1.7819511270198964,0.0,943256.4297815649,8.158995208070944,61.0,84.0,0.0,609.390609390609,0.6,0.4,-28229.481328459806,-28229.481328459806,-1.209024375317906
COST,B_entry_timing_only_no_sell,rsi_pullback,"{""entry_threshold"": 35, ""exit_threshold"": 55, ""rsi_window"": 14}",890145.3176263727,610000.0,280145.3176263727,45.925461905962734,15.155185150004947,-23.510833969182755,1.7330373416484897,0.0,890145.3176263727,31.151904058891223,61.0,10.0,0.0,609.3906093906094,0.0,1.0,-81340.59348365199,-81340.59348365199,-3.5752241464654233
COST,C_60pct_dca_40pct_tactical_reserve,rsi_pullback,"{""entry_threshold"": 35, ""exit_threshold"": 55, ""rsi_window"": 14}",934228.9368960573,610000.0,324228.93689605733,53.15228473705857,17.12784818883128,-23.510833969182766,1.7856368640402194,4000.0,930228.9368960573,12.537257004716585,61.0,67.0,0.0,605.3946053946052,0.6,0.4,-37256.97421396733,-37256.97421396733,-1.6025611076390902
COST,B_entry_timing_only_no_sell,rsi_pullback,"{""entry_threshold"": 35, ""exit_threshold"": 60, ""rsi_window"": 14}",892152.9433439085,610000.0,282152.9433439085,46.254580876050575,15.246929211877585,-23.510833969182755,1.7322751198411055,0.0,892152.9433439085,29.92786622437456,61.0,11.0,0.0,609.3906093906094,0.0,1.0,-79332.96776611614,-79332.96776611614,-3.4834800845927845
COST,C_60pct_dca_40pct_tactical_reserve,rsi_pullback,"{""entry_threshold"": 35, ""exit_threshold"": 60, ""rsi_window"": 14}",934228.9368960573,610000.0,324228.93689605733,53.15228473705857,17.12784818883128,-23.510833969182766,1.7856368640402194,4000.0,930228.9368960573,12.537257004716585,61.0,67.0,0.0,605.3946053946052,0.6,0.4,-37256.97421396733,-37256.97421396733,-1.6025611076390902
COST,B_entry_timing_only_no_sell,rsi_pullback,"{""entry_threshold"": 35, ""exit_threshold"": 65, ""rsi_window"": 14}",891782.4851113906,610000.0,281782.4851113906,46.193850018260754,15.230014207748766,-23.510833969182755,1.7318479358500152,0.0,891782.4851113906,29.659557338001648,61.0,12.0,0.0,609.3906093906094,0.0,1.0,-79703.42599863408,-79703.42599863408,-3.5003950887216035
