,date,action,price,shares,cash_after,technical_state,commission
0,2021-06-14,immediate_buy,169.19349670410156,59.01537396991039,0.0,1,9.990009990009991
1,2021-07-01,immediate_buy,171.64849853515625,58.171306865374476,0.0,1,9.990009990009991
2,2021-08-02,immediate_buy,166.57400512695312,59.943431591618086,0.0,1,9.990009990009991
3,2021-09-01,immediate_buy,173.9499969482422,57.40165367315493,0.0,1,9.990009990009991
4,2021-10-01,immediate_buy,164.16299438476562,60.82380209187978,0.0,1,9.990009990009991
5,2021-11-01,immediate_buy,165.90550231933594,60.184968802602654,0.0,1,9.990009990009991
6,2021-12-01,immediate_buy,172.18600463867188,57.98971584376251,0.0,1,9.990009990009991
7,2022-01-03,immediate_buy,170.4044952392578,58.595974638167924,0.0,1,9.990009990009991
8,2022-02-01,immediate_buy,151.19349670410156,66.04131592254181,0.0,1,9.990009990009991
9,2022-03-01,immediate_buy,151.14199829101562,66.06381809272995,0.0,1,9.990009990009991
10,2022-04-01,immediate_buy,163.55999755859375,61.04804127116915,0.0,1,9.990009990009991
11,2022-05-02,immediate_buy,124.5,80.20094362465346,0.0,1,9.990009990009991
12,2022-06-01,immediate_buy,121.68399810791016,82.05694780356065,0.0,1,9.990009990009991
13,2022-07-01,immediate_buy,109.55999755859376,91.13743796798892,0.0,1,9.990009990009991
14,2022-08-01,immediate_buy,135.38999938964844,73.75003712447601,0.0,1,9.990009990009991
15,2022-09-01,immediate_buy,127.81999969482422,78.11780241831495,0.0,1,9.990009990009991
16,2022-10-03,immediate_buy,115.87999725341795,86.16687709642521,0.0,1,9.990009990009991
17,2022-11-01,immediate_buy,96.79000091552734,103.16166325882872,0.0,1,9.990009990009991
18,2022-12-01,immediate_buy,95.5,104.55515687193044,0.0,1,9.990009990009991
19,2023-01-03,immediate_buy,85.81999969482422,116.34837470025707,0.0,1,9.990009990009991
20,2023-02-01,immediate_buy,105.1500015258789,94.95974642294135,0.0,1,9.990009990009991
21,2023-03-01,immediate_buy,92.16999816894533,108.33262102237505,0.0,1,9.990009990009991
22,2023-04-03,immediate_buy,102.41000366210938,97.50041132909077,0.0,1,9.990009990009991
23,2023-05-01,immediate_buy,102.0500030517578,97.8443623975704,0.0,1,9.990009990009991
24,2023-06-01,immediate_buy,122.7699966430664,81.33108865596172,0.0,1,9.990009990009991
25,2023-07-03,immediate_buy,130.22000122070312,76.67806318283064,0.0,1,9.990009990009991
26,2023-08-01,immediate_buy,131.69000244140625,75.82213756668475,0.0,1,9.990009990009991
27,2023-09-01,immediate_buy,138.1199951171875,72.29233879423177,0.0,1,9.990009990009991
28,2023-10-02,immediate_buy,129.4600067138672,77.12820147876452,0.0,1,9.990009990009991
29,2023-11-01,immediate_buy,137.0,72.88333927933836,0.0,1,9.990009990009991
30,2023-12-01,immediate_buy,147.02999877929688,67.91143007664458,0.0,1,9.990009990009991
31,2024-01-02,immediate_buy,149.92999267578125,66.59786546419457,0.0,1,9.990009990009991
32,2024-02-01,immediate_buy,159.27999877929688,62.68845779629177,0.0,1,9.990009990009991
33,2024-03-01,immediate_buy,178.22000122070312,56.026357383446346,0.0,1,9.990009990009991
34,2024-04-01,immediate_buy,180.97000122070312,55.17498709132496,0.0,1,9.990009990009991
35,2024-05-01,immediate_buy,179.0,55.78222056575059,0.0,1,9.990009990009991
36,2024-06-03,immediate_buy,178.33999633789062,55.988660347123215,0.0,1,9.990009990009991
37,2024-07-01,immediate_buy,197.1999969482422,50.63396367034458,0.0,1,9.990009990009991
38,2024-08-01,immediate_buy,184.07000732421875,54.24576022144588,0.0,1,9.990009990009991
39,2024-09-03,immediate_buy,176.25,56.65258145401053,0.0,1,9.990009990009991
40,2024-10-01,immediate_buy,185.1300048828125,53.93516565610141,0.0,1,9.990009990009991
41,2024-11-01,immediate_buy,197.92999267578125,50.44721795966158,0.0,1,9.990009990009991
42,2024-12-02,immediate_buy,210.7100067138672,47.38748594331579,0.0,1,9.990009990009991
43,2025-01-02,immediate_buy,220.22000122070312,45.341101743353605,0.0,1,9.990009990009991
44,2025-02-03,immediate_buy,237.4199981689453,42.05634554071613,0.0,1,9.990009990009991
45,2025-03-03,immediate_buy,205.02000427246097,48.70264985459558,0.0,1,9.990009990009991
46,2025-04-01,immediate_buy,192.1699981689453,51.9592942520147,0.0,1,9.990009990009991
47,2025-05-01,immediate_buy,190.1999969482422,52.497463940477935,0.0,1,9.990009990009991
48,2025-06-02,immediate_buy,206.6499938964844,48.31849879594516,0.0,1,9.990009990009991
49,2025-07-01,immediate_buy,220.4600067138672,45.29174080189887,0.0,1,9.990009990009991
50,2025-08-01,immediate_buy,214.75,46.49600689764543,0.0,1,9.990009990009991
51,2025-09-02,immediate_buy,225.33999633789065,44.31089750395273,0.0,1,9.990009990009991
52,2025-10-01,immediate_buy,220.6300048828125,45.256842951043275,0.0,1,9.990009990009991
53,2025-11-03,immediate_buy,254.0,39.31109244594235,0.0,1,9.990009990009991
54,2025-12-01,immediate_buy,233.8800048828125,42.69290778522273,0.0,1,9.990009990009991
55,2026-01-02,immediate_buy,226.5,44.08396238971018,0.0,1,9.990009990009991
56,2026-02-02,immediate_buy,242.9600067138672,41.097370782627046,0.0,1,9.990009990009991
57,2026-03-02,immediate_buy,208.38999938964844,47.915051156554455,0.0,1,9.990009990009991
58,2026-04-01,immediate_buy,210.57000732421875,47.418991945492174,0.0,1,9.990009990009991
59,2026-05-01,immediate_buy,268.260009765625,37.22141622969866,0.0,1,9.990009990009991
60,2026-06-01,immediate_buy,261.260009765625,38.218698262420126,0.0,1,9.990009990009991
