,date,action,price,shares,cash_after,technical_state,commission
0,2021-06-14,immediate_buy,363.5755004882813,16.478036833383154,0.0,0,5.994005994005994
1,2021-07-01,immediate_buy,373.7789916992187,16.028216196758866,0.0,0,5.994005994005994
2,2021-08-02,immediate_buy,407.1219787597656,14.715517219218437,0.0,-1,5.994005994005994
3,2021-09-01,immediate_buy,433.31927490234375,13.825857366053693,0.0,-1,5.994005994005994
4,2021-09-20,reserve_buy,428.21282958984375,37.30861587060185,0.0,1,15.984015984015985
5,2021-10-01,immediate_buy,425.5455627441406,14.0784231190861,0.0,-1,5.994005994005994
6,2021-10-04,reserve_buy,417.7717590332031,9.560260850926287,0.0,1,3.996003996003996
7,2021-11-01,immediate_buy,467.6281127929687,12.81148486343034,0.0,-1,5.994005994005994
8,2021-12-01,immediate_buy,503.7268371582031,11.893371658655632,0.0,-1,5.994005994005994
9,2022-01-03,immediate_buy,538.7796020507812,11.119594108532986,0.0,-1,5.994005994005994
10,2022-01-07,reserve_buy,509.75433349609375,23.505481346957584,0.0,1,11.988011988011989
11,2022-02-01,immediate_buy,483.35296630859375,12.394690642979711,0.0,-1,5.994005994005994
12,2022-02-23,reserve_buy,471.564697265625,8.469690406569983,0.0,1,3.996003996003996
13,2022-03-01,immediate_buy,497.9107666015625,12.03229753325606,0.0,-1,5.994005994005994
14,2022-04-01,immediate_buy,548.0324096679688,10.931854363123033,0.0,-1,5.994005994005994
15,2022-04-26,reserve_buy,527.2658081054688,15.149880500913586,0.0,1,7.992007992007992
16,2022-05-02,immediate_buy,504.4622497558594,11.876033323922725,0.0,1,5.994005994005994
17,2022-05-18,reserve_buy,409.5208740234375,9.75287768183255,0.0,1,3.996003996003996
18,2022-06-01,immediate_buy,435.8336181640625,13.746095388415851,0.0,-1,5.994005994005994
19,2022-07-01,immediate_buy,463.2717895507813,12.931956194809294,0.0,-1,5.994005994005994
20,2022-08-01,immediate_buy,522.3955688476562,11.46834093937107,0.0,-1,5.994005994005994
21,2022-09-01,immediate_buy,505.5431213378906,11.85064188571442,0.0,-1,5.994005994005994
22,2022-09-23,reserve_buy,445.5756530761719,35.85480458758334,0.0,1,15.984015984015985
23,2022-10-03,immediate_buy,456.3999328613281,13.126668207863023,0.0,1,5.994005994005994
24,2022-10-14,reserve_buy,434.3503723144531,9.195357589370808,0.0,1,3.996003996003996
25,2022-11-01,immediate_buy,478.4995422363281,12.520410073459777,0.0,-1,5.994005994005994
26,2022-12-01,immediate_buy,482.2321166992187,12.423499558197967,0.0,1,5.994005994005994
27,2022-12-01,reserve_buy,482.2321166992187,16.56466607759729,0.0,1,7.992007992007992
28,2023-01-03,immediate_buy,433.8232421875,13.809796032487068,0.0,1,5.994005994005994
29,2023-02-01,immediate_buy,495.6790466308594,12.086471133856948,0.0,-1,5.994005994005994
30,2023-02-24,reserve_buy,468.4508666992187,17.051978239042093,0.0,1,7.992007992007992
31,2023-03-01,immediate_buy,458.92095947265625,13.054558448683308,0.0,1,5.994005994005994
32,2023-03-01,reserve_buy,458.92095947265625,8.70303896578887,0.0,1,3.996003996003996
33,2023-04-03,immediate_buy,476.5234375,12.572331216681475,0.0,-1,5.994005994005994
34,2023-05-01,immediate_buy,473.2254028320313,12.659951162613494,0.0,-1,5.994005994005994
35,2023-05-23,reserve_buy,465.8347473144531,17.147741835632807,0.0,1,7.992007992007992
36,2023-06-01,immediate_buy,492.4760437011719,12.165080038688911,0.0,-1,5.994005994005994
