symbol,framework,strategy,params_json,final_equity,total_contributed,net_profit,profit_on_contributed_pct,money_weighted_irr_pct,max_drawdown_pct,sharpe,ending_cash,ending_invested_value,average_cash_pct,contribution_count,buy_count,sell_count,total_commission,monthly_immediate_pct,reserve_pct,excess_profit_vs_plain_dca,excess_final_equity_vs_plain_dca,excess_irr_pct_vs_plain_dca
WMT,A_100pct_monthly_dca,plain_dca,{},1246810.3310369425,610000.0,636810.3310369425,104.39513623556435,29.10961449549292,-22.71192753590072,1.849489141568563,0.0,1246810.3310369425,0.0,61.0,61.0,0.0,609.390609390609,1.0,0.0,0.0,0.0,0.0
WMT,B_entry_timing_only_no_sell,rsi_pullback,"{""entry_threshold"": 35, ""exit_threshold"": 55, ""rsi_window"": 10}",1210843.7370291955,610000.0,600843.7370291955,98.49897328347468,27.877310696362755,-19.338509699144513,1.8439936255855562,0.0,1210843.7370291955,32.593548560001445,61.0,21.0,0.0,609.3906093906093,0.0,1.0,-35966.594007747015,-35966.594007747015,-1.2323037991301646
WMT,C_60pct_dca_40pct_tactical_reserve,rsi_pullback,"{""entry_threshold"": 35, ""exit_threshold"": 55, ""rsi_window"": 10}",1231835.8087013601,610000.0,621835.8087013601,101.94029650841969,28.600424955927572,-19.680827345255192,1.8547819224916209,4000.0,1227835.8087013601,13.171396981024614,61.0,78.0,0.0,605.394605394605,0.6,0.4,-14974.522335582413,-14974.522335582413,-0.5091895395653481
WMT,B_entry_timing_only_no_sell,rsi_pullback,"{""entry_threshold"": 35, ""exit_threshold"": 60, ""rsi_window"": 10}",1209349.0949320267,610000.0,599349.0949320267,98.25394998885683,27.82540215071988,-19.335348891350147,1.8434141275003464,0.0,1209349.0949320267,32.48422759402956,61.0,23.0,0.0,609.3906093906093,0.0,1.0,-37461.23610491585,-37461.23610491585,-1.2842123447730387
WMT,C_60pct_dca_40pct_tactical_reserve,rsi_pullback,"{""entry_threshold"": 35, ""exit_threshold"": 60, ""rsi_window"": 10}",1231835.8087013601,610000.0,621835.8087013601,101.94029650841969,28.600424955927572,-19.680827345255192,1.8547819224916209,4000.0,1227835.8087013601,13.171396981024614,61.0,78.0,0.0,605.394605394605,0.6,0.4,-14974.522335582413,-14974.522335582413,-0.5091895395653481
WMT,B_entry_timing_only_no_sell,rsi_pullback,"{""entry_threshold"": 35, ""exit_threshold"": 65, ""rsi_window"": 10}",1208698.5314098715,610000.0,598698.5314098715,98.14730023112648,27.80279047642875,-19.334329192302178,1.84316539882812,0.0,1208698.5314098715,32.432442121308746,61.0,24.0,0.0,609.3906093906093,0.0,1.0,-38111.799627071014,-38111.799627071014,-1.3068240190641696
WMT,C_60pct_dca_40pct_tactical_reserve,rsi_pullback,"{""entry_threshold"": 35, ""exit_threshold"": 65, ""rsi_window"": 10}",1231835.8087013601,610000.0,621835.8087013601,101.94029650841969,28.600424955927572,-19.680827345255192,1.8547819224916209,4000.0,1227835.8087013601,13.171396981024614,61.0,78.0,0.0,605.394605394605,0.6,0.4,-14974.522335582413,-14974.522335582413,-0.5091895395653481
WMT,B_entry_timing_only_no_sell,rsi_pullback,"{""entry_threshold"": 40, ""exit_threshold"": 55, ""rsi_window"": 10}",1217501.0451724294,610000.0,607501.0451724294,99.59033527416875,28.107829740031015,-21.30725478828921,1.8235386868244188,0.0,1217501.0451724294,20.37451286657536,61.0,32.0,0.0,609.3906093906091,0.0,1.0,-29309.285864513135,-29309.285864513135,-1.0017847554619053
WMT,C_60pct_dca_40pct_tactical_reserve,rsi_pullback,"{""entry_threshold"": 40, ""exit_threshold"": 55, ""rsi_window"": 10}",1231342.0860248334,610000.0,621342.0860248334,101.85935836472679,28.583543441613056,-21.87314514807508,1.8416031341813959,0.0,1231342.0860248334,8.678343984889324,61.0,89.0,0.0,609.390609390609,0.6,0.4,-15468.245012109168,-15468.245012109168,-0.5260710538798641
WMT,B_entry_timing_only_no_sell,rsi_pullback,"{""entry_threshold"": 40, ""exit_threshold"": 60, ""rsi_window"": 10}",1216507.8201147737,610000.0,606507.8201147737,99.4275114942252,28.073508871304153,-21.30725478828921,1.823173255739397,0.0,1216507.8201147737,20.342157762628084,61.0,33.0,0.0,609.3906093906091,0.0,1.0,-30302.510922168847,-30302.510922168847,-1.0361056241887674
WMT,C_60pct_dca_40pct_tactical_reserve,rsi_pullback,"{""entry_threshold"": 40, ""exit_threshold"": 60, ""rsi_window"": 10}",1231342.0860248334,610000.0,621342.0860248334,101.85935836472679,28.583543441613056,-21.87314514807508,1.8416031341813959,0.0,1231342.0860248334,8.678343984889324,61.0,89.0,0.0,609.390609390609,0.6,0.4,-15468.245012109168,-15468.245012109168,-0.5260710538798641
WMT,B_entry_timing_only_no_sell,rsi_pullback,"{""entry_threshold"": 40, ""exit_threshold"": 65, ""rsi_window"": 10}",1216065.8041774908,610000.0,606065.8041774908,99.35504986516241,28.058227036420696,-21.30725478828921,1.8230422559509984,0.0,1216065.8041774908,20.33678756978201,61.0,33.0,0.0,609.3906093906091,0.0,1.0,-30744.526859451784,-30744.526859451784,-1.0513874590722239
WMT,C_60pct_dca_40pct_tactical_reserve,rsi_pullback,"{""entry_threshold"": 40, ""exit_threshold"": 65, ""rsi_window"": 10}",1231342.0860248334,610000.0,621342.0860248334,101.85935836472679,28.583543441613056,-21.87314514807508,1.8416031341813959,0.0,1231342.0860248334,8.678343984889324,61.0,89.0,0.0,609.390609390609,0.6,0.4,-15468.245012109168,-15468.245012109168,-0.5260710538798641
WMT,B_entry_timing_only_no_sell,rsi_pullback,"{""entry_threshold"": 45, ""exit_threshold"": 55, ""rsi_window"": 10}",1214758.8377350275,610000.0,604758.8377350275,99.140793071316,28.01301242088632,-22.711927535900735,1.8219003981774695,0.0,1214758.8377350275,19.83525573362155,61.0,37.0,0.0,609.3906093906091,0.0,1.0,-32051.493301915005,-32051.493301915005,-1.0966020746066008
WMT,C_60pct_dca_40pct_tactical_reserve,rsi_pullback,"{""entry_threshold"": 45, ""exit_threshold"": 55, ""rsi_window"": 10}",1230219.5921804896,610000.0,620219.5921804896,101.67534298040812,28.545140483135178,-22.71192753590072,1.8408481674071853,0.0,1230219.5921804896,8.399708461055694,61.0,94.0,0.0,609.390609390609,0.6,0.4,-16590.738856452983,-16590.738856452983,-0.5644740123577421
WMT,B_entry_timing_only_no_sell,rsi_pullback,"{""entry_threshold"": 45, ""exit_threshold"": 60, ""rsi_window"": 10}",1213741.9576861744,610000.0,603741.9576861744,98.97409142396302,27.977803539473555,-22.711927535900735,1.8215896607232445,0.0,1213741.9576861744,19.824338464704063,61.0,37.0,0.0,609.3906093906091,0.0,1.0,-33068.37335076812,-33068.37335076812,-1.1318109560193648
WMT,C_60pct_dca_40pct_tactical_reserve,rsi_pullback,"{""entry_threshold"": 45, ""exit_threshold"": 60, ""rsi_window"": 10}",1230219.5921804896,610000.0,620219.5921804896,101.67534298040812,28.545140483135178,-22.71192753590072,1.8408481674071853,0.0,1230219.5921804896,8.399708461055694,61.0,94.0,0.0,609.390609390609,0.6,0.4,-16590.738856452983,-16590.738856452983,-0.5644740123577421
WMT,B_entry_timing_only_no_sell,rsi_pullback,"{""entry_threshold"": 45, ""exit_threshold"": 65, ""rsi_window"": 10}",1213299.9417488913,610000.0,603299.9417488913,98.9016297949002,27.96249084216842,-22.711927535900735,1.8214583697200544,0.0,1213299.9417488913,19.818908785115923,61.0,37.0,0.0,609.3906093906091,0.0,1.0,-33510.38928805129,-33510.38928805129,-1.147123653324499
WMT,C_60pct_dca_40pct_tactical_reserve,rsi_pullback,"{""entry_threshold"": 45, ""exit_threshold"": 65, ""rsi_window"": 10}",1230219.5921804896,610000.0,620219.5921804896,101.67534298040812,28.545140483135178,-22.71192753590072,1.8408481674071853,0.0,1230219.5921804896,8.399708461055694,61.0,94.0,0.0,609.390609390609,0.6,0.4,-16590.738856452983,-16590.738856452983,-0.5644740123577421
WMT,B_entry_timing_only_no_sell,rsi_pullback,"{""entry_threshold"": 35, ""exit_threshold"": 55, ""rsi_window"": 14}",1185016.7894460226,610000.0,575016.7894460226,94.26504745016764,26.972243328112,-17.209964508002862,1.8446389918439858,0.0,1185016.7894460226,40.32271769801488,61.0,8.0,0.0,609.3906093906095,0.0,1.0,-61793.54159091995,-61793.54159091995,-2.1373711673809197
WMT,C_60pct_dca_40pct_tactical_reserve,rsi_pullback,"{""entry_threshold"": 35, ""exit_threshold"": 55, ""rsi_window"": 14}",1216298.2570628887,610000.0,606298.2570628887,99.39315689555552,28.066264252958074,-18.814450298677055,1.8544853462555568,4000.0,1212298.2570628887,16.3798123278981,61.0,66.0,0.0,605.3946053946053,0.6,0.4,-30512.07397405384,-30512.07397405384,-1.0433502425348458
WMT,B_entry_timing_only_no_sell,rsi_pullback,"{""entry_threshold"": 35, ""exit_threshold"": 60, ""rsi_window"": 14}",1194415.4101420273,610000.0,584415.4101420273,95.80580494131596,27.30361152584634,-17.4432001099764,1.8468219973933797,0.0,1194415.4101420273,39.85342257075125,61.0,9.0,0.0,609.3906093906094,0.0,1.0,-52394.92089491524,-52394.92089491524,-1.8060029696465811
WMT,C_60pct_dca_40pct_tactical_reserve,rsi_pullback,"{""entry_threshold"": 35, ""exit_threshold"": 60, ""rsi_window"": 14}",1216298.2570628887,610000.0,606298.2570628887,99.39315689555552,28.066264252958074,-18.814450298677055,1.8544853462555568,4000.0,1212298.2570628887,16.3798123278981,61.0,66.0,0.0,605.3946053946053,0.6,0.4,-30512.07397405384,-30512.07397405384,-1.0433502425348458
WMT,B_entry_timing_only_no_sell,rsi_pullback,"{""entry_threshold"": 35, ""exit_threshold"": 65, ""rsi_window"": 14}",1195520.1863549722,610000.0,585520.1863549722,95.98691579589708,27.34241061809797,-17.43694391509435,1.8466382260647223,0.0,1195520.1863549722,39.61817590291787,61.0,10.0,0.0,609.3906093906094,0.0,1.0,-51290.144681970356,-51290.144681970356,-1.7672038773949517
WMT,C_60pct_dca_40pct_tactical_reserve,rsi_pullback,"{""entry_threshold"": 35, ""exit_threshold"": 65, ""rsi_window"": 14}",1216298.2570628887,610000.0,606298.2570628887,99.39315689555552,28.066264252958074,-18.814450298677055,1.8544853462555568,4000.0,1212298.2570628887,16.3798123278981,61.0,66.0,0.0,605.3946053946053,0.6,0.4,-30512.07397405384,-30512.07397405384,-1.0433502425348458
WMT,B_entry_timing_only_no_sell,rsi_pullback,"{""entry_threshold"": 40, ""exit_threshold"": 55, ""rsi_window"": 14}",1210449.983257646,610000.0,600449.983257646,98.43442348486,27.863641239557857,-19.33723557452014,1.843758876999026,0.0,1210449.983257646,32.649905352150924,61.0,23.0,0.0,609.3906093906093,0.0,1.0,-36360.34777929657,-36360.34777929657,-1.2459732559350627
WMT,C_60pct_dca_40pct_tactical_reserve,rsi_pullback,"{""entry_threshold"": 40, ""exit_threshold"": 55, ""rsi_window"": 14}",1232650.0225115872,610000.0,622650.0225115872,102.07377418222742,28.628251719197245,-19.69202166180708,1.8549615562835091,0.0,1232650.0225115872,13.246834388411955,61.0,80.0,0.0,609.390609390609,0.6,0.4,-14160.3085253553,-14160.3085253553,-0.4813627762956756
WMT,B_entry_timing_only_no_sell,rsi_pullback,"{""entry_threshold"": 40, ""exit_threshold"": 60, ""rsi_window"": 14}",1214717.8365439954,610000.0,604717.8365439954,99.1340715645894,28.011593283971,-19.349325111467063,1.8447091008440104,0.0,1214717.8365439954,32.34770819275901,61.0,24.0,0.0,609.3906093906093,0.0,1.0,-32092.494492947124,-32092.494492947124,-1.098021211521921
WMT,C_60pct_dca_40pct_tactical_reserve,rsi_pullback,"{""entry_threshold"": 40, ""exit_threshold"": 60, ""rsi_window"": 14}",1232650.0225115872,610000.0,622650.0225115872,102.07377418222742,28.628251719197245,-19.69202166180708,1.8549615562835091,0.0,1232650.0225115872,13.246834388411955,61.0,80.0,0.0,609.390609390609,0.6,0.4,-14160.3085253553,-14160.3085253553,-0.4813627762956756
WMT,B_entry_timing_only_no_sell,rsi_pullback,"{""entry_threshold"": 40, ""exit_threshold"": 65, ""rsi_window"": 14}",1212699.3545815393,610000.0,602699.3545815393,98.80317288221956,27.94167685867106,-19.346090651349478,1.843902369358866,0.0,1212699.3545815393,32.26426746699884,61.0,25.0,0.0,609.3906093906093,0.0,1.0,-34110.97645540326,-34110.97645540326,-1.1679376368218612
WMT,C_60pct_dca_40pct_tactical_reserve,rsi_pullback,"{""entry_threshold"": 40, ""exit_threshold"": 65, ""rsi_window"": 14}",1232650.0225115872,610000.0,622650.0225115872,102.07377418222742,28.628251719197245,-19.69202166180708,1.8549615562835091,0.0,1232650.0225115872,13.246834388411955,61.0,80.0,0.0,609.390609390609,0.6,0.4,-14160.3085253553,-14160.3085253553,-0.4813627762956756
WMT,B_entry_timing_only_no_sell,rsi_pullback,"{""entry_threshold"": 45, ""exit_threshold"": 55, ""rsi_window"": 14}",1220035.333878246,610000.0,610035.3338782459,100.00579243905669,28.195289752572904,-21.30725478828921,1.8244100994755121,0.0,1220035.333878246,20.478704751453424,61.0,31.0,0.0,609.3906093906093,0.0,1.0,-26774.997158696642,-26774.997158696642,-0.9143247429200159
