,date,action,price,shares,cash_after,technical_state,commission
0,2021-08-20,buy,20.74424934387207,1444.017180243589,0.0,1,29.970029970029973
1,2021-09-01,buy,22.367589950561523,446.4056030774423,0.0,1,9.990009990009991
2,2021-10-01,buy,20.674148559570312,482.97115852189086,0.0,1,9.990009990009991
3,2021-10-04,sell,19.667451858520508,2373.3939418429222,46608.616515166694,-1,46.65527178695365
4,2021-10-22,buy,22.651660919189453,2054.541838419733,0.0,1,46.562054460705994
5,2021-11-01,buy,25.742509841918945,387.88049582522893,0.0,1,9.990009990009991
6,2021-12-01,buy,31.33600616455078,318.6435893852045,0.0,1,9.990009990009991
7,2022-01-03,buy,30.02614402770996,332.5441146240613,0.0,1,9.990009990009991
8,2022-01-18,sell,25.82142639160156,3093.6100382542277,79761.64169198251,-1,79.84148317515768
9,2022-03-18,buy,26.37418556213379,3776.8815037258905,0.0,1,99.66197971227027
10,2022-04-01,buy,26.632417678833008,374.91967877949276,0.0,1,9.990009990009991
11,2022-04-06,sell,24.33428382873535,4151.801182505384,100879.61222855591,-1,100.98059282137729
12,2022-11-10,buy,15.711061477661133,10860.093175249052,0.0,1,170.7089033252307
13,2022-12-01,buy,17.097009658813477,584.0212809450043,0.0,1,9.990009990009991
14,2022-12-22,sell,15.304993629455566,11444.114456194056,174889.45827458962,-1,175.064522797387
15,2023-01-12,buy,16.474395751953125,11206.022368106163,0.0,1,184.70475352106857
16,2023-02-01,buy,20.896570205688477,477.8304469578089,0.0,1,9.990009990009991
17,2023-03-01,buy,22.647674560546875,440.88488884698313,0.0,1,9.990009990009991
18,2023-04-03,buy,27.907739639282227,357.7866789044677,0.0,1,9.990009990009991
19,2023-05-01,buy,28.85080337524414,346.091488385975,0.0,1,9.990009990009991
20,2023-06-01,buy,39.688568115234375,251.5842207327361,0.0,1,9.990009990009991
21,2023-07-03,buy,42.330528259277344,235.88218460470065,0.0,1,9.990009990009991
22,2023-08-01,buy,46.41657257080078,215.1175092912961,0.0,1,9.990009990009991
23,2023-09-01,buy,48.414676666259766,206.23947465558362,0.0,1,9.990009990009991
24,2023-10-02,buy,44.6986083984375,223.38542158324543,0.0,1,9.990009990009991
25,2023-10-20,sell,41.3099365234375,13960.824682068962,575855.9886193525,-1,576.4324210403928
26,2023-11-09,buy,46.862579345703125,12482.84317582478,0.0,1,585.270717901451
27,2023-12-01,buy,46.67791748046875,213.9130882487923,0.0,1,9.990009990009991
28,2024-01-02,buy,48.08253479003906,207.66412429940954,0.0,1,9.990009990009991
29,2024-02-01,buy,62.91516876220703,158.70604303722902,0.0,1,9.990009990009991
30,2024-03-01,buy,82.13300323486328,121.57131832518918,0.0,1,9.990009990009991
31,2024-04-01,buy,90.20690155029295,110.69017236671654,0.0,1,9.990009990009991
32,2024-05-01,buy,82.89754486083984,120.45009895083396,0.0,1,9.990009990009991
33,2024-06-03,buy,114.80133819580078,86.97649032835568,0.0,1,9.990009990009991
34,2024-07-01,buy,124.09546661376952,80.46238717443549,0.0,1,9.990009990009991
35,2024-07-30,sell,103.5593032836914,13583.276898555743,1404565.3832233537,-1,1405.9713545779316
36,2024-09-24,buy,120.6814422607422,11786.659148441044,0.0,1,1423.1422409823715
37,2024-10-01,buy,116.81746673583984,85.47538103910904,0.0,1,9.990009990009991
38,2024-11-01,buy,135.18875122070312,73.85982480870958,0.0,1,9.990009990009991
39,2024-12-02,buy,138.41372680664062,72.13892517479927,0.0,1,9.990009990009991
40,2024-12-18,sell,128.71774291992188,12018.13327946366,1544627.342832091,-1,1546.1735163484395
41,2025-01-03,buy,144.25454711914062,10760.82626512788,0.0,1,1553.0742685635275
42,2025-01-14,sell,131.56350708007812,10760.82626512788,1413609.1523218844,-1,1415.0241764983828
43,2025-05-13,buy,129.7481689453125,11186.526110426095,0.0,1,1452.156995326558
44,2025-06-02,buy,137.187744140625,72.78359698832983,0.0,1,9.990009990009991
45,2025-07-01,buy,153.09608459472656,65.2205933789981,0.0,1,9.990009990009991
46,2025-08-01,buy,173.4889373779297,57.55420277615693,0.0,1,9.990009990009991
47,2025-09-02,buy,170.5528564453125,58.545002935620936,0.0,1,9.990009990009991
48,2025-10-01,buy,187.0015106201172,53.395384070203285,0.0,1,9.990009990009991
49,2025-11-03,buy,206.61648559570312,48.32633491214995,0.0,1,9.990009990009991
50,2025-11-28,sell,176.7745361328125,11542.351225487553,2037334.213288803,-1,2039.3735868756785
51,2026-01-29,buy,192.2754821777344,10683.898878752141,0.0,1,2055.2789343544487
52,2026-02-02,buy,185.3838806152344,53.861303626464334,0.0,1,9.990009990009991
53,2026-02-03,sell,180.12030029296875,10737.760182378606,1931188.422685426,-1,1933.1215442296555
54,2026-02-25,buy,195.32176208496097,9872.402314162662,0.0,1,1929.2591635219044
55,2026-02-27,sell,176.97415161132812,9872.402314162662,1744540.1574587896,-1,1746.2864439026923
56,2026-04-15,buy,198.63848876953125,8869.864258316053,0.0,1,1762.777380078711
57,2026-05-01,buy,198.2189788818359,50.37367025900035,0.0,1,9.990009990009991
58,2026-06-01,buy,224.09881591796875,44.55631521464338,0.0,1,9.990009990009991
