,date,action,price,shares,cash_after,technical_state,commission
0,2021-06-14,immediate_buy,125.24772644042967,47.83328735001875,0.0,0,5.994005994005994
1,2021-07-01,immediate_buy,125.26407623291016,47.82704402515379,0.0,0,5.994005994005994
2,2021-08-02,immediate_buy,134.80099487304688,44.44336997960466,0.0,-1,5.994005994005994
3,2021-09-01,immediate_buy,144.56739807128906,41.44095120123368,0.0,-1,5.994005994005994
4,2021-09-20,reserve_buy,137.80201721191406,115.93464517622255,0.0,1,15.984015984015985
5,2021-10-01,immediate_buy,135.26988220214844,44.28931548715773,0.0,1,5.994005994005994
6,2021-11-01,immediate_buy,142.5174560546875,42.037029390018816,0.0,-1,5.994005994005994
7,2021-12-01,immediate_buy,140.38031005859375,42.67699997429133,0.0,-1,5.994005994005994
8,2022-01-03,immediate_buy,143.8065948486328,41.660192949200976,0.0,-1,5.994005994005994
9,2022-01-05,reserve_buy,136.45046997070312,117.08298237053442,0.0,1,15.984015984015985
10,2022-02-01,immediate_buy,136.67347717285156,43.834477710585766,0.0,-1,5.994005994005994
11,2022-03-01,immediate_buy,132.9954376220703,45.04673690977365,0.0,-1,5.994005994005994
12,2022-04-01,immediate_buy,139.47032165527344,42.95545043317171,0.0,-1,5.994005994005994
13,2022-05-02,immediate_buy,116.13309478759766,51.58745230822368,0.0,-1,5.994005994005994
14,2022-06-01,immediate_buy,113.13948059082033,52.95243055276763,0.0,-1,5.994005994005994
15,2022-07-01,immediate_buy,108.12767028808594,55.406821147627504,0.0,-1,5.994005994005994
16,2022-08-01,immediate_buy,114.47074127197266,52.33660953175351,0.0,-1,5.994005994005994
17,2022-09-01,immediate_buy,109.58383178710938,54.67056947233298,0.0,-1,5.994005994005994
18,2022-10-03,immediate_buy,98.43213653564452,60.864375189012925,0.0,-1,5.994005994005994
19,2022-11-01,immediate_buy,89.70906066894531,66.78266881948893,0.0,-1,5.994005994005994
20,2022-11-02,reserve_buy,86.30903625488281,462.75652768417825,0.0,1,39.960039960039964
21,2022-12-01,immediate_buy,100.39484405517578,59.67448373612721,0.0,-1,5.994005994005994
22,2023-01-03,immediate_buy,88.91605377197266,67.37827686466726,0.0,-1,5.994005994005994
23,2023-02-01,immediate_buy,100.54354095458984,59.58622932792305,0.0,-1,5.994005994005994
24,2023-03-01,immediate_buy,89.7189712524414,66.77529183771809,0.0,-1,5.994005994005994
25,2023-04-03,immediate_buy,103.99312591552734,57.60967790917312,0.0,-1,5.994005994005994
26,2023-05-01,immediate_buy,106.7686538696289,56.112072894325394,0.0,-1,5.994005994005994
27,2023-06-01,immediate_buy,123.28305053710938,48.595573054531634,0.0,-1,5.994005994005994
28,2023-06-26,reserve_buy,118.04918670654295,236.83389718774407,0.0,1,27.972027972027977
29,2023-07-03,immediate_buy,119.50634002685548,50.13131928745632,0.0,1,5.994005994005994
30,2023-08-01,immediate_buy,130.73733520507812,45.824786617869734,0.0,-1,5.994005994005994
31,2023-09-01,immediate_buy,135.6044158935547,44.18005453055727,0.0,-1,5.994005994005994
32,2023-10-02,immediate_buy,133.9886474609375,44.712821588173796,0.0,-1,5.994005994005994
33,2023-10-25,reserve_buy,125.56295013427734,127.23520714467257,0.0,1,15.984015984015985
34,2023-11-01,immediate_buy,126.45508575439452,47.37658792464515,0.0,1,5.994005994005994
35,2023-12-01,immediate_buy,132.1548309326172,45.33326891255528,0.0,-1,5.994005994005994
36,2024-01-02,immediate_buy,138.3402862548828,43.30633289079346,0.0,-1,5.994005994005994
37,2024-02-01,immediate_buy,141.46275329589844,42.35044454585289,0.0,-1,5.994005994005994
38,2024-03-01,immediate_buy,136.8732147216797,43.770510548348234,0.0,-1,5.994005994005994
39,2024-04-01,immediate_buy,155.13226318359375,38.61872679361002,0.0,-1,5.994005994005994
40,2024-05-01,immediate_buy,164.1229705810547,36.50318092312898,0.0,-1,5.994005994005994
41,2024-06-03,immediate_buy,172.89561462402344,34.6510262957773,0.0,-1,5.994005994005994
42,2024-07-01,immediate_buy,183.0857391357422,32.7224311245771,0.0,-1,5.994005994005994
43,2024-07-24,reserve_buy,173.04273986816406,207.72939078493488,0.0,1,35.964035964035965
44,2024-08-01,immediate_buy,171.13735961914062,35.00702886905798,0.0,1,5.994005994005994
45,2024-09-03,immediate_buy,157.4027099609375,38.06167308204794,0.0,-1,5.994005994005994
46,2024-09-06,reserve_buy,150.97206115722656,52.91054466492672,0.0,1,7.992007992007992
47,2024-10-01,immediate_buy,167.35804748535156,35.79756443612903,0.0,-1,5.994005994005994
48,2024-11-01,immediate_buy,171.56138610839844,34.92050644179505,0.0,-1,5.994005994005994
49,2024-12-02,immediate_buy,171.8893280029297,34.85388277659392,0.0,-1,5.994005994005994
50,2025-01-02,immediate_buy,189.64292907714844,31.591003777021484,0.0,-1,5.994005994005994
51,2025-02-03,immediate_buy,201.5907440185547,29.718678394332397,0.0,-1,5.994005994005994
52,2025-03-03,immediate_buy,167.7866973876953,35.706111283175936,0.0,-1,5.994005994005994
53,2025-03-28,reserve_buy,155.42880249023438,154.1801877843852,0.0,1,23.976023976023978
54,2025-04-01,immediate_buy,158.23741149902344,37.86089795078952,0.0,1,5.994005994005994
55,2025-04-04,reserve_buy,147.14247131347656,27.143808017188963,0.0,1,3.996003996003996
56,2025-05-01,immediate_buy,162.13157653808594,36.95153415938246,0.0,-1,5.994005994005994
57,2025-06-02,immediate_buy,169.680908203125,35.307510740040215,0.0,-1,5.994005994005994
58,2025-07-01,immediate_buy,176.40626525878906,33.96143827416087,0.0,-1,5.994005994005994
59,2025-08-01,immediate_buy,189.4091033935547,31.630002895444147,0.0,-1,5.994005994005994
60,2025-09-02,immediate_buy,211.38636779785156,28.34151772024773,0.0,-1,5.994005994005994
61,2025-10-01,immediate_buy,245.0596618652344,24.44715071897981,0.0,-1,5.994005994005994
62,2025-11-03,immediate_buy,283.564208984375,21.127527025428417,0.0,-1,5.994005994005994
63,2025-12-01,immediate_buy,314.5035400390625,19.04910351094143,0.0,-1,5.994005994005994
64,2026-01-02,immediate_buy,314.9084777832031,19.024608454289027,0.0,-1,5.994005994005994
65,2026-02-02,immediate_buy,344.44989013671875,17.392981273367997,0.0,-1,5.994005994005994
66,2026-02-11,reserve_buy,310.9236755371094,128.4561873780837,0.0,1,39.960039960039964
67,2026-03-02,immediate_buy,305.9601745605469,19.581014089060943,0.0,1,5.994005994005994
68,2026-03-24,reserve_buy,289.02606201171875,13.81884721643477,0.0,1,3.996003996003996
69,2026-04-01,immediate_buy,294.7226257324219,20.327623214787867,0.0,1,5.994005994005994
70,2026-05-01,immediate_buy,382.989501953125,15.64275380450211,0.0,-1,5.994005994005994
71,2026-06-01,immediate_buy,372.35589599609375,16.089473950009545,0.0,-1,5.994005994005994
72,2026-06-02,reserve_buy,358.1744384765625,33.45303207143098,0.0,1,11.988011988011989
