symbol,framework,strategy,params_json,final_equity,total_contributed,net_profit,profit_on_contributed_pct,money_weighted_irr_pct,max_drawdown_pct,sharpe,ending_cash,ending_invested_value,average_cash_pct,contribution_count,buy_count,sell_count,total_commission,monthly_immediate_pct,reserve_pct,excess_profit_vs_plain_dca,excess_final_equity_vs_plain_dca,excess_irr_pct_vs_plain_dca
ASML,A_100pct_monthly_dca,plain_dca,{},1584402.0531580509,610000.0,974402.0531580509,159.7380415013198,39.36160189942426,-34.790897213295565,1.7343950531027348,0.0,1584402.0531580509,0.0,61.0,61.0,0.0,609.390609390609,1.0,0.0,0.0,0.0,0.0
ASML,B_entry_timing_only_no_sell,rsi_pullback,"{""entry_threshold"": 35, ""exit_threshold"": 55, ""rsi_window"": 10}",1634401.0550294663,610000.0,1024401.0550294663,167.93459918515842,40.71365107660766,-34.14476226533114,1.8259391063286126,20000.0,1614401.0550294663,34.258219877773044,61.0,16.0,0.0,589.4105894105893,0.0,1.0,49999.001871415414,49999.001871415414,1.3520491771834031
ASML,C_60pct_dca_40pct_tactical_reserve,rsi_pullback,"{""entry_threshold"": 35, ""exit_threshold"": 55, ""rsi_window"": 10}",1590723.9815169899,610000.0,980723.9815169899,160.77442319950654,39.534588782308056,-34.34310078713567,1.7924051235291838,12000.0,1578723.9815169899,15.257587753758639,61.0,70.0,0.0,597.4025974025972,0.6,0.4,6321.928358939011,6321.928358939011,0.17298688288379793
ASML,B_entry_timing_only_no_sell,rsi_pullback,"{""entry_threshold"": 35, ""exit_threshold"": 60, ""rsi_window"": 10}",1629377.7589090434,610000.0,1019377.7589090434,167.11110801787598,40.579450838312134,-34.71375290811647,1.821906359533127,20000.0,1609377.7589090434,33.62960515835468,61.0,18.0,0.0,589.4105894105893,0.0,1.0,44975.70575099252,44975.70575099252,1.217848938887876
ASML,C_60pct_dca_40pct_tactical_reserve,rsi_pullback,"{""entry_threshold"": 35, ""exit_threshold"": 60, ""rsi_window"": 10}",1590723.9815169899,610000.0,980723.9815169899,160.77442319950654,39.534588782308056,-34.34310078713567,1.7924051235291838,12000.0,1578723.9815169899,15.257587753758639,61.0,70.0,0.0,597.4025974025972,0.6,0.4,6321.928358939011,6321.928358939011,0.17298688288379793
ASML,B_entry_timing_only_no_sell,rsi_pullback,"{""entry_threshold"": 35, ""exit_threshold"": 65, ""rsi_window"": 10}",1643365.3458424897,610000.0,1033365.3458424897,169.40415505614587,40.95224960769639,-34.74595923668794,1.8217200374306175,20000.0,1623365.3458424897,32.91133715407717,61.0,21.0,0.0,589.4105894105893,0.0,1.0,58963.29268443887,58963.29268443887,1.5906477082721295
ASML,C_60pct_dca_40pct_tactical_reserve,rsi_pullback,"{""entry_threshold"": 35, ""exit_threshold"": 65, ""rsi_window"": 10}",1590723.9815169899,610000.0,980723.9815169899,160.77442319950654,39.534588782308056,-34.34310078713567,1.7924051235291838,12000.0,1578723.9815169899,15.257587753758639,61.0,70.0,0.0,597.4025974025972,0.6,0.4,6321.928358939011,6321.928358939011,0.17298688288379793
ASML,B_entry_timing_only_no_sell,rsi_pullback,"{""entry_threshold"": 40, ""exit_threshold"": 55, ""rsi_window"": 10}",1626684.110005435,610000.0,1016684.1100054351,166.66952623039919,40.507340340837,-34.068738766041285,1.8197353991185488,20000.0,1606684.110005435,33.10299494721559,61.0,21.0,0.0,589.4105894105893,0.0,1.0,42282.0568473842,42282.0568473842,1.145738441412739
ASML,C_60pct_dca_40pct_tactical_reserve,rsi_pullback,"{""entry_threshold"": 40, ""exit_threshold"": 55, ""rsi_window"": 10}",1592543.6512244989,610000.0,982543.6512244989,161.07272970893425,39.584269508849616,-34.3251213094413,1.7899723253233275,12000.0,1580543.6512244989,14.566273460338842,61.0,75.0,0.0,597.402597402597,0.6,0.4,8141.598066448001,8141.598066448001,0.22266760942535768
ASML,B_entry_timing_only_no_sell,rsi_pullback,"{""entry_threshold"": 40, ""exit_threshold"": 60, ""rsi_window"": 10}",1622297.5062203307,610000.0,1012297.5062203307,165.95041085579192,40.38968611344966,-34.64755998999218,1.8158314318928248,20000.0,1602297.5062203307,32.46698824770078,61.0,23.0,0.0,589.4105894105893,0.0,1.0,37895.45306227985,37895.45306227985,1.0280842140254052
