,date,action,price,shares,cash_after,technical_state,commission
0,2021-06-14,immediate_buy,43.95637893676758,136.29444994502032,0.0,0,5.994005994005994
1,2021-07-01,immediate_buy,43.568603515625,137.5075170039145,0.0,0,5.994005994005994
2,2021-08-02,immediate_buy,44.475494384765625,134.70362885530375,0.0,-1,5.994005994005994
3,2021-09-01,immediate_buy,46.38430404663086,129.16029704226582,0.0,-1,5.994005994005994
4,2021-09-14,reserve_buy,45.29202651977539,352.7337855605891,0.0,1,15.984015984015985
5,2021-10-01,immediate_buy,43.01643753051758,139.27258584608157,0.0,1,5.994005994005994
6,2021-10-01,reserve_buy,43.01643753051758,92.84839056405437,0.0,1,3.996003996003996
7,2021-11-01,immediate_buy,47.01519775390625,127.42710389352455,0.0,-1,5.994005994005994
8,2021-11-16,reserve_buy,44.93733978271485,88.87947109953397,0.0,1,3.996003996003996
9,2021-12-01,immediate_buy,43.044681549072266,139.1812013275479,0.0,1,5.994005994005994
10,2021-12-01,reserve_buy,43.044681549072266,92.78746755169861,0.0,1,3.996003996003996
11,2022-01-03,immediate_buy,45.584686279296875,131.42594537241646,0.0,-1,5.994005994005994
12,2022-01-20,reserve_buy,44.50376510620117,89.74537284602053,0.0,1,3.996003996003996
13,2022-02-01,immediate_buy,44.40607833862305,134.91419897691836,0.0,-1,5.994005994005994
14,2022-03-01,immediate_buy,42.855594635009766,139.79529486839542,0.0,-1,5.994005994005994
15,2022-04-01,immediate_buy,47.77301788330078,125.40573642210265,0.0,-1,5.994005994005994
16,2022-05-02,immediate_buy,48.07988739013672,124.6053352860105,0.0,-1,5.994005994005994
17,2022-05-17,reserve_buy,41.704490661621094,383.076923290015,0.0,1,15.984015984015985
18,2022-06-01,immediate_buy,39.83120346069336,150.4099793186948,0.0,1,5.994005994005994
19,2022-07-01,immediate_buy,38.93583679199219,153.8688001176789,0.0,-1,5.994005994005994
20,2022-08-01,immediate_buy,42.08232498168945,142.36405643862068,0.0,-1,5.994005994005994
21,2022-09-01,immediate_buy,42.88425064086914,139.70188120885848,0.0,-1,5.994005994005994
22,2022-09-23,reserve_buy,41.474761962890625,385.198786296241,0.0,1,15.984015984015985
23,2022-10-03,immediate_buy,42.26241683959961,141.75740378264587,0.0,1,5.994005994005994
24,2022-10-07,reserve_buy,40.99641799926758,97.42331616823444,0.0,1,3.996003996003996
25,2022-11-01,immediate_buy,45.18344497680664,132.5930435768431,0.0,-1,5.994005994005994
26,2022-11-14,reserve_buy,44.131107330322266,90.50321267972082,0.0,1,3.996003996003996
27,2022-12-01,immediate_buy,48.9080696105957,122.49533740468239,0.0,-1,5.994005994005994
28,2022-12-09,reserve_buy,46.512508392333984,85.86952479144341,0.0,1,3.996003996003996
29,2023-01-03,immediate_buy,45.96516418457031,130.338063510555,0.0,1,5.994005994005994
30,2023-01-19,reserve_buy,44.43831634521485,89.87754984866388,0.0,1,3.996003996003996
31,2023-02-01,immediate_buy,46.307655334472656,129.37408394982472,0.0,-1,5.994005994005994
32,2023-03-01,immediate_buy,44.860836029052734,133.54656352997347,0.0,-1,5.994005994005994
33,2023-04-03,immediate_buy,47.78948211669922,125.36253215994064,0.0,-1,5.994005994005994
34,2023-05-01,immediate_buy,48.721561431884766,122.96425468911445,0.0,-1,5.994005994005994
35,2023-05-25,reserve_buy,47.15480041503906,338.79960957136706,0.0,1,15.984015984015985
36,2023-06-01,immediate_buy,47.558067321777344,125.97253896434657,0.0,1,5.994005994005994
37,2023-07-03,immediate_buy,51.039188385009766,117.38059867976224,0.0,-1,5.994005994005994
38,2023-08-01,immediate_buy,51.3327751159668,116.7092656733873,0.0,-1,5.994005994005994
39,2023-08-17,reserve_buy,50.40796661376953,237.70093861017196,0.0,1,11.988011988011989
40,2023-09-01,immediate_buy,52.311737060546875,114.52516825865433,0.0,-1,5.994005994005994
41,2023-09-29,reserve_buy,51.780757904052734,77.13303462858629,0.0,1,3.996003996003996
42,2023-10-02,immediate_buy,51.83579635620117,115.57670393627323,0.0,1,5.994005994005994
43,2023-10-06,reserve_buy,50.64107131958008,78.8689276990766,0.0,1,3.996003996003996
44,2023-11-01,immediate_buy,53.38019180297851,112.23283930627105,0.0,-1,5.994005994005994
45,2023-11-16,reserve_buy,50.52128982543945,79.05591892661067,0.0,1,3.996003996003996
46,2023-12-01,immediate_buy,49.97087097167969,119.8900553916088,0.0,1,5.994005994005994
47,2023-12-08,reserve_buy,49.02555465698242,81.46785937359914,0.0,1,3.996003996003996
48,2024-01-02,immediate_buy,51.76509094238281,115.73456898646067,0.0,-1,5.994005994005994
49,2024-02-01,immediate_buy,54.69635009765625,109.53218044833179,0.0,-1,5.994005994005994
50,2024-03-01,immediate_buy,57.28639221191406,104.57999286461684,0.0,-1,5.994005994005994
51,2024-04-01,immediate_buy,58.694522857666016,102.07103145364671,0.0,1,5.994005994005994
52,2024-04-01,reserve_buy,58.694522857666016,272.1894172097246,0.0,1,15.984015984015985
53,2024-05-01,immediate_buy,57.569541931152344,104.06562720138174,0.0,1,5.994005994005994
54,2024-05-01,reserve_buy,57.569541931152344,69.37708480092115,0.0,1,3.996003996003996
55,2024-06-03,immediate_buy,64.61076354980469,92.72465081059585,0.0,-1,5.994005994005994
56,2024-07-01,immediate_buy,66.24028015136719,90.44361640789288,0.0,-1,5.994005994005994
57,2024-07-31,reserve_buy,67.37894439697266,118.55356382481983,0.0,1,7.992007992007992
58,2024-08-01,immediate_buy,68.50782775878906,87.45001388535502,0.0,1,5.994005994005994
59,2024-08-05,reserve_buy,66.34823608398438,60.19763641420824,0.0,1,3.996003996003996
60,2024-09-03,immediate_buy,75.9681625366211,78.86212182469988,0.0,-1,5.994005994005994
61,2024-10-01,immediate_buy,80.0042953491211,74.88361046889003,0.0,-1,5.994005994005994
62,2024-11-01,immediate_buy,80.90998840332031,74.04537569450153,0.0,-1,5.994005994005994
63,2024-12-02,immediate_buy,91.19723510742188,65.69289608072832,0.0,-1,5.994005994005994
64,2024-12-23,reserve_buy,89.13996124267578,179.22408476864405,0.0,1,15.984015984015985
65,2025-01-02,immediate_buy,88.79464721679688,67.47040138730708,0.0,1,5.994005994005994
66,2025-02-03,immediate_buy,98.2068862915039,61.00397553567391,0.0,-1,5.994005994005994
67,2025-02-21,reserve_buy,93.51062774658205,85.423594916541,0.0,1,7.992007992007992
68,2025-03-03,immediate_buy,96.28298950195312,62.22293802624487,0.0,1,5.994005994005994
69,2025-03-10,reserve_buy,86.64385986328125,46.096826697356775,0.0,1,3.996003996003996
70,2025-04-01,immediate_buy,87.88098907470703,68.17186005574763,0.0,-1,5.994005994005994
71,2025-04-08,reserve_buy,80.91619873046875,49.35979513585098,0.0,1,3.996003996003996
72,2025-05-01,immediate_buy,96.36933135986328,62.16718954280097,0.0,-1,5.994005994005994
73,2025-06-02,immediate_buy,98.9427490234375,60.550273242786766,0.0,-1,5.994005994005994
74,2025-07-01,immediate_buy,97.4254379272461,61.49328775135187,0.0,-1,5.994005994005994
75,2025-07-11,reserve_buy,93.6172866821289,127.98940668091952,0.0,1,11.988011988011989
76,2025-08-01,immediate_buy,97.67337036132812,61.33719422805582,0.0,-1,5.994005994005994
77,2025-08-22,reserve_buy,96.2514190673828,41.49556475330151,0.0,1,3.996003996003996
78,2025-09-02,immediate_buy,97.26531982421876,61.594517959626046,0.0,1,5.994005994005994
79,2025-10-01,immediate_buy,101.35076141357422,59.111647561428384,0.0,-1,5.994005994005994
