symbol,framework,strategy,params_json,final_equity,total_contributed,net_profit,profit_on_contributed_pct,money_weighted_irr_pct,max_drawdown_pct,sharpe,ending_cash,ending_invested_value,average_cash_pct,contribution_count,buy_count,sell_count,total_commission,monthly_immediate_pct,reserve_pct,excess_profit_vs_plain_dca,excess_final_equity_vs_plain_dca,excess_irr_pct_vs_plain_dca
LRCX,A_100pct_monthly_dca,plain_dca,{},3264405.2170487423,610000.0,2654405.2170487423,435.1483962374988,72.4164505253585,-37.758215201285005,1.8931858461331175,0.0,3264405.2170487423,0.0,61.0,61.0,0.0,609.390609390609,1.0,0.0,0.0,0.0,0.0
LRCX,B_entry_timing_only_no_sell,rsi_pullback,"{""entry_threshold"": 35, ""exit_threshold"": 55, ""rsi_window"": 10}",2565776.8260247596,610000.0,1955776.8260247596,320.61915180733763,61.007862554958805,-33.26193771439845,1.9599391184874686,20000.0,2545776.8260247596,49.38517058591029,61.0,9.0,0.0,589.4105894105894,0.0,1.0,-698628.3910239828,-698628.3910239828,-11.408587970399694
LRCX,C_60pct_dca_40pct_tactical_reserve,rsi_pullback,"{""entry_threshold"": 35, ""exit_threshold"": 55, ""rsi_window"": 10}",2963183.4728573756,610000.0,2353183.4728573756,385.76778243563535,67.7780610669014,-35.850753571358005,1.9488289704892001,12000.0,2951183.4728573756,20.616802481556395,61.0,66.0,0.0,597.4025974025972,0.6,0.4,-301221.7441913667,-301221.7441913667,-4.638389458457098
LRCX,B_entry_timing_only_no_sell,rsi_pullback,"{""entry_threshold"": 35, ""exit_threshold"": 60, ""rsi_window"": 10}",2596026.1530353557,610000.0,1986026.1530353557,325.57805787464844,61.5532979634101,-33.60821074145295,1.9604265282874447,20000.0,2576026.1530353557,48.906901547936734,61.0,10.0,0.0,589.4105894105894,0.0,1.0,-668379.0640133866,-668379.0640133866,-10.863152561948397
LRCX,C_60pct_dca_40pct_tactical_reserve,rsi_pullback,"{""entry_threshold"": 35, ""exit_threshold"": 60, ""rsi_window"": 10}",2963183.4728573756,610000.0,2353183.4728573756,385.76778243563535,67.7780610669014,-35.850753571358005,1.9488289704892001,12000.0,2951183.4728573756,20.616802481556395,61.0,66.0,0.0,597.4025974025972,0.6,0.4,-301221.7441913667,-301221.7441913667,-4.638389458457098
LRCX,B_entry_timing_only_no_sell,rsi_pullback,"{""entry_threshold"": 35, ""exit_threshold"": 65, ""rsi_window"": 10}",2597418.5377677702,610000.0,1987418.5377677702,325.8063176668476,61.578274573432935,-33.78519090415213,1.9603421843740831,20000.0,2577418.5377677702,48.864499069063044,61.0,11.0,0.0,589.4105894105894,0.0,1.0,-666986.6792809721,-666986.6792809721,-10.838175951925564
LRCX,C_60pct_dca_40pct_tactical_reserve,rsi_pullback,"{""entry_threshold"": 35, ""exit_threshold"": 65, ""rsi_window"": 10}",2963183.4728573756,610000.0,2353183.4728573756,385.76778243563535,67.7780610669014,-35.850753571358005,1.9488289704892001,12000.0,2951183.4728573756,20.616802481556395,61.0,66.0,0.0,597.4025974025972,0.6,0.4,-301221.7441913667,-301221.7441913667,-4.638389458457098
LRCX,B_entry_timing_only_no_sell,rsi_pullback,"{""entry_threshold"": 40, ""exit_threshold"": 55, ""rsi_window"": 10}",3252144.3957051765,610000.0,2642144.3957051765,433.1384255254387,72.234820687259,-35.517872872688216,1.9998081819011535,20000.0,3232144.3957051765,36.69659950459966,61.0,16.0,0.0,589.4105894105893,0.0,1.0,-12260.821343565825,-12260.821343565825,-0.1816298380994965
LRCX,C_60pct_dca_40pct_tactical_reserve,rsi_pullback,"{""entry_threshold"": 40, ""exit_threshold"": 55, ""rsi_window"": 10}",3243405.7564490126,610000.0,2633405.7564490126,431.7058617129529,72.10501680363444,-36.647473282634316,1.960157474986578,12000.0,3231405.7564490126,16.072353822400025,61.0,72.0,0.0,597.4025974025972,0.6,0.4,-20999.46059972979,-20999.46059972979,-0.3114337217240575
LRCX,B_entry_timing_only_no_sell,rsi_pullback,"{""entry_threshold"": 40, ""exit_threshold"": 60, ""rsi_window"": 10}",3268814.6561487876,610000.0,2658814.6561487876,435.87125510635866,72.48163130068208,-35.80770600073014,1.999164981274163,20000.0,3248814.6561487876,36.369891007358895,61.0,18.0,0.0,589.4105894105893,0.0,1.0,4409.439100045245,4409.439100045245,0.0651807753235829
