,date,action,price,shares,cash_after,technical_state,commission
0,2021-06-14,immediate_buy,169.19349670410156,35.40922438194624,0.0,0,5.994005994005994
1,2021-07-01,immediate_buy,171.64849853515625,34.90278411922469,0.0,0,5.994005994005994
2,2021-07-30,reserve_buy,166.37950134277344,48.01080614227023,0.0,1,7.992007992007992
3,2021-08-02,immediate_buy,166.57400512695312,35.966058954970855,0.0,1,5.994005994005994
4,2021-08-02,reserve_buy,166.57400512695312,23.977372636647235,0.0,1,3.996003996003996
5,2021-09-01,immediate_buy,173.9499969482422,34.44099220389296,0.0,-1,5.994005994005994
6,2021-10-01,immediate_buy,164.16299438476562,36.49428125512787,0.0,-1,5.994005994005994
7,2021-11-01,immediate_buy,165.90550231933594,36.11098128156159,0.0,-1,5.994005994005994
8,2021-12-01,immediate_buy,172.18600463867188,34.79382950625751,0.0,-1,5.994005994005994
9,2022-01-03,immediate_buy,170.4044952392578,35.157584782900756,0.0,-1,5.994005994005994
10,2022-01-20,reserve_buy,151.66749572753906,131.66984044105007,0.0,1,19.980019980019982
11,2022-02-01,immediate_buy,151.19349670410156,39.62478955352509,0.0,1,5.994005994005994
12,2022-03-01,immediate_buy,151.14199829101562,39.63829085563797,0.0,-1,5.994005994005994
13,2022-03-07,reserve_buy,137.4530029296875,58.11451052183751,0.0,1,7.992007992007992
14,2022-04-01,immediate_buy,163.55999755859375,36.62882476270149,0.0,-1,5.994005994005994
15,2022-04-29,reserve_buy,124.28150177001952,32.13677768312274,0.0,1,3.996003996003996
16,2022-05-02,immediate_buy,124.5,48.12056617479208,0.0,1,5.994005994005994
17,2022-06-01,immediate_buy,121.68399810791016,49.23416868213639,0.0,-1,5.994005994005994
18,2022-07-01,immediate_buy,109.55999755859376,54.68246278079335,0.0,-1,5.994005994005994
19,2022-08-01,immediate_buy,135.38999938964844,44.250022274685605,0.0,-1,5.994005994005994
20,2022-09-01,immediate_buy,127.81999969482422,46.870681450988975,0.0,-1,5.994005994005994
21,2022-10-03,immediate_buy,115.87999725341795,51.70012625785513,0.0,-1,5.994005994005994
