symbol,framework,strategy,params_json,final_equity,total_contributed,net_profit,profit_on_contributed_pct,money_weighted_irr_pct,max_drawdown_pct,sharpe,ending_cash,ending_invested_value,average_cash_pct,contribution_count,buy_count,sell_count,total_commission,monthly_immediate_pct,reserve_pct,excess_profit_vs_plain_dca,excess_final_equity_vs_plain_dca,excess_irr_pct_vs_plain_dca
META,A_100pct_monthly_dca,plain_dca,{},1113887.319834288,610000.0,503887.319834288,82.60447866135868,24.385794422054172,-38.75972782396251,1.5971362888760834,0.0,1113887.319834288,0.0,61.0,61.0,0.0,609.390609390609,1.0,0.0,0.0,0.0,0.0
META,B_entry_timing_only_no_sell,rsi_pullback,"{""entry_threshold"": 35, ""exit_threshold"": 55, ""rsi_window"": 10}",911786.704978863,610000.0,301786.704978863,49.47323032440377,16.134402425395226,-32.33077484934466,1.6839944135508176,80000.0,831786.704978863,45.243155838754944,61.0,13.0,0.0,529.4705294705294,0.0,1.0,-202100.61485542497,-202100.61485542497,-8.251391996658946
META,C_60pct_dca_40pct_tactical_reserve,rsi_pullback,"{""entry_threshold"": 35, ""exit_threshold"": 55, ""rsi_window"": 10}",1030402.2238714027,610000.0,420402.2238714027,68.91839735596766,21.154960785192582,-32.64101847983451,1.6728690598358722,32000.0,998402.2238714027,20.21849731053653,61.0,71.0,0.0,577.4225774225771,0.6,0.4,-83485.0959628853,-83485.0959628853,-3.2308336368615898
META,B_entry_timing_only_no_sell,rsi_pullback,"{""entry_threshold"": 35, ""exit_threshold"": 60, ""rsi_window"": 10}",912571.4713505101,610000.0,302571.47135051014,49.60188054926395,16.16951342636596,-32.332642070968085,1.6839985612383934,80000.0,832571.4713505101,45.11717302322316,61.0,15.0,0.0,529.4705294705294,0.0,1.0,-201315.84848377784,-201315.84848377784,-8.216280995688212
META,C_60pct_dca_40pct_tactical_reserve,rsi_pullback,"{""entry_threshold"": 35, ""exit_threshold"": 60, ""rsi_window"": 10}",1030402.2238714027,610000.0,420402.2238714027,68.91839735596766,21.154960785192582,-32.64101847983451,1.6728690598358722,32000.0,998402.2238714027,20.21849731053653,61.0,71.0,0.0,577.4225774225771,0.6,0.4,-83485.0959628853,-83485.0959628853,-3.2308336368615898
META,B_entry_timing_only_no_sell,rsi_pullback,"{""entry_threshold"": 35, ""exit_threshold"": 65, ""rsi_window"": 10}",911324.0250928506,610000.0,301324.02509285056,49.397381162762386,16.11368896111245,-32.32980637165588,1.682366721970825,60000.0,851324.0250928506,44.755977119326886,61.0,18.0,0.0,549.4505494505494,0.0,1.0,-202563.29474143742,-202563.29474143742,-8.27210546094172
META,C_60pct_dca_40pct_tactical_reserve,rsi_pullback,"{""entry_threshold"": 35, ""exit_threshold"": 65, ""rsi_window"": 10}",1030402.2238714027,610000.0,420402.2238714027,68.91839735596766,21.154960785192582,-32.64101847983451,1.6728690598358722,32000.0,998402.2238714027,20.21849731053653,61.0,71.0,0.0,577.4225774225771,0.6,0.4,-83485.0959628853,-83485.0959628853,-3.2308336368615898
META,B_entry_timing_only_no_sell,rsi_pullback,"{""entry_threshold"": 40, ""exit_threshold"": 55, ""rsi_window"": 10}",898296.247694902,610000.0,288296.247694902,47.261679949983936,15.52650460880508,-32.47298809924008,1.6766834496428056,80000.0,818296.247694902,44.69285943317477,61.0,18.0,0.0,529.4705294705294,0.0,1.0,-215591.07213938597,-215591.07213938597,-8.859289813249092
META,C_60pct_dca_40pct_tactical_reserve,rsi_pullback,"{""entry_threshold"": 40, ""exit_threshold"": 55, ""rsi_window"": 10}",1027005.6009697013,610000.0,417005.6009697013,68.36157392945923,21.018610437965933,-32.73549464110593,1.6706173236343336,32000.0,995005.6009697013,19.945382192150777,61.0,76.0,0.0,577.4225774225771,0.6,0.4,-86881.71886458667,-86881.71886458667,-3.367183984088239
META,B_entry_timing_only_no_sell,rsi_pullback,"{""entry_threshold"": 40, ""exit_threshold"": 60, ""rsi_window"": 10}",898665.410064026,610000.0,288665.410064026,47.322198371151806,15.543249459561276,-32.47381189271989,1.6766572462986484,80000.0,818665.410064026,44.622095924027256,61.0,20.0,0.0,529.4705294705294,0.0,1.0,-215221.90977026196,-215221.90977026196,-8.842544962492896
