symbol,framework,strategy,params_json,final_equity,total_contributed,net_profit,profit_on_contributed_pct,money_weighted_irr_pct,max_drawdown_pct,sharpe,ending_cash,ending_invested_value,average_cash_pct,contribution_count,buy_count,sell_count,total_commission,monthly_immediate_pct,reserve_pct,excess_profit_vs_plain_dca,excess_final_equity_vs_plain_dca,excess_irr_pct_vs_plain_dca
CSCO,A_100pct_monthly_dca,plain_dca,{},1434694.6346714506,610000.0,824694.6346714506,135.19584174941812,35.078262090225735,-19.11595854415895,1.8251202667525623,0.0,1434694.6346714506,0.0,61.0,61.0,0.0,609.390609390609,1.0,0.0,0.0,0.0,0.0
CSCO,B_entry_timing_only_no_sell,rsi_pullback,"{""entry_threshold"": 35, ""exit_threshold"": 55, ""rsi_window"": 10}",1370171.7793521462,610000.0,760171.7793521462,124.6183244839584,33.11041845129758,-13.59313567568372,1.8748158677780242,50000.0,1320171.7793521462,38.492621983676045,61.0,9.0,0.0,559.4405594405595,0.0,1.0,-64522.85531930439,-64522.85531930439,-1.9678436389281515
CSCO,C_60pct_dca_40pct_tactical_reserve,rsi_pullback,"{""entry_threshold"": 35, ""exit_threshold"": 55, ""rsi_window"": 10}",1408312.820377948,610000.0,798312.820377948,130.87095416031934,34.283232592101484,-14.291095120213415,1.8548890052790157,20000.0,1388312.820377948,16.084357613396115,61.0,69.0,0.0,589.4105894105891,0.6,0.4,-26381.814293502597,-26381.814293502597,-0.7950294981242507
CSCO,B_entry_timing_only_no_sell,rsi_pullback,"{""entry_threshold"": 35, ""exit_threshold"": 60, ""rsi_window"": 10}",1381383.452348875,610000.0,771383.4523488751,126.45630366375002,33.45811481920384,-13.684889239865328,1.8764344181969816,50000.0,1331383.452348875,37.48157503757989,61.0,12.0,0.0,559.4405594405595,0.0,1.0,-53311.18232257548,-53311.18232257548,-1.6201472710218923
CSCO,C_60pct_dca_40pct_tactical_reserve,rsi_pullback,"{""entry_threshold"": 35, ""exit_threshold"": 60, ""rsi_window"": 10}",1408312.820377948,610000.0,798312.820377948,130.87095416031934,34.283232592101484,-14.291095120213415,1.8548890052790157,20000.0,1388312.820377948,16.084357613396115,61.0,69.0,0.0,589.4105894105891,0.6,0.4,-26381.814293502597,-26381.814293502597,-0.7950294981242507
CSCO,B_entry_timing_only_no_sell,rsi_pullback,"{""entry_threshold"": 35, ""exit_threshold"": 65, ""rsi_window"": 10}",1386488.075012401,610000.0,776488.075012401,127.29312705121328,33.61559889685688,-13.773367711499574,1.877129396270881,50000.0,1336488.075012401,36.904634090629784,61.0,13.0,0.0,559.4405594405595,0.0,1.0,-48206.55965904961,-48206.55965904961,-1.4626631933688543
CSCO,C_60pct_dca_40pct_tactical_reserve,rsi_pullback,"{""entry_threshold"": 35, ""exit_threshold"": 65, ""rsi_window"": 10}",1408312.820377948,610000.0,798312.820377948,130.87095416031934,34.283232592101484,-14.291095120213415,1.8548890052790157,20000.0,1388312.820377948,16.084357613396115,61.0,69.0,0.0,589.4105894105891,0.6,0.4,-26381.814293502597,-26381.814293502597,-0.7950294981242507
CSCO,B_entry_timing_only_no_sell,rsi_pullback,"{""entry_threshold"": 40, ""exit_threshold"": 55, ""rsi_window"": 10}",1403963.5825191967,610000.0,793963.5825191967,130.1579643474093,34.150914273980085,-14.71118608940456,1.8802899713352295,30000.0,1373963.5825191967,36.612422383223844,61.0,15.0,0.0,579.4205794205794,0.0,1.0,-30731.05215225392,-30731.05215225392,-0.9273478162456499
CSCO,C_60pct_dca_40pct_tactical_reserve,rsi_pullback,"{""entry_threshold"": 40, ""exit_threshold"": 55, ""rsi_window"": 10}",1423438.2481296647,610000.0,813438.2481296647,133.3505324802729,34.74062555997006,-14.759748002769745,1.8570115568747332,12000.0,1411438.2481296647,15.061135242373764,61.0,76.0,0.0,597.402597402597,0.6,0.4,-11256.386541785905,-11256.386541785905,-0.3376365302556721
CSCO,B_entry_timing_only_no_sell,rsi_pullback,"{""entry_threshold"": 40, ""exit_threshold"": 60, ""rsi_window"": 10}",1412108.0509993879,610000.0,802108.0509993879,131.49312311465374,34.39840366484518,-14.716547674220815,1.8814565184625653,30000.0,1382108.0509993879,35.88584818874143,61.0,18.0,0.0,579.4205794205794,0.0,1.0,-22586.583672062727,-22586.583672062727,-0.6798584253805515
