,date,action,price,shares,cash_after,technical_state,commission
0,2021-06-14,immediate_buy,61.64606475830078,97.18398915244482,0.0,0,5.994005994005994
1,2021-07-01,immediate_buy,60.13849639892578,99.62022410770862,0.0,0,5.994005994005994
2,2021-07-16,reserve_buy,55.902679443359375,142.89143319344728,0.0,1,7.992007992007992
3,2021-08-02,immediate_buy,60.967811584472656,98.26513914577527,0.0,-1,5.994005994005994
4,2021-08-10,reserve_buy,58.62808609008789,68.12446489163152,0.0,1,3.996003996003996
5,2021-09-01,immediate_buy,56.97611999511719,105.14949928628063,0.0,-1,5.994005994005994
6,2021-09-29,reserve_buy,54.04297637939453,73.90427508042607,0.0,1,3.996003996003996
7,2021-10-01,immediate_buy,54.25437927246094,110.42445916992733,0.0,1,5.994005994005994
8,2021-10-04,reserve_buy,52.38887023925781,76.23770037924615,0.0,1,3.996003996003996
9,2021-11-01,immediate_buy,54.54292678833008,109.84028253583637,0.0,-1,5.994005994005994
10,2021-12-01,immediate_buy,66.04364776611328,90.71289505355846,0.0,-1,5.994005994005994
11,2022-01-03,immediate_buy,69.23590087890625,86.53040420806981,0.0,-1,5.994005994005994
12,2022-01-19,reserve_buy,61.34036636352539,195.33663862575258,0.0,1,11.988011988011989
13,2022-02-01,immediate_buy,56.25739288330078,106.49285687997038,0.0,1,5.994005994005994
14,2022-03-01,immediate_buy,51.59051132202149,116.12620877832512,0.0,-1,5.994005994005994
15,2022-03-07,reserve_buy,46.68313217163086,171.11135464620276,0.0,1,7.992007992007992
16,2022-04-01,immediate_buy,50.30839538574219,119.08570016644808,0.0,-1,5.994005994005994
17,2022-04-05,reserve_buy,48.2202262878418,82.82845809694567,0.0,1,3.996003996003996
18,2022-05-02,immediate_buy,45.891746520996094,130.54657847943628,0.0,-1,5.994005994005994
19,2022-06-01,immediate_buy,48.42607116699219,123.71456829735882,0.0,-1,5.994005994005994
20,2022-06-13,reserve_buy,42.80498123168945,186.61412188873445,0.0,1,7.992007992007992
21,2022-07-01,immediate_buy,37.92964172363281,157.95062163818957,0.0,1,5.994005994005994
22,2022-07-01,reserve_buy,37.92964172363281,105.3004144254597,0.0,1,3.996003996003996
23,2022-08-01,immediate_buy,48.30186462402344,124.03269595066361,0.0,-1,5.994005994005994
24,2022-08-22,reserve_buy,43.95681381225586,90.86206770050632,0.0,1,3.996003996003996
25,2022-09-01,immediate_buy,41.50424575805664,144.3469307618646,0.0,1,5.994005994005994
26,2022-09-22,reserve_buy,37.30498504638672,107.06362668531867,0.0,1,3.996003996003996
