,date,action,price,shares,cash_after,technical_state,commission
0,2021-06-14,immediate_buy,133.29518127441406,44.94543937359561,0.0,0,5.994005994005994
1,2021-07-01,immediate_buy,132.25973510742188,45.297312019381344,0.0,-1,5.994005994005994
2,2021-08-02,immediate_buy,136.1522674560547,44.00228215586132,0.0,-1,5.994005994005994
3,2021-09-01,immediate_buy,128.18899536132812,46.73576286228524,0.0,-1,5.994005994005994
4,2021-10-01,immediate_buy,124.030029296875,48.302903117290164,0.0,-1,5.994005994005994
5,2021-11-01,immediate_buy,134.00006103515625,44.70901313388069,0.0,-1,5.994005994005994
6,2021-12-01,immediate_buy,145.91493225097656,41.05824123919653,0.0,-1,5.994005994005994
7,2022-01-03,immediate_buy,153.86151123046875,38.937681300866046,0.0,-1,5.994005994005994
8,2022-02-01,immediate_buy,133.3505401611328,44.926780810354686,0.0,-1,5.994005994005994
9,2022-03-01,immediate_buy,124.91682434082033,47.95999674484097,0.0,-1,5.994005994005994
10,2022-04-01,immediate_buy,122.7964859008789,48.788126507118015,0.0,-1,5.994005994005994
11,2022-05-02,immediate_buy,108.87935638427734,55.02430109539793,0.0,-1,5.994005994005994
12,2022-06-01,immediate_buy,110.5851593017578,54.17553789847807,0.0,-1,5.994005994005994
13,2022-07-01,immediate_buy,83.3494644165039,71.87821218411264,0.0,-1,5.994005994005994
14,2022-08-01,immediate_buy,102.79800415039062,58.27944363586021,0.0,-1,5.994005994005994
15,2022-09-01,immediate_buy,88.92877197265625,67.36864072073014,0.0,-1,5.994005994005994
16,2022-10-03,immediate_buy,83.54324340820312,71.71149029358077,0.0,-1,5.994005994005994
17,2022-11-01,immediate_buy,86.97216796875,68.8842261689308,0.0,-1,5.994005994005994
18,2022-12-01,immediate_buy,103.90413665771484,57.659018028295066,0.0,-1,5.994005994005994
19,2022-12-20,reserve_buy,100.49601745605467,755.1158222845092,0.0,1,75.92407592407594
20,2023-01-03,immediate_buy,93.92250061035156,63.78674385615029,0.0,1,5.994005994005994
21,2023-02-01,immediate_buy,115.55584716796876,51.84515224100471,0.0,-1,5.994005994005994
22,2023-02-21,reserve_buy,108.05020141601562,73.92872831638674,0.0,1,7.992007992007992
23,2023-03-01,immediate_buy,114.12328338623048,52.49595271883369,0.0,-1,5.994005994005994
24,2023-03-28,reserve_buy,113.2862777709961,35.25587627286578,0.0,1,3.996003996003996
25,2023-04-03,immediate_buy,119.04793548583984,50.3243543393847,0.0,-1,5.994005994005994
26,2023-04-05,reserve_buy,114.18169403076172,34.97939863663011,0.0,1,3.996003996003996
27,2023-05-01,immediate_buy,109.92855834960938,54.499127239604185,0.0,1,5.994005994005994
28,2023-05-02,reserve_buy,109.15970611572266,36.58865651647693,0.0,1,3.996003996003996
29,2023-06-01,immediate_buy,131.56146240234375,45.537731029773695,0.0,-1,5.994005994005994
30,2023-07-03,immediate_buy,141.94351196289062,42.20700478601579,0.0,-1,5.994005994005994
31,2023-07-11,reserve_buy,134.22528076171875,59.51199311846534,0.0,1,7.992007992007992
32,2023-08-01,immediate_buy,148.9299774169922,40.227028786738195,0.0,-1,5.994005994005994
33,2023-08-11,reserve_buy,135.4644775390625,29.483795789608617,0.0,1,3.996003996003996
34,2023-09-01,immediate_buy,150.58290100097656,39.78546334900774,0.0,-1,5.994005994005994
35,2023-09-12,reserve_buy,140.78457641601562,28.369634616121093,0.0,1,3.996003996003996
36,2023-10-02,immediate_buy,136.42327880859375,43.91486952287076,0.0,1,5.994005994005994
37,2023-10-03,reserve_buy,133.69500732421875,29.874017530228528,0.0,1,3.996003996003996
38,2023-11-01,immediate_buy,132.29664611816406,45.284673984936795,0.0,1,5.994005994005994
39,2023-12-01,immediate_buy,148.5545196533203,40.32869886922831,0.0,-1,5.994005994005994
40,2023-12-06,reserve_buy,141.802490234375,56.331972533152836,0.0,1,7.992007992007992
41,2024-01-02,immediate_buy,151.27883911132812,39.602435634456114,0.0,1,5.994005994005994
42,2024-01-02,reserve_buy,151.27883911132812,26.401623756304076,0.0,1,3.996003996003996
43,2024-02-01,immediate_buy,163.62652587890625,36.61393198065778,0.0,-1,5.994005994005994
44,2024-03-01,immediate_buy,206.38905334472656,29.027753127754195,0.0,-1,5.994005994005994
45,2024-04-01,immediate_buy,204.8577117919922,29.244739855557636,0.0,-1,5.994005994005994
46,2024-04-17,reserve_buy,196.2193145751953,61.06443192640687,0.0,1,11.988011988011989
47,2024-05-01,immediate_buy,190.4276580810547,31.460821128260513,0.0,1,5.994005994005994
48,2024-05-01,reserve_buy,190.4276580810547,20.973880752173674,0.0,1,3.996003996003996
49,2024-06-03,immediate_buy,210.65972900390625,28.439277488344832,0.0,-1,5.994005994005994
50,2024-07-01,immediate_buy,233.47520446777344,25.660157370538045,0.0,-1,5.994005994005994
51,2024-07-17,reserve_buy,216.422607421875,36.90933253310436,0.0,1,7.992007992007992
52,2024-08-01,immediate_buy,193.0465545654297,31.034019240841037,0.0,1,5.994005994005994
53,2024-08-01,reserve_buy,193.0465545654297,20.689346160560692,0.0,1,3.996003996003996
54,2024-09-03,immediate_buy,180.67642211914065,33.15878418718661,0.0,1,5.994005994005994
55,2024-10-01,immediate_buy,194.3032989501953,30.83329269822257,0.0,-1,5.994005994005994
56,2024-11-01,immediate_buy,180.68634033203125,33.156964039187834,0.0,-1,5.994005994005994
57,2024-12-02,immediate_buy,181.0026092529297,33.09902831505532,0.0,-1,5.994005994005994
58,2025-01-02,immediate_buy,161.84259033203125,37.017514836302624,0.0,-1,5.994005994005994
59,2025-02-03,immediate_buy,176.587890625,33.92650802700879,0.0,-1,5.994005994005994
60,2025-03-03,immediate_buy,150.59390258789062,39.78255683536124,0.0,-1,5.994005994005994
61,2025-04-01,immediate_buy,144.18923950195312,41.54963650169236,0.0,-1,5.994005994005994
62,2025-05-01,immediate_buy,147.4559326171875,40.6291587081475,0.0,-1,5.994005994005994
63,2025-06-02,immediate_buy,156.12472534179688,38.3732331675573,0.0,-1,5.994005994005994
64,2025-07-01,immediate_buy,182.4217987060547,32.841527335311646,0.0,-1,5.994005994005994
65,2025-07-25,reserve_buy,184.33775329589844,238.33466629628666,0.0,1,43.95604395604396
66,2025-08-01,immediate_buy,178.6792449951172,33.52941461626017,0.0,1,5.994005994005994
67,2025-08-01,reserve_buy,178.6792449951172,22.35294307750678,0.0,1,3.996003996003996
68,2025-09-02,immediate_buy,156.87083435058594,38.1907224090648,0.0,-1,5.994005994005994
69,2025-10-01,immediate_buy,216.7738494873047,27.637145822390707,0.0,-1,5.994005994005994
70,2025-11-03,immediate_buy,236.65524291992188,25.315350781342378,0.0,-1,5.994005994005994
71,2025-11-13,reserve_buy,222.2394866943359,53.91490574311431,0.0,1,11.988011988011989
72,2025-12-01,immediate_buy,254.1167755126953,23.575816577533708,0.0,-1,5.994005994005994
73,2025-12-17,reserve_buy,247.6528778076172,16.127440261810264,0.0,1,3.996003996003996
74,2026-01-02,immediate_buy,268.2016906738281,22.337705902262734,0.0,-1,5.994005994005994
75,2026-02-02,immediate_buy,327.5837097167969,18.288487220383974,0.0,-1,5.994005994005994
76,2026-02-04,reserve_buy,296.8602600097656,26.90833048772749,0.0,1,7.992007992007992
77,2026-03-02,immediate_buy,371.7178955078125,16.117089225895768,0.0,-1,5.994005994005994
78,2026-03-05,reserve_buy,346.0997314453125,11.54004649419625,0.0,1,3.996003996003996
79,2026-04-01,immediate_buy,353.3606872558594,16.954377509526626,0.0,1,5.994005994005994
80,2026-05-01,immediate_buy,388.5968933105469,15.417031355353382,0.0,-1,5.994005994005994
81,2026-06-01,immediate_buy,458.1700134277344,13.075955023640054,0.0,-1,5.994005994005994
