,date,action,price,shares,cash_after,technical_state,commission
0,2021-06-14,immediate_buy,49.98899841308594,199.74429971086428,0.0,1,9.990009990009991
1,2021-07-01,immediate_buy,53.354000091552734,187.14655816125457,0.0,1,9.990009990009991
2,2021-08-02,immediate_buy,51.51499938964844,193.827382307526,0.0,1,9.990009990009991
3,2021-09-01,immediate_buy,58.207000732421875,171.54323974139425,0.0,1,9.990009990009991
4,2021-10-01,immediate_buy,61.314998626708984,162.84787906559384,0.0,1,9.990009990009991
5,2021-11-01,immediate_buy,68.11699676513672,146.5862847080163,0.0,1,9.990009990009991
6,2021-12-01,immediate_buy,61.777000427246094,161.63001460436027,0.0,1,9.990009990009991
7,2022-01-03,immediate_buy,59.73699951171875,167.14963193473704,0.0,1,9.990009990009991
8,2022-02-01,immediate_buy,45.7130012512207,218.42839472288466,0.0,1,9.990009990009991
9,2022-03-01,immediate_buy,38.624000549316406,258.5184688085366,0.0,1,9.990009990009991
10,2022-04-01,immediate_buy,37.34700012207031,267.3579524093739,0.0,1,9.990009990009991
11,2022-05-02,immediate_buy,19.945999145507812,500.6025222616214,0.0,1,9.990009990009991
12,2022-06-01,immediate_buy,19.291000366210938,517.5997766688433,0.0,1,9.990009990009991
13,2022-07-01,immediate_buy,17.9950008392334,554.8773001165765,0.0,1,9.990009990009991
14,2022-08-01,immediate_buy,22.621000289916992,441.40477226022773,0.0,1,9.990009990009991
15,2022-09-01,immediate_buy,23.003999710083008,434.0557123591325,0.0,1,9.990009990009991
16,2022-10-03,immediate_buy,23.90399932861328,417.71325977729634,0.0,1,9.990009990009991
17,2022-11-01,immediate_buy,28.674999237060547,348.2133477571075,0.0,1,9.990009990009991
18,2022-12-01,immediate_buy,31.69499969482422,315.0344716015222,0.0,1,9.990009990009991
19,2023-01-03,immediate_buy,29.4950008392334,338.5325376220222,0.0,1,9.990009990009991
20,2023-02-01,immediate_buy,36.19900131225586,275.83682199234426,0.0,1,9.990009990009991
21,2023-03-01,immediate_buy,31.347999572753903,318.5216797676566,0.0,1,9.990009990009991
22,2023-04-03,immediate_buy,34.827999114990234,286.69512274599003,0.0,1,9.990009990009991
23,2023-05-01,immediate_buy,32.4119987487793,308.0654654673345,0.0,1,9.990009990009991
24,2023-06-01,immediate_buy,40.3129997253418,247.68728572169525,0.0,1,9.990009990009991
25,2023-07-03,immediate_buy,44.14400100708008,226.19194575652307,0.0,1,9.990009990009991
26,2023-08-01,immediate_buy,43.86199951171875,227.64619927100284,0.0,1,9.990009990009991
27,2023-09-01,immediate_buy,43.987998962402344,226.99412832586006,0.0,1,9.990009990009991
28,2023-10-02,immediate_buy,38.03300094604492,262.5356199326602,0.0,1,9.990009990009991
29,2023-11-01,immediate_buy,42.01900100708008,237.63100602003627,0.0,1,9.990009990009991
30,2023-12-01,immediate_buy,46.57400131225586,214.39037230932138,0.0,1,9.990009990009991
31,2024-01-02,immediate_buy,46.849998474121094,213.12738114142863,0.0,1,9.990009990009991
32,2024-02-01,immediate_buy,56.750999450683594,175.94434596603537,0.0,1,9.990009990009991
33,2024-03-01,immediate_buy,61.93399810791016,161.22029557775437,0.0,1,9.990009990009991
34,2024-04-01,immediate_buy,61.430999755859375,162.54037083804698,0.0,1,9.990009990009991
35,2024-05-01,immediate_buy,55.17100143432617,180.98307483425342,0.0,1,9.990009990009991
36,2024-06-03,immediate_buy,63.37900161743164,157.54456880751962,0.0,1,9.990009990009991
37,2024-07-01,immediate_buy,67.36100006103516,148.23143172194634,0.0,1,9.990009990009991
38,2024-08-01,immediate_buy,62.48500061035156,159.79862981093083,0.0,1,9.990009990009991
39,2024-09-03,immediate_buy,67.53199768066406,147.85609524665807,0.0,1,9.990009990009991
40,2024-10-01,immediate_buy,70.61299896240234,141.4048068767883,0.0,1,9.990009990009991
41,2024-11-01,immediate_buy,75.61000061035156,132.0594815588764,0.0,1,9.990009990009991
42,2024-12-02,immediate_buy,89.77400207519531,111.2239317670815,0.0,1,9.990009990009991
43,2025-01-02,immediate_buy,88.6729965209961,112.60494032030475,0.0,1,9.990009990009991
44,2025-02-03,immediate_buy,97.8939971923828,101.99826105421609,0.0,1,9.990009990009991
45,2025-03-03,immediate_buy,97.37000274658205,102.54716236638761,0.0,1,9.990009990009991
46,2025-04-01,immediate_buy,92.83799743652344,107.5531329518009,0.0,1,9.990009990009991
47,2025-05-01,immediate_buy,113.34700012207033,88.0924724122904,0.0,1,9.990009990009991
48,2025-06-02,immediate_buy,121.89800262451172,81.91288836804559,0.0,1,9.990009990009991
49,2025-07-01,immediate_buy,129.36000061035156,77.18782803152168,0.0,1,9.990009990009991
50,2025-08-01,immediate_buy,115.86000061035156,86.1817489096167,0.0,1,9.990009990009991
51,2025-09-02,immediate_buy,121.41100311279295,82.24145444209121,0.0,1,9.990009990009991
52,2025-10-01,immediate_buy,117.08999633789062,85.27643516577837,0.0,1,9.990009990009991
53,2025-11-03,immediate_buy,110.00900268554688,90.76545771268228,0.0,1,9.990009990009991
54,2025-12-01,immediate_buy,109.12999725341795,91.49654295401923,0.0,1,9.990009990009991
55,2026-01-02,immediate_buy,90.98999786376952,109.73752847229376,0.0,1,9.990009990009991
56,2026-02-02,immediate_buy,82.76000213623047,120.6502806130081,0.0,1,9.990009990009991
57,2026-03-02,immediate_buy,97.08999633789062,102.84290717778691,0.0,1,9.990009990009991
58,2026-04-01,immediate_buy,95.5500030517578,104.5004412596475,0.0,1,9.990009990009991
59,2026-05-01,immediate_buy,92.05999755859376,108.46206545806344,0.0,1,9.990009990009991
60,2026-06-01,immediate_buy,85.8499984741211,116.30771879721433,0.0,1,9.990009990009991
