date,cash,shares,position_value,equity,total_contributed,technical_state
2023-01-03,0.0,201.20086735494135,9985.017481269357,9985.017481269357,10000.0,1
2023-01-04,0.0,201.20086735494135,10744.252497107389,10744.252497107389,10000.0,1
2023-01-05,0.0,201.20086735494135,10845.35181904391,10845.35181904391,10000.0,1
2023-01-06,0.0,201.20086735494135,11253.711814607661,11253.711814607661,10000.0,1
2023-01-09,0.0,201.20086735494135,11172.437544565435,11172.437544565435,10000.0,1
2023-01-10,0.0,201.20086735494135,11340.935135258973,11340.935135258973,10000.0,1
2023-01-11,0.0,201.20086735494135,11509.433493472909,11509.433493472909,10000.0,1
2023-01-12,0.0,201.20086735494135,11352.827863834355,11352.827863834355,10000.0,1
2023-01-13,0.0,201.20086735494135,11285.429595077338,11285.429595077338,10000.0,1
2023-01-17,0.0,201.20086735494135,11269.5703210823,11269.5703210823,10000.0,1
2023-01-18,0.0,201.20086735494135,11202.171284804885,11202.171284804885,10000.0,1
2023-01-19,0.0,201.20086735494135,11172.437544565435,11172.437544565435,10000.0,1
2023-01-20,0.0,201.20086735494135,11588.726025846106,11588.726025846106,10000.0,1
2023-01-23,0.0,201.20086735494135,12254.790972984934,12254.790972984934,10000.0,1
2023-01-24,0.0,201.20086735494135,12143.779125101266,12143.779125101266,10000.0,1
2023-01-25,0.0,201.20086735494135,12199.286200323697,12199.286200323697,10000.0,1
2023-01-26,0.0,201.20086735494135,12449.05959610026,12449.05959610026,10000.0,1
2023-01-27,0.0,201.20086735494135,12661.168463359256,12661.168463359256,10000.0,1
2023-01-30,0.0,201.20086735494135,12232.985718462405,12232.985718462405,10000.0,1
2023-01-31,0.0,201.20086735494135,11953.477047405595,11953.477047405595,10000.0,1
2023-02-01,0.0,363.09363767622995,22394.430043662618,22394.430043662618,20000.0,1
2023-02-02,0.0,363.09363767622995,22598.339177794172,22598.339177794172,20000.0,1
2023-02-03,0.0,363.09363767622995,22326.46079398287,22326.46079398287,20000.0,1
2023-02-06,0.0,363.09363767622995,21457.15608584472,21457.15608584472,20000.0,1
2023-02-07,0.0,363.09363767622995,22226.293688539034,22226.293688539034,20000.0,1
2023-02-08,0.0,363.09363767622995,21553.745497860073,21553.745497860073,20000.0,1
2023-02-09,0.0,363.09363767622995,21528.704414045264,21528.704414045264,20000.0,1
2023-02-10,0.0,363.09363767622995,21399.917146265823,21399.917146265823,20000.0,1
2023-02-13,0.0,363.09363767622995,21507.238253474334,21507.238253474334,20000.0,1
2023-02-14,0.0,363.09363767622995,22204.8275279681,22204.8275279681,20000.0,1
2023-02-15,0.0,363.09363767622995,22122.548889666705,22122.548889666705,20000.0,1
2023-02-16,0.0,363.09363767622995,21482.19716965953,21482.19716965953,20000.0,1
2023-02-17,0.0,363.09363767622995,21110.147525127468,21110.147525127468,20000.0,1
2023-02-21,0.0,363.09363767622995,20605.738459756707,20605.738459756707,20000.0,1
2023-02-22,0.0,363.09363767622995,20383.939473390405,20383.939473390405,20000.0,1
2023-02-23,0.0,363.09363767622995,21017.135806540606,21017.135806540606,20000.0,1
2023-02-24,0.0,363.09363767622995,20813.22805750136,20813.22805750136,20000.0,1
2023-02-27,0.0,363.09363767622995,20713.06233714983,20713.06233714983,20000.0,1
2023-02-28,0.0,363.09363767622995,20684.442174814227,20684.442174814227,20000.0,1
2023-03-01,0.0,539.8373912142871,30497.7442224392,30497.7442224392,30000.0,1
2023-03-02,0.0,539.8373912142871,30013.734893953108,30013.734893953108,30000.0,1
2023-03-03,0.0,539.8373912142871,30199.89090230576,30199.89090230576,30000.0,1
2023-03-06,0.0,539.8373912142871,30226.489030605182,30226.489030605182,30000.0,1
2023-03-07,0.0,539.8373912142871,29551.008598602235,29551.008598602235,30000.0,1
2023-03-08,0.0,539.8373912142871,30258.396076120145,30258.396076120145,30000.0,1
2023-03-09,0.0,539.8373912142871,29572.277216523915,29572.277216523915,30000.0,1
2023-03-10,0.0,539.8373912142871,29215.922841208532,29215.922841208532,30000.0,1
2023-03-13,0.0,539.8373912142871,28668.089125111415,28668.089125111415,30000.0,1
2023-03-14,0.0,539.8373912142871,28864.883561057344,28864.883561057344,30000.0,1
2023-03-15,0.0,539.8373912142871,28790.42074585304,28790.42074585304,30000.0,1
2023-03-16,0.0,539.8373912142871,30088.195649841193,30088.195649841193,30000.0,1
2023-03-17,0.0,539.8373912142871,30136.066514694736,30136.066514694736,30000.0,1
2023-03-20,0.0,539.8373912142871,30657.30828044109,30657.30828044109,30000.0,1
2023-03-21,0.0,539.8373912142871,31183.86514135165,31183.86514135165,30000.0,1
2023-03-22,0.0,539.8373912142871,30939.195721919732,30939.195721919732,30000.0,1
2023-03-23,0.0,539.8373912142871,32625.24440263555,32625.24440263555,30000.0,1
2023-03-24,0.0,539.8373912142871,32529.5067915609,32529.5067915609,30000.0,1
2023-03-27,0.0,539.8373912142871,31800.838340223992,31800.838340223992,30000.0,1
2023-03-28,0.0,539.8373912142871,31529.581089073756,31529.581089073756,30000.0,1
2023-03-29,0.0,539.8373912142871,33795.370531401655,33795.370531401655,30000.0,1
2023-03-30,0.0,539.8373912142871,33556.02650371504,33556.02650371504,30000.0,1
2023-03-31,0.0,539.8373912142871,32093.372446560796,32093.372446560796,30000.0,1
2023-04-03,0.0,709.8506072099296,41690.11615110248,41690.11615110248,40000.0,1
2023-04-04,0.0,709.8506072099296,40053.56367811257,40053.56367811257,40000.0,1
2023-04-05,0.0,709.8506072099296,39878.71682406463,39878.71682406463,40000.0,1
2023-04-06,0.0,709.8506072099296,41038.536094492796,41038.536094492796,40000.0,1
2023-04-10,0.0,709.8506072099296,44339.27480453577,44339.27480453577,40000.0,1
2023-04-11,0.0,709.8506072099296,44549.51616422505,44549.51616422505,40000.0,1
2023-04-12,0.0,709.8506072099296,43421.238107300844,43421.238107300844,40000.0,1
2023-04-13,0.0,709.8506072099296,44150.06543362442,44150.06543362442,40000.0,1
2023-04-14,0.0,709.8506072099296,43890.76838850952,43890.76838850952,40000.0,1
2023-04-17,0.0,709.8506072099296,43827.70220869262,43827.70220869262,40000.0,1
2023-04-18,0.0,709.8506072099296,43400.21694998361,43400.21694998361,40000.0,1
2023-04-19,0.0,709.8506072099296,42503.195994335576,42503.195994335576,40000.0,1
2023-04-20,0.0,709.8506072099296,43070.84035426067,43070.84035426067,40000.0,1
2023-04-21,0.0,709.8506072099296,42839.577837254146,42839.577837254146,40000.0,1
2023-04-24,0.0,709.8506072099296,41704.28640953879,41704.28640953879,40000.0,1
2023-04-25,0.0,709.8506072099296,40744.1965662087,40744.1965662087,40000.0,1
2023-04-26,0.0,709.8506072099296,42762.49033158531,42762.49033158531,40000.0,1
2023-04-27,0.0,709.8506072099296,43379.18766907085,43379.18766907085,40000.0,1
2023-04-28,0.0,709.8506072099296,45103.14461402854,45103.14461402854,40000.0,1
2023-05-01,0.0,872.0647018163272,53679.5604202112,53679.5604202112,50000.0,1
2023-05-02,0.0,872.0647018163272,53292.14059328849,53292.14059328849,50000.0,1
2023-05-03,0.0,872.0647018163272,52439.81630872595,52439.81630872595,50000.0,1
2023-05-04,0.0,872.0647018163272,52095.44017220547,52095.44017220547,50000.0,1
2023-05-05,0.0,872.0647018163272,52715.313891279504,52715.313891279504,50000.0,1
2023-05-08,0.0,872.0647018163272,52405.37536841107,52405.37536841107,50000.0,1
2023-05-09,0.0,872.0647018163272,52457.035115551975,52457.035115551975,50000.0,1
2023-05-10,0.0,872.0647018163272,51647.7578480545,51647.7578480545,50000.0,1
2023-05-11,0.0,872.0647018163272,53042.47122097397,53042.47122097397,50000.0,1
2023-05-12,0.0,872.0647018163272,52448.42238547613,52448.42238547613,50000.0,1
2023-05-15,0.0,872.0647018163272,55651.12378177948,55651.12378177948,50000.0,1
2023-05-16,0.0,872.0647018163272,54867.66474453254,54867.66474453254,50000.0,1
2023-05-17,0.0,872.0647018163272,55892.16711736682,55892.16711736682,50000.0,1
2023-05-18,0.0,872.0647018163272,58173.665675140706,58173.665675140706,50000.0,1
2023-05-19,0.0,872.0647018163272,58690.223226595765,58690.223226595765,50000.0,1
2023-05-22,0.0,872.0647018163272,57020.012271122745,57020.012271122745,50000.0,1
2023-05-23,0.0,872.0647018163272,56830.61870268781,56830.61870268781,50000.0,1
2023-05-24,0.0,872.0647018163272,57278.281066861775,57278.281066861775,50000.0,1
2023-05-25,0.0,872.0647018163272,59929.98397139518,59929.98397139518,50000.0,1
2023-05-26,0.0,872.0647018163272,63649.24624581642,63649.24624581642,50000.0,1
2023-05-30,0.0,872.0647018163272,61720.72657465037,61720.72657465037,50000.0,1
2023-05-31,0.0,872.0647018163272,58716.06474348614,58716.06474348614,50000.0,1
2023-06-01,0.0,1018.4541332491782,69467.32578183924,69467.32578183924,60000.0,1
2023-06-02,0.0,1018.4541332491782,69547.74723172274,69547.74723172274,60000.0,1
2023-06-05,0.0,1018.4541332491782,68140.10767235621,68140.10767235621,60000.0,1
2023-06-06,0.0,1018.4541332491782,67908.84355516951,67908.84355516951,60000.0,1
2023-06-07,0.0,1018.4541332491782,67426.22938379624,67426.22938379624,60000.0,1
2023-06-08,0.0,1018.4541332491782,65676.71707544674,65676.71707544674,60000.0,1
2023-06-09,0.0,1018.4541332491782,65787.31016686623,65787.31016686623,60000.0,1
2023-06-12,0.0,1018.4541332491782,67818.35971131509,67818.35971131509,60000.0,1
2023-06-13,0.0,1018.4541332491782,68240.65391018157,68240.65391018157,60000.0,1
2023-06-14,0.0,1018.4541332491782,69497.47411281006,69497.47411281006,60000.0,1
2023-06-15,0.0,1018.4541332491782,69195.82762914561,69195.82762914561,60000.0,1
2023-06-16,0.0,1018.4541332491782,68029.49904055994,68029.49904055994,60000.0,1
2023-06-20,0.0,1018.4541332491782,67265.36317346407,67265.36317346407,60000.0,1
2023-06-21,0.0,1018.4541332491782,66159.34678719682,66159.34678719682,60000.0,1
2023-06-22,0.0,1018.4541332491782,66611.80485741088,66611.80485741088,60000.0,1
2023-06-23,0.0,1018.4541332491782,65636.49858031659,65636.49858031659,60000.0,1
2023-06-26,0.0,1018.4541332491782,65807.4271846197,65807.4271846197,60000.0,1
2023-06-27,0.0,1018.4541332491782,67154.74677147939,67154.74677147939,60000.0,1
2023-06-28,0.0,1018.4541332491782,67436.28400757877,67436.28400757877,60000.0,1
2023-06-29,0.0,1018.4541332491782,64681.31709116416,64681.31709116416,60000.0,1
2023-06-30,0.0,1018.4541332491782,63454.65687478907,63454.65687478907,60000.0,1
2023-07-03,0.0,1176.733433033942,74233.9896348787,74233.9896348787,70000.0,1
2023-07-05,0.0,1176.733433033942,72096.4245171958,72096.4245171958,70000.0,1
2023-07-06,0.0,1176.733433033942,71132.19026013535,71132.19026013535,70000.0,1
2023-07-07,0.0,1176.733433033942,70590.97475814393,70590.97475814393,70000.0,1
2023-07-10,0.0,1176.733433033942,72720.92224339634,72720.92224339634,70000.0,1
2023-07-11,0.0,1176.733433033942,74024.49800971748,74024.49800971748,70000.0,1
2023-07-12,0.0,1176.733433033942,74245.64726093762,74245.64726093762,70000.0,1
2023-07-13,0.0,1176.733433033942,75106.9245248185,75106.9245248185,70000.0,1
2023-07-14,0.0,1176.733433033942,74583.17526194733,74583.17526194733,70000.0,1
2023-07-17,0.0,1176.733433033942,75840.20581278717,75840.20581278717,70000.0,1
2023-07-18,0.0,1176.733433033942,75584.14203885381,75584.14203885381,70000.0,1
2023-07-19,0.0,1176.733433033942,75607.40342438994,75607.40342438994,70000.0,1
2023-07-20,0.0,1176.733433033942,75293.16374220721,75293.16374220721,70000.0,1
2023-07-21,0.0,1176.733433033942,76410.51824666688,76410.51824666688,70000.0,1
2023-07-24,0.0,1176.733433033942,76212.66629203735,76212.66629203735,70000.0,1
2023-07-25,0.0,1176.733433033942,76445.4237916165,76445.4237916165,70000.0,1
2023-07-26,0.0,1176.733433033942,78424.06902660248,78424.06902660248,70000.0,1
2023-07-27,0.0,1176.733433033942,82718.88749758415,82718.88749758415,70000.0,1
2023-07-28,0.0,1176.733433033942,82870.18077008695,82870.18077008695,70000.0,1
2023-07-31,0.0,1176.733433033942,83091.33899907071,83091.33899907071,70000.0,1
2023-08-01,0.0,1319.3995063257412,92343.09763678044,92343.09763678044,80000.0,1
2023-08-02,0.0,1319.3995063257412,88963.08262644226,88963.08262644226,80000.0,1
2023-08-03,0.0,1319.3995063257412,90281.17352424885,90281.17352424885,80000.0,1
2023-08-04,0.0,1319.3995063257412,91233.82039375306,91233.82039375306,80000.0,1
2023-08-07,0.0,1319.3995063257412,90542.17046028412,90542.17046028412,80000.0,1
2023-08-08,0.0,1319.3995063257412,88284.49864572608,88284.49864572608,80000.0,1
2023-08-09,0.0,1319.3995063257412,87044.7128684617,87044.7128684617,80000.0,1
2023-08-10,0.0,1319.3995063257412,85400.41606548855,85400.41606548855,80000.0,1
2023-08-11,0.0,1319.3995063257412,84004.03011335913,84004.03011335913,80000.0,1
2023-08-14,0.0,1319.3995063257412,89106.64704721267,89106.64704721267,80000.0,1
2023-08-15,0.0,1319.3995063257412,85256.85164471815,85256.85164471815,80000.0,1
2023-08-16,0.0,1319.3995063257412,83808.26731200362,83808.26731200362,80000.0,1
2023-08-17,0.0,1319.3995063257412,82946.96131713626,82946.96131713626,80000.0,1
2023-08-18,0.0,1319.3995063257412,82986.10884429766,82986.10884429766,80000.0,1
2023-08-21,0.0,1319.3995063257412,83468.97028853584,83468.97028853584,80000.0,1
2023-08-22,0.0,1319.3995063257412,82751.20354889042,82751.20354889042,80000.0,1
2023-08-23,0.0,1319.3995063257412,85074.12963056697,85074.12963056697,80000.0,1
