date,cash,shares,position_value,equity,total_contributed,technical_state
2023-01-03,10000.0,0.0,0.0,10000.0,10000.0,0
2023-01-04,10000.0,0.0,0.0,10000.0,10000.0,0
2023-01-05,10000.0,0.0,0.0,10000.0,10000.0,0
2023-01-06,10000.0,0.0,0.0,10000.0,10000.0,0
2023-01-09,10000.0,0.0,0.0,10000.0,10000.0,0
2023-01-10,10000.0,0.0,0.0,10000.0,10000.0,0
2023-01-11,10000.0,0.0,0.0,10000.0,10000.0,0
2023-01-12,10000.0,0.0,0.0,10000.0,10000.0,0
2023-01-13,10000.0,0.0,0.0,10000.0,10000.0,0
2023-01-17,10000.0,0.0,0.0,10000.0,10000.0,0
2023-01-18,10000.0,0.0,0.0,10000.0,10000.0,0
2023-01-19,10000.0,0.0,0.0,10000.0,10000.0,0
2023-01-20,10000.0,0.0,0.0,10000.0,10000.0,0
2023-01-23,10000.0,0.0,0.0,10000.0,10000.0,0
2023-01-24,10000.0,0.0,0.0,10000.0,10000.0,0
2023-01-25,10000.0,0.0,0.0,10000.0,10000.0,0
2023-01-26,10000.0,0.0,0.0,10000.0,10000.0,0
2023-01-27,10000.0,0.0,0.0,10000.0,10000.0,0
2023-01-30,10000.0,0.0,0.0,10000.0,10000.0,0
2023-01-31,10000.0,0.0,0.0,10000.0,10000.0,0
2023-02-01,20000.0,0.0,0.0,20000.0,20000.0,0
2023-02-02,20000.0,0.0,0.0,20000.0,20000.0,0
2023-02-03,20000.0,0.0,0.0,20000.0,20000.0,0
2023-02-06,20000.0,0.0,0.0,20000.0,20000.0,0
2023-02-07,20000.0,0.0,0.0,20000.0,20000.0,0
2023-02-08,20000.0,0.0,0.0,20000.0,20000.0,0
2023-02-09,20000.0,0.0,0.0,20000.0,20000.0,0
2023-02-10,20000.0,0.0,0.0,20000.0,20000.0,0
2023-02-13,20000.0,0.0,0.0,20000.0,20000.0,0
2023-02-14,20000.0,0.0,0.0,20000.0,20000.0,0
2023-02-15,20000.0,0.0,0.0,20000.0,20000.0,0
2023-02-16,20000.0,0.0,0.0,20000.0,20000.0,0
2023-02-17,20000.0,0.0,0.0,20000.0,20000.0,0
2023-02-21,20000.0,0.0,0.0,20000.0,20000.0,0
2023-02-22,20000.0,0.0,0.0,20000.0,20000.0,0
2023-02-23,0.0,617.0256118301162,19970.034962538713,19970.034962538713,20000.0,1
2023-02-24,0.0,617.0256118301162,19568.96737334277,19568.96737334277,20000.0,1
2023-02-27,0.0,617.0256118301162,19931.7792051341,19931.7792051341,20000.0,1
2023-02-28,0.0,617.0256118301162,19876.246805918752,19876.246805918752,20000.0,1
2023-03-01,0.0,935.5472915977728,29327.536097298052,29327.536097298052,30000.0,1
2023-03-02,0.0,935.5472915977728,29177.848673395598,29177.848673395598,30000.0,1
2023-03-03,0.0,935.5472915977728,29486.57920824627,29486.57920824627,30000.0,1
2023-03-06,0.0,935.5472915977728,29191.88131175681,29191.88131175681,30000.0,1
2023-03-07,0.0,935.5472915977728,28858.827418119046,28858.827418119046,30000.0,1
2023-03-08,0.0,935.5472915977728,29169.42980414481,29169.42980414481,30000.0,1
2023-03-09,0.0,935.5472915977728,27858.727134995926,27858.727134995926,30000.0,1
2023-03-10,0.0,935.5472915977728,27389.08163802195,27389.08163802195,30000.0,1
2023-03-13,0.0,935.5472915977728,27459.24839865772,27459.24839865772,30000.0,1
2023-03-14,0.0,935.5472915977728,27593.03133302387,27593.03133302387,30000.0,1
2023-03-15,0.0,935.5472915977728,28420.990900217683,28420.990900217683,30000.0,1
2023-03-16,0.0,935.5472915977728,29007.57980864138,29007.57980864138,30000.0,1
2023-03-17,0.0,935.5472915977728,28393.86065687537,28393.86065687537,30000.0,1
2023-03-20,0.0,935.5472915977728,28546.35496533304,28546.35496533304,30000.0,1
2023-03-21,0.0,935.5472915977728,28608.101072303176,28608.101072303176,30000.0,0
2023-03-22,0.0,935.5472915977728,27495.734329045794,27495.734329045794,30000.0,1
2023-03-23,0.0,935.5472915977728,29972.127410341705,29972.127410341705,30000.0,1
2023-03-24,0.0,935.5472915977728,30722.438165443924,30722.438165443924,30000.0,0
2023-03-27,0.0,935.5472915977728,30654.141471568393,30654.141471568393,30000.0,0
2023-03-28,0.0,935.5472915977728,30266.82709124601,30266.82709124601,30000.0,0
2023-03-29,0.0,935.5472915977728,31062.97589495236,31062.97589495236,30000.0,0
2023-03-30,0.0,935.5472915977728,31661.725590562182,31661.725590562182,30000.0,0
2023-03-31,0.0,935.5472915977728,32321.288144176866,32321.288144176866,30000.0,0
2023-04-03,10000.0,935.5472915977728,32583.24024379874,42583.24024379874,40000.0,0
2023-04-04,10000.0,935.5472915977728,32440.101622386832,42440.101622386836,40000.0,0
2023-04-05,10000.0,935.5472915977728,32028.462098862503,42028.4620988625,40000.0,0
2023-04-06,10000.0,935.5472915977728,31745.92498955917,41745.92498955917,40000.0,0
2023-04-10,10000.0,935.5472915977728,31714.11601048656,41714.116010486556,40000.0,0
2023-04-11,10000.0,935.5472915977728,31641.14414971042,41641.144149710424,40000.0,0
2023-04-12,10000.0,935.5472915977728,30969.42259332446,40969.42259332446,40000.0,0
2023-04-13,10000.0,935.5472915977728,32387.711202462455,42387.71120246245,40000.0,0
2023-04-14,10000.0,935.5472915977728,31680.4369646537,41680.4369646537,40000.0,0
2023-04-17,10000.0,935.5472915977728,31127.528886477707,41127.52888647771,40000.0,0
2023-04-18,10000.0,935.5472915977728,31219.21212134536,41219.212121345365,40000.0,0
2023-04-19,10000.0,935.5472915977728,30229.40434306297,40229.40434306297,40000.0,0
2023-04-20,10000.0,935.5472915977728,30438.03098938035,40438.03098938035,40000.0,0
2023-04-21,10000.0,935.5472915977728,30684.080383880762,40684.08038388076,40000.0,0
2023-04-24,10000.0,935.5472915977728,30781.377387858844,40781.37738785884,40000.0,0
2023-04-25,10000.0,935.5472915977728,30176.078889758475,40176.07888975847,40000.0,0
2023-04-26,10000.0,935.5472915977728,30045.102839947536,40045.10283994753,40000.0,0
2023-04-27,10000.0,935.5472915977728,30484.8076401943,40484.807640194296,40000.0,0
2023-04-28,10000.0,935.5472915977728,30866.511820235955,40866.51182023596,40000.0,0
2023-05-01,20000.0,935.5472915977728,30322.957644690872,50322.957644690876,50000.0,0
2023-05-02,20000.0,935.5472915977728,29708.303459544743,49708.30345954474,50000.0,0
2023-05-03,20000.0,935.5472915977728,29872.02530622326,49872.02530622326,50000.0,0
2023-05-04,20000.0,935.5472915977728,30010.485191904867,50010.48519190487,50000.0,0
2023-05-05,20000.0,935.5472915977728,30195.725297230114,50195.725297230114,50000.0,0
2023-05-08,20000.0,935.5472915977728,30986.26033182604,50986.26033182604,50000.0,0
2023-05-09,20000.0,935.5472915977728,31073.268399793087,51073.26839979309,50000.0,0
2023-05-10,20000.0,935.5472915977728,31380.12708346867,51380.12708346867,50000.0,0
2023-05-11,20000.0,935.5472915977728,32253.930052511154,52253.930052511154,50000.0,0
2023-05-12,20000.0,935.5472915977728,31798.315409483544,51798.31540948355,50000.0,0
2023-05-15,20000.0,935.5472915977728,31424.098634142254,51424.098634142254,50000.0,0
2023-05-16,20000.0,935.5472915977728,31223.890857075665,51223.89085707566,50000.0,0
2023-05-17,20000.0,935.5472915977728,31804.86421197409,51804.86421197409,50000.0,0
2023-05-18,20000.0,935.5472915977728,34735.93690291749,54735.93690291749,50000.0,0
2023-05-19,20000.0,935.5472915977728,34181.15518915156,54181.15518915156,50000.0,0
2023-05-22,20000.0,935.5472915977728,33961.301004613335,53961.301004613335,50000.0,0
2023-05-23,20000.0,935.5472915977728,33304.54711996871,53304.54711996871,50000.0,0
2023-05-24,20000.0,935.5472915977728,34133.44350495749,54133.44350495749,50000.0,0
2023-05-25,20000.0,935.5472915977728,33586.14919589192,53586.14919589192,50000.0,0
2023-05-26,20000.0,935.5472915977728,35446.016240866615,55446.016240866615,50000.0,0
2023-05-30,20000.0,935.5472915977728,36765.13777926629,56765.13777926629,50000.0,0
2023-05-31,20000.0,935.5472915977728,36975.63449234391,56975.63449234391,50000.0,0
2023-06-01,30000.0,935.5472915977728,37714.717709225275,67714.71770922528,60000.0,0
2023-06-02,30000.0,935.5472915977728,37465.8632145845,67465.8632145845,60000.0,0
2023-06-05,30000.0,935.5472915977728,37753.07549078843,67753.07549078844,60000.0,0
2023-06-06,30000.0,935.5472915977728,37355.46860562532,67355.46860562533,60000.0,0
2023-06-07,30000.0,935.5472915977728,37400.37518967903,67400.37518967903,60000.0,0
2023-06-08,30000.0,935.5472915977728,38298.49973309376,68298.49973309376,60000.0,0
2023-06-09,30000.0,935.5472915977728,39294.8563138667,69294.85631386671,60000.0,0
2023-06-12,30000.0,935.5472915977728,39664.397922307384,69664.39792230738,60000.0,0
2023-06-13,30000.0,935.5472915977728,40764.60387837864,70764.60387837864,60000.0,0
2023-06-14,30000.0,935.5472915977728,41244.53652694881,71244.53652694881,60000.0,0
2023-06-15,30000.0,935.5472915977728,41657.114652682954,71657.11465268295,60000.0,0
2023-06-16,30000.0,935.5472915977728,40411.90000843954,70411.90000843954,60000.0,0
2023-06-20,30000.0,935.5472915977728,40668.241907780684,70668.24190778068,60000.0,0
2023-06-21,30000.0,935.5472915977728,39709.30450636109,69709.30450636109,60000.0,0
2023-06-22,30000.0,935.5472915977728,39525.003003245656,69525.00300324566,60000.0,0
2023-06-23,30000.0,935.5472915977728,39669.07665803769,69669.0766580377,60000.0,0
2023-06-26,30000.0,935.5472915977728,38913.15570265474,68913.15570265474,60000.0,0
2023-06-27,30000.0,935.5472915977728,39019.80660926373,69019.80660926373,60000.0,0
2023-06-28,30000.0,935.5472915977728,40213.56586696289,70213.56586696289,60000.0,0
2023-06-29,30000.0,935.5472915977728,40063.878443060436,70063.87844306044,60000.0,0
2023-06-30,30000.0,935.5472915977728,41209.92244773583,71209.92244773582,60000.0,0
2023-07-03,40000.0,935.5472915977728,41298.80058246312,81298.80058246313,70000.0,0
2023-07-05,40000.0,935.5472915977728,41716.053875097874,81716.05387509787,70000.0,0
2023-07-06,40000.0,935.5472915977728,41055.55628810307,81055.55628810308,70000.0,0
2023-07-07,40000.0,935.5472915977728,40986.32812967712,80986.32812967712,70000.0,0
2023-07-10,40000.0,935.5472915977728,41324.060759045184,81324.06075904518,70000.0,0
2023-07-11,40000.0,935.5472915977728,41183.727237773644,81183.72723777365,70000.0,0
2023-07-12,40000.0,935.5472915977728,41542.9763413736,81542.97634137361,70000.0,0
2023-07-13,40000.0,935.5472915977728,42135.177234492876,82135.17723449288,70000.0,0
2023-07-14,40000.0,935.5472915977728,41342.7721331367,81342.77213313669,70000.0,0
2023-07-17,40000.0,935.5472915977728,42104.30685763008,82104.30685763009,70000.0,0
2023-07-18,40000.0,935.5472915977728,44419.784976802686,84419.78497680268,70000.0,0
2023-07-19,40000.0,935.5472915977728,44680.80204304444,84680.80204304444,70000.0,0
2023-07-20,40000.0,935.5472915977728,40922.71017153189,80922.71017153189,70000.0,0
2023-07-21,40000.0,935.5472915977728,39994.64671580478,79994.64671580479,70000.0,0
2023-07-24,40000.0,935.5472915977728,40076.04101466141,80076.0410146614,70000.0,0
2023-07-25,40000.0,935.5472915977728,40013.358089896305,80013.3580898963,70000.0,0
2023-07-26,40000.0,935.5472915977728,39542.77577512736,79542.77577512736,70000.0,0
2023-07-27,40000.0,935.5472915977728,38654.00870317323,78654.00870317323,70000.0,0
2023-07-28,40000.0,935.5472915977728,39833.73175368148,79833.73175368148,70000.0,0
2023-07-31,40000.0,935.5472915977728,41067.718859704044,81067.71885970404,70000.0,0
2023-08-01,50000.0,935.5472915977728,41034.97484725131,91034.97484725132,80000.0,0
2023-08-02,50000.0,935.5472915977728,40200.4682619818,90200.46826198179,80000.0,0
2023-08-03,50000.0,935.5472915977728,40322.08684033213,90322.08684033214,80000.0,0
2023-08-04,50000.0,935.5472915977728,40378.22096260668,90378.22096260669,80000.0,0
2023-08-07,50000.0,935.5472915977728,41235.182624317895,91235.1826243179,80000.0,0
2023-08-08,50000.0,935.5472915977728,41005.03950376863,91005.03950376864,80000.0,0
2023-08-09,50000.0,935.5472915977728,40125.62276561572,90125.62276561573,80000.0,0
2023-08-10,50000.0,935.5472915977728,40226.66347194398,90226.66347194399,80000.0,0
2023-08-11,50000.0,935.5472915977728,39448.28744011934,89448.28744011934,80000.0,0
2023-08-14,50000.0,935.5472915977728,40020.841925766974,90020.84192576697,80000.0,0
2023-08-15,50000.0,935.5472915977728,39639.13774572532,89639.13774572531,80000.0,0
2023-08-16,50000.0,935.5472915977728,38867.31051639122,88867.31051639121,80000.0,0
2023-08-17,0.0,2174.3832308410383,87627.64254397109,87627.64254397109,80000.0,1
2023-08-18,0.0,2174.3832308410383,87960.32291286213,87960.32291286213,80000.0,1
2023-08-21,0.0,2174.3832308410383,88777.88981323398,88777.88981323398,80000.0,1
2023-08-22,0.0,2174.3832308410383,89838.99486836322,89838.99486836322,80000.0,0
2023-08-23,0.0,2174.3832308410383,92965.75735710045,92965.75735710045,80000.0,0
2023-08-24,0.0,2174.3832308410383,88482.17853789404,88482.17853789404,80000.0,0
2023-08-25,0.0,2174.3832308410383,90460.86694617484,90460.86694617484,80000.0,0
2023-08-28,0.0,2174.3832308410383,90902.26481768517,90902.26481768517,80000.0,0
2023-08-29,0.0,2174.3832308410383,93496.30573735818,93496.30573735818,80000.0,0
2023-08-30,0.0,2174.3832308410383,94513.9138379032,94513.9138379032,80000.0,0
2023-08-31,0.0,2174.3832308410383,94298.65202147106,94298.65202147106,80000.0,0
2023-09-01,10000.0,2174.3832308410383,95646.76730210065,105646.76730210065,90000.0,0
2023-09-05,10000.0,2174.3832308410383,97560.22686773262,107560.22686773262,90000.0,0
2023-09-06,10000.0,2174.3832308410383,96925.30736246849,106925.30736246849,90000.0,0
2023-09-07,10000.0,2174.3832308410383,96355.6166998532,106355.6166998532,90000.0,0
2023-09-08,10000.0,2174.3832308410383,96281.68680736478,106281.68680736478,90000.0,0
2023-09-11,10000.0,2174.3832308410383,96838.33004252755,106838.33004252755,90000.0,0
2023-09-12,10000.0,2174.3832308410383,94518.26851012988,104518.26851012988,90000.0,0
2023-09-13,10000.0,2174.3832308410383,89636.77218476984,99636.77218476984,90000.0,0
2023-09-14,0.0,2423.7032521781466,97066.89102872372,97066.89102872372,90000.0,1
2023-09-15,0.0,2423.7032521781466,96206.47748368378,96206.47748368378,90000.0,1
2023-09-18,0.0,2423.7032521781466,95590.8529374562,95590.8529374562,90000.0,1
2023-09-19,0.0,2423.7032521781466,96027.1202625038,96027.1202625038,90000.0,1
2023-09-20,0.0,2423.7032521781466,93627.65922043617,93627.65922043617,90000.0,1
2023-09-21,0.0,2423.7032521781466,93106.56265139011,93106.56265139011,90000.0,1
2023-09-22,0.0,2423.7032521781466,92054.67078011493,92054.67078011493,90000.0,1
2023-09-25,0.0,2423.7032521781466,93264.10003433179,93264.10003433179,90000.0,1
2023-09-26,0.0,2423.7032521781466,91918.94398971737,91918.94398971737,90000.0,1
2023-09-27,0.0,2423.7032521781466,91516.60836226917,91516.60836226917,90000.0,1
2023-09-28,0.0,2423.7032521781466,91218.4994451855,91218.4994451855,90000.0,1
2023-09-29,0.0,2423.7032521781466,91519.03073414139,91519.03073414139,90000.0,1
2023-10-02,0.0,2686.238872110807,102165.72556429297,102165.72556429297,100000.0,1
2023-10-03,0.0,2686.238872110807,101204.04745733703,101204.04745733703,100000.0,1
2023-10-04,0.0,2686.238872110807,101244.3394008686,101244.3394008686,100000.0,1
2023-10-05,0.0,2686.238872110807,100086.57110280888,100086.57110280888,100000.0,1
2023-10-06,0.0,2686.238872110807,102482.70183317954,102482.70183317954,100000.0,1
2023-10-09,0.0,2686.238872110807,103675.39254821677,103675.39254821677,100000.0,1
2023-10-10,0.0,2686.238872110807,100282.67154110075,100282.67154110075,100000.0,1
2023-10-11,0.0,2686.238872110807,98297.53503025303,98297.53503025303,100000.0,0
2023-10-12,0.0,2686.238872110807,97026.94519142968,97026.94519142968,100000.0,0
2023-10-13,0.0,2686.238872110807,95544.1463346523,95544.1463346523,100000.0,0
2023-10-16,0.0,2686.238872110807,96924.87295096225,96924.87295096225,100000.0,0
2023-10-17,0.0,2686.238872110807,95554.88538776041,95554.88538776041,100000.0,0
2023-10-18,0.0,2686.238872110807,92994.90211998644,92994.90211998644,100000.0,0
2023-10-19,0.0,2686.238872110807,107925.0141641681,107925.0141641681,100000.0,1
2023-10-20,0.0,2686.238872110807,107707.43561966001,107707.43561966001,100000.0,0
2023-10-23,0.0,2686.238872110807,109286.9371903508,109286.9371903508,100000.0,0
2023-10-24,0.0,2686.238872110807,111137.76380703058,111137.76380703058,100000.0,0
2023-10-25,0.0,2686.238872110807,110471.57361555693,110471.57361555693,100000.0,0
2023-10-26,0.0,2686.238872110807,108400.48369109201,108400.48369109201,100000.0,0
2023-10-27,0.0,2686.238872110807,106877.38264359497,106877.38264359497,100000.0,0
2023-10-30,0.0,2686.238872110807,110157.28210994738,110157.28210994738,100000.0,0
2023-10-31,0.0,2686.238872110807,110589.76468287461,110589.76468287461,100000.0,0
2023-11-01,10000.0,2686.238872110807,112873.07387248165,122873.07387248165,110000.0,0
2023-11-02,10000.0,2686.238872110807,114087.25294092318,124087.25294092318,110000.0,0
2023-11-03,10000.0,2686.238872110807,116142.22403853784,126142.22403853784,110000.0,0
2023-11-06,10000.0,2686.238872110807,116781.54610286506,126781.54610286506,110000.0,0
2023-11-07,10000.0,2686.238872110807,116746.62368588755,126746.62368588755,110000.0,0
2023-11-08,10000.0,2686.238872110807,117294.62281004353,127294.62281004353,110000.0,0
2023-11-09,10000.0,2686.238872110807,116891.68288035167,126891.68288035167,110000.0,0
2023-11-10,10000.0,2686.238872110807,120139.34469300357,130139.34469300357,110000.0,0
2023-11-13,10000.0,2686.238872110807,119435.55756846347,129435.55756846347,110000.0,0
2023-11-14,10000.0,2686.238872110807,120518.1115060141,130518.1115060141,110000.0,0
2023-11-15,10000.0,2686.238872110807,124088.11911410665,134088.11911410664,110000.0,0
2023-11-16,10000.0,2686.238872110807,125433.92331343908,135433.92331343907,110000.0,0
2023-11-17,10000.0,2686.238872110807,125154.55422480706,135154.55422480707,110000.0,0
2023-11-20,10000.0,2686.238872110807,127453.97199407624,137453.97199407624,110000.0,0
2023-11-21,10000.0,2686.238872110807,127582.9123616901,137582.9123616901,110000.0,0
2023-11-22,10000.0,2686.238872110807,128402.21603745894,138402.21603745894,110000.0,0
2023-11-24,10000.0,2686.238872110807,128821.27479400104,138821.27479400104,110000.0,0
2023-11-27,10000.0,2686.238872110807,128716.5075430685,138716.5075430685,110000.0,0
2023-11-28,10000.0,2686.238872110807,128670.84607298288,138670.84607298288,110000.0,0
2023-11-29,10000.0,2686.238872110807,128184.63749295086,138184.63749295086,110000.0,0
2023-11-30,10000.0,2686.238872110807,127319.66209990831,137319.6620999083,110000.0,0
2023-12-01,20000.0,2686.238872110807,125108.89275472141,145108.8927547214,120000.0,0
2023-12-04,20000.0,2686.238872110807,121928.38076555943,141928.38076555944,120000.0,0
2023-12-05,20000.0,2686.238872110807,122264.16062457328,142264.1606245733,120000.0,0
2023-12-06,20000.0,2686.238872110807,120002.35003555863,140002.35003555863,120000.0,0
2023-12-07,20000.0,2686.238872110807,121417.99906884608,141417.99906884608,120000.0,0
2023-12-08,20000.0,2686.238872110807,121890.77358530488,141890.77358530488,120000.0,0
2023-12-11,20000.0,2686.238872110807,123537.43522667365,143537.43522667367,120000.0,0
2023-12-12,20000.0,2686.238872110807,124372.85772929274,144372.85772929274,120000.0,0
2023-12-13,20000.0,2686.238872110807,128934.09633476468,148934.09633476468,120000.0,0
2023-12-14,20000.0,2686.238872110807,126207.56551912229,146207.5655191223,120000.0,0
2023-12-15,20000.0,2686.238872110807,126806.59563991794,146806.59563991794,120000.0,0
2023-12-18,20000.0,2686.238872110807,130583.44273941047,150583.44273941047,120000.0,0
2023-12-19,20000.0,2686.238872110807,132974.193696039,152974.193696039,120000.0,0
2023-12-20,20000.0,2686.238872110807,131429.60429513766,151429.60429513766,120000.0,0
2023-12-21,20000.0,2686.238872110807,132058.18730635676,152058.18730635676,120000.0,0
2023-12-22,20000.0,2686.238872110807,130755.35981383294,150755.35981383294,120000.0,0
2023-12-26,20000.0,2686.238872110807,131945.36576559313,151945.36576559313,120000.0,0
2023-12-27,20000.0,2686.238872110807,132106.5437869075,152106.5437869075,120000.0,0
2023-12-28,20000.0,2686.238872110807,131762.69939087448,151762.69939087448,120000.0,0
2023-12-29,20000.0,2686.238872110807,130787.59746753341,150787.59746753343,120000.0,0
2024-01-02,30000.0,2686.238872110807,125850.28705951606,155850.28705951606,130000.0,0
2024-01-03,30000.0,2686.238872110807,126323.07182316294,156323.07182316296,130000.0,0
2024-01-04,30000.0,2686.238872110807,127507.69800118102,157507.698001181,130000.0,0
2024-01-05,30000.0,2686.238872110807,127343.83521658964,157343.83521658962,130000.0,0
2024-01-08,30000.0,2686.238872110807,130290.63958720521,160290.6395872052,130000.0,0
2024-01-09,30000.0,2686.238872110807,129500.88880185984,159500.88880185984,130000.0,0
2024-01-10,30000.0,2686.238872110807,128490.86446154125,158490.86446154123,130000.0,0
2024-01-11,30000.0,2686.238872110807,132224.7348542252,162224.7348542252,130000.0,0
2024-01-12,30000.0,2686.238872110807,132205.93126409792,162205.93126409792,130000.0,0
2024-01-16,30000.0,2686.238872110807,129272.56095705555,159272.56095705554,130000.0,0
2024-01-17,30000.0,2686.238872110807,129028.11428540102,159028.114285401,130000.0,0
2024-01-18,30000.0,2686.238872110807,130365.85394771429,160365.8539477143,130000.0,0
2024-01-19,30000.0,2686.238872110807,129731.90140994114,159731.90140994114,130000.0,0
2024-01-22,30000.0,2686.238872110807,130473.30596192386,160473.30596192385,130000.0,0
2024-01-23,30000.0,2686.238872110807,132213.99580111707,162213.99580111707,130000.0,0
2024-01-24,30000.0,2686.238872110807,146365.09611306145,176365.09611306145,130000.0,0
2024-01-25,30000.0,2686.238872110807,150966.62666206495,180966.62666206495,130000.0,0
2024-01-26,30000.0,2686.238872110807,153228.43725107962,183228.43725107962,130000.0,0
2024-01-29,30000.0,2686.238872110807,154670.94416432542,184670.94416432542,130000.0,0
2024-01-30,30000.0,2686.238872110807,151194.95450686925,181194.95450686925,130000.0,0
2024-01-31,30000.0,2686.238872110807,151533.41912916012,181533.41912916012,130000.0,0
2024-02-01,40000.0,2686.238872110807,152446.74075556532,192446.74075556532,140000.0,0
2024-02-02,40000.0,2686.238872110807,151675.7935603472,191675.7935603472,140000.0,0
2024-02-05,40000.0,2686.238872110807,150982.7454889152,190982.7454889152,140000.0,0
2024-02-06,40000.0,2686.238872110807,149322.64978397323,189322.64978397323,140000.0,0
2024-02-07,40000.0,2686.238872110807,150241.34093693248,190241.34093693248,140000.0,0
2024-02-08,40000.0,2686.238872110807,150034.50144553249,190034.50144553249,140000.0,0
2024-02-09,40000.0,2686.238872110807,150783.9602873463,190783.9602873463,140000.0,0
2024-02-12,40000.0,2686.238872110807,149851.83507081383,189851.83507081383,140000.0,0
2024-02-13,40000.0,2686.238872110807,148957.3170345359,188957.3170345359,140000.0,0
2024-02-14,40000.0,2686.238872110807,155621.87297098516,195621.87297098516,140000.0,0
2024-02-15,40000.0,2686.238872110807,159417.53390779305,199417.53390779305,140000.0,0
2024-02-16,40000.0,2686.238872110807,156862.92016657314,196862.92016657314,140000.0,0
2024-02-20,40000.0,2686.238872110807,154493.6575633489,194493.6575633489,140000.0,0
2024-02-21,40000.0,2686.238872110807,154015.50327314797,194015.50327314797,140000.0,0
2024-02-22,40000.0,2686.238872110807,158077.09923501467,198077.09923501467,140000.0,0
2024-02-23,40000.0,2686.238872110807,156758.1529156406,196758.1529156406,140000.0,0
2024-02-26,40000.0,2686.238872110807,157856.82568004148,197856.82568004148,140000.0,0
2024-02-27,40000.0,2686.238872110807,161622.9337264259,201622.9337264259,140000.0,0
2024-02-28,40000.0,2686.238872110807,160228.77304654272,200228.77304654272,140000.0,0
2024-02-29,40000.0,2686.238872110807,161958.71358543975,201958.71358543975,140000.0,0
2024-03-01,50000.0,2686.238872110807,166369.51322270543,216369.51322270543,150000.0,0
2024-03-04,50000.0,2686.238872110807,165426.64895306484,215426.64895306484,150000.0,0
2024-03-05,50000.0,2686.238872110807,160771.39239695657,210771.39239695657,150000.0,0
2024-03-06,50000.0,2686.238872110807,160553.81385244845,210553.81385244845,150000.0,0
2024-03-07,50000.0,2686.238872110807,163460.32627953248,213460.32627953248,150000.0,0
2024-03-08,50000.0,2686.238872110807,162469.0952821531,212469.0952821531,150000.0,0
