symbol,date,open,high,low,close,volume
ASML,2021-06-14,668.2524056506695,677.9201887957591,664.4597747768028,677.6336059570312,636600
ASML,2021-06-15,675.9809027608359,679.200309799014,665.7303909828139,670.4210205078125,510700
ASML,2021-06-16,674.5003787128585,678.245198489307,662.7022576820117,667.8131713867188,590900
ASML,2021-06-17,660.4666103715759,673.0481517788097,660.2182191250411,667.6028442382812,746700
ASML,2021-06-18,654.7252446692036,656.4926127622089,638.6950860392238,641.0833740234375,1669900
ASML,2021-06-21,648.1812179142862,651.4770662771052,642.3538198235856,650.2351684570312,565500
ASML,2021-06-22,650.0822681940426,656.8459144411138,646.0413045692958,655.16455078125,542200
ASML,2021-06-23,655.8524940425665,658.4317981287708,649.1843550923357,651.1905517578125,523400
ASML,2021-06-24,660.7625720079371,666.7715394225427,659.8072572070436,663.9437866210938,469400
ASML,2021-06-25,662.9216953102609,664.478863341162,655.3173673283089,655.5466918945312,431200
ASML,2021-06-28,667.698325736254,674.2613353160849,667.4499344996464,672.6468505859375,623900
ASML,2021-06-29,668.6727775244086,673.7550605616198,667.0009761953709,672.236083984375,400000
ASML,2021-06-30,663.5617840998548,665.4437849938003,655.9097598312754,659.9698486328125,767500
ASML,2021-07-01,656.5306578884912,660.7722587343453,644.3886418029776,648.9550170898438,997500
ASML,2021-07-02,657.7248827824046,659.0432222828497,653.1489444517798,656.8173217773438,449700
ASML,2021-07-06,658.6324055283129,662.5587363608726,646.4617012106638,655.221923828125,788700
ASML,2021-07-07,663.0267349337421,664.6316569754115,653.7888561389078,659.3392333984375,442900
ASML,2021-07-08,640.9972569315994,645.4108076832712,635.122104511471,643.586181640625,849400
ASML,2021-07-09,653.4068213980089,662.0333444805011,648.5920544289604,660.4666137695312,583600
ASML,2021-07-12,668.7204502568346,676.8501896313472,667.927522539633,676.1814575195312,618500
ASML,2021-07-13,674.6910674024547,678.9039799519768,672.159459897228,674.8534545898438,623300
ASML,2021-07-14,687.8077130972295,690.7023456951307,681.0249995450687,684.4927978515625,852000
ASML,2021-07-15,680.7288090590943,681.3975412132985,665.7017229328845,672.4844360351562,729400
ASML,2021-07-16,671.4718279636604,675.3981587139251,656.1772251177129,656.70263671875,578300
ASML,2021-07-19,643.7390148832806,653.7411936488688,641.5800518764574,653.4354858398438,855300
ASML,2021-07-20,646.614498136648,657.8872034965401,642.8601171764393,653.4832153320312,805600
ASML,2021-07-21,674.3951826645333,688.8682305818623,669.379778102185,688.7822265625,1281300
ASML,2021-07-22,700.2458531471964,706.9903743117729,691.8390933112178,697.303466796875,946000
ASML,2021-07-23,714.3750773773264,722.9634093421909,709.8851429295086,714.70947265625,1069800
