symbol,date,open,high,low,close,volume
MU,2021-06-14,77.535329908052,78.93974581198702,77.4085452548331,78.50086212158203,14303000
MU,2021-06-15,78.64715809771585,80.86106417720477,77.94495013313522,80.14910125732422,22308600
MU,2021-06-16,80.68551073678108,81.05611718216367,78.14001063132416,78.50086212158203,18116400
MU,2021-06-17,77.73037591241379,79.42738075873945,77.39878188273967,78.64714813232422,16003900
MU,2021-06-18,76.95016198803187,77.3207684473477,74.248612262415,75.04834747314453,39881500
MU,2021-06-21,74.95081040830031,75.37993910341844,73.83898373535781,75.16537475585938,19810100
MU,2021-06-22,75.69202399489298,76.34546449330188,75.14586566080186,75.74079132080078,16771800
MU,2021-06-23,76.16992208946968,77.89618444754196,76.1406646665956,77.06718444824219,16662200
MU,2021-06-24,78.44235136395977,78.90073754767228,77.9449527985642,78.5886459350586,15721000
MU,2021-06-25,79.55416881264632,80.79278016132835,79.08602772853455,80.00279998779297,19603800
MU,2021-06-28,80.58796980002286,81.53399947058267,80.1295911167171,81.3194351196289,18365500
MU,2021-06-29,81.47547220097825,81.7680538196916,79.84674479017572,80.88054656982422,18530800
MU,2021-06-30,82.75311360839721,83.28952451995382,81.36820763418807,82.8799057006836,40670800
MU,2021-07-01,80.20761566932752,80.21737062457417,77.93520219300312,78.13025665283203,53299000
MU,2021-07-02,78.61790498118684,78.89098421774479,76.94040973850105,78.3448257446289,22685500
MU,2021-07-06,78.79345214090276,79.5249175256781,77.78890753634738,79.07628631591797,21126500
MU,2021-07-07,79.67122008977277,79.78824980094215,76.0236403140645,76.28697204589844,23026900
MU,2021-07-08,74.36565903779989,75.95537470967177,74.08282481872112,75.20440673828125,23114500
MU,2021-07-09,75.49699431992607,76.99893023099234,74.83379865077856,76.79412078857422,15441100
MU,2021-07-12,76.80385380809982,77.75963837390775,75.78955440141472,77.59383392333984,12639300
MU,2021-07-13,77.32077409991079,77.53533849130346,76.16993481586495,76.51128387451172,14263400
MU,2021-07-14,77.3890405858665,78.76419915841254,76.38449592465399,76.55029296875,15952300
MU,2021-07-15,76.40399476682612,76.52103190813912,74.45342039004709,75.01908874511719,16616800
MU,2021-07-16,75.25315691999269,75.69203314280729,72.99048368335701,73.15628814697266,19132100
MU,2021-07-19,72.01519020457418,72.83443517311159,71.39100710514067,72.73690795898438,23436900
MU,2021-07-20,72.81493820209698,74.04379458637281,71.94692584056081,73.52689361572266,14855800
MU,2021-07-21,73.4878850767028,75.33117719022852,73.47813012178958,75.28241729736328,15945800
MU,2021-07-22,74.3461346557256,74.36563712263639,72.61987242056041,73.6634292602539,19042200
MU,2021-07-23,74.0535385040813,74.16082066398387,73.04899413485629,74.06329345703125,12345200
MU,2021-07-26,73.93653254605412,75.56526809594804,73.64395080191032,74.4144287109375,12023900
MU,2021-07-27,72.94173958583544,72.94173958583544,70.7180856858531,72.38582611083984,23940500
MU,2021-07-28,72.7076656551212,74.13158411179681,72.54186117169894,73.68295288085938,14348300
MU,2021-07-29,74.1998456346296,75.21414512904028,74.0730535472969,75.17513275146484,14529400
MU,2021-07-30,74.2485949209952,76.17966641048712,74.18032513020175,75.66276550292969,12528900
MU,2021-08-02,77.08670179685369,77.52557806402014,75.55550117825285,75.72129821777344,14904200
MU,2021-08-03,76.92090537779099,79.06653427590206,76.01388796959338,78.86172485351562,25807600
MU,2021-08-04,78.4618375121797,81.03659464083582,77.57433019628091,79.95403289794922,29176900
MU,2021-08-05,80.11009636049198,81.01711382599622,79.1543189956346,79.47615814208984,14821000
MU,2021-08-06,79.1933237225209,80.83180664151072,79.04703658400955,79.97355651855469,14612600
MU,2021-08-09,79.71021609803418,80.0125527109113,78.10099093239326,78.22777557373047,13363300
MU,2021-08-10,77.84742683868677,77.84742683868677,73.89751055863674,74.0340576171875,40705000
MU,2021-08-11,74.16084638398384,74.17060134031692,71.89818017005412,73.1758041381836,31624900
MU,2021-08-12,70.39623601844839,70.41573849003231,67.10951521312586,68.51393127441406,72492400
MU,2021-08-13,68.31887093101061,69.47945763234638,68.15306645294768,69.16736602783203,25301400
MU,2021-08-16,68.46515351552381,69.98660649734343,68.19207430979601,69.17711639404297,18135900
MU,2021-08-17,68.43590456537034,69.6842710551748,67.8897460862937,69.03083038330078,17545800
MU,2021-08-18,69.48921464882585,70.10364292069858,68.83577399512535,68.87478637695312,14004300
MU,2021-08-19,68.40665037620957,69.06984603541486,67.33383583830881,68.5431900024414,18022600
MU,2021-08-20,68.40664319589011,69.27464820333279,67.86048474829045,68.49442291259766,14603100
MU,2021-08-23,69.08932701015232,70.10362637573958,67.19727530357444,69.96708679199219,22265000
MU,2021-08-24,70.35721394874423,70.8936248541003,69.91833771043503,70.201171875,18092700
MU,2021-08-25,70.99114209636161,75.1263569205027,70.39621642712595,72.21025085449219,36552100
MU,2021-08-26,71.42028784820195,71.43003536318763,69.92809212091625,70.97164916992188,20315100
MU,2021-08-27,70.66930627971857,72.31754395090566,70.36696964307733,72.17124938964844,14994200
MU,2021-08-30,72.28829515021724,72.90272345177317,71.03017367868246,71.35202026367188,12810700
MU,2021-08-31,71.85917489442005,72.77594741828564,71.50807084020992,71.87867736816406,14807400
MU,2021-09-01,72.48334896925276,72.48334896925276,71.21547255309856,71.89817810058594,14007100
MU,2021-09-02,71.40078373451183,72.18101656608994,70.5230236591994,72.16150665283203,14803300
MU,2021-09-03,72.17123830834787,72.8734461418839,71.78112201851125,71.98593139648438,9222500
MU,2021-09-07,71.9371741474212,72.6491295196819,71.35200341164332,71.82013702392578,12028400
MU,2021-09-08,71.3910030787206,71.4300154503411,69.35265688728066,70.4839859008789,17375500
MU,2021-09-09,69.85979932453658,71.45926927632043,69.65498996446227,71.06916046142578,14638100
MU,2021-09-10,71.94694859295336,73.76098376152353,71.6446118784758,71.68362426757812,18240600
MU,2021-09-13,72.71741318430891,73.36110632503157,71.70311357643902,72.51260375976562,15796700
MU,2021-09-14,71.96644013633271,72.28828668362662,71.10819011773276,71.6738510131836,13945100
MU,2021-09-15,71.14720206286324,72.10298684387575,69.98661529266741,71.9957046508789,15258800
MU,2021-09-16,71.48854883495267,73.10752158406386,70.98139536594178,72.78567504882812,12867700
MU,2021-09-17,72.57111120870324,72.65888346947472,71.50804448064638,72.46382904052734,20449600
MU,2021-09-20,70.8058548757534,70.96190441180049,69.43070368338275,70.58154296875,23228300
MU,2021-09-21,71.11793868376638,71.32274809665984,69.88908220640565,70.35721588134766,16026800
MU,2021-09-22,71.23497332724098,72.73691641002367,70.84485698455646,72.1419906616211,16996100
MU,2021-09-23,71.7908771440613,72.94171610937053,71.43977322645175,72.21025085449219,17304500
MU,2021-09-24,71.488543564408,72.65888504517157,71.26422426948933,72.22000885009766,14804300
MU,2021-09-27,71.82990196100383,74.00478819540947,71.6933623517071,73.32209014892578,18435200
MU,2021-09-28,72.65890656684232,73.13679527827296,71.25449042125625,71.29350280761719,27311500
MU,2021-09-29,69.40142664752314,71.50804270301417,68.48465448439175,69.86956024169922,38169200
MU,2021-09-30,70.51413877553568,70.90480033091596,69.2054311339486,69.3226318359375,16923300
MU,2021-10-01,69.67423888382373,69.89887176380275,68.46319442334311,69.33241271972656,17813800
MU,2021-10-04,68.9515168964062,69.89886897862137,68.717122886258,68.97105407714844,19525700
MU,2021-10-05,69.54726448302993,69.54726448302993,67.98462554913324,68.85384368896484,14512100
MU,2021-10-06,68.17020769785321,68.73665932338403,67.418182642167,68.30693817138672,17899300
MU,2021-10-07,68.75618337094667,69.99652598711923,68.48272247612127,68.89291381835938,15236100
MU,2021-10-08,69.27382690603035,69.28359549831767,68.07254339728297,68.48274230957031,13666200
MU,2021-10-11,68.26786710268941,68.71712540999448,67.56467759516791,67.60374450683594,12700200
MU,2021-10-12,67.7697718290822,67.80883873990634,64.13663108620209,65.16211700439453,36911700
MU,2021-10-13,65.18166534214414,65.84578811324458,64.68357885225892,64.83007049560547,17532400
MU,2021-10-14,65.70903370743959,66.4903569602305,65.25000685526874,66.2168960571289,15541600
MU,2021-10-15,66.50012372651997,66.86148706548619,65.90437382363184,66.09970092773438,11786100
MU,2021-10-18,65.4453363351502,66.0508547305682,64.74214695224526,65.68949890136719,11849300
