strategy,params,total_return,cagr,max_drawdown,sharpe,sortino,calmar,number_of_trades,win_rate,average_trade_return,profit_factor
supertrend,"{'atr_window': 7, 'multiplier': 2.0}",4.563505601105483,0.11025797325058195,-0.4477262729127378,0.6371484654761032,0.7119021151254987,0.24626201302256684,112.0,0.44642857142857145,0.018738154715342476,1.99088569199264
supertrend,"{'atr_window': 10, 'multiplier': 3.0}",4.341560900339945,0.10750680770579346,-0.41555006928223637,0.6107399059441277,0.6727079135768825,0.2587096373043225,68.0,0.5147058823529411,0.0299696974422767,2.2723694895787006
donchian_breakout,"{'entry_window': 10, 'exit_window': 20}",4.119746853120594,0.10464784536927874,-0.4664195148599535,0.5578540627736762,0.6756264482147237,0.22436420869032497,65.0,0.47692307692307695,0.03198449816463155,2.0669410687008423
rsi_pullback,"{'rsi_window': 10, 'entry_threshold': 40, 'exit_threshold': 65}",4.088571144977752,0.104236732064666,-0.31518768915012196,0.6734166608383605,0.5616128474096126,0.3307132088367153,53.0,0.8301886792452831,0.03259188254203134,3.900630388987153
rsi_pullback,"{'rsi_window': 14, 'entry_threshold': 40, 'exit_threshold': 65}",4.012545246697169,0.10322417757457703,-0.2578472240664931,0.6632789368729479,0.5430635653202822,0.40033076930840955,29.0,0.8275862068965517,0.059003923587568785,9.292629078116603
supertrend,"{'atr_window': 10, 'multiplier': 2.5}",3.9048604785004493,0.10176501160232587,-0.32585304328771514,0.5856606051279705,0.6502116540659362,0.3123033947314448,84.0,0.4642857142857143,0.022986625624892353,2.070506040222441
supertrend,"{'atr_window': 14, 'multiplier': 2.5}",3.8539221230562664,0.10106426810995206,-0.3523591089291159,0.582430791393485,0.640969633669463,0.28682178365447947,83.0,0.4819277108433735,0.02312716032618264,2.0234971737200347
supertrend,"{'atr_window': 7, 'multiplier': 2.5}",3.814983947403406,0.10052393483392286,-0.35795975804957514,0.5827032247811286,0.6395914074807114,0.2808246809128777,83.0,0.46987951807228917,0.023124425086878758,2.0441586193280994
rsi_pullback,"{'rsi_window': 10, 'entry_threshold': 45, 'exit_threshold': 65}",3.7878522389035663,0.10014500524892833,-0.26012982365896753,0.6295071513371507,0.5515743370507823,0.3849808677847693,65.0,0.8153846153846154,0.02635673018195564,3.378257934885939
ema_cross,"{'fast_window': 5, 'slow_window': 30}",3.6429726461961858,0.09808679332592085,-0.46858543219335014,0.5496969588183419,0.628749812496939,0.20932531527238724,101.0,0.38613861386138615,0.02071539926623618,2.0285507496889363
