strategy,params,total_return,cagr,max_drawdown,sharpe,sortino,calmar,number_of_trades,win_rate,average_trade_return,profit_factor
rsi_pullback,"{'rsi_window': 21, 'entry_threshold': 40, 'exit_threshold': 60}",0.454428238674242,0.07812246330636174,-0.17388995108548144,0.6425655548244,0.41543212420197734,0.4492638178267014,5.0,1.0,0.07875230028990814,inf
pullback_continuation,"{'pullback_ema_window': 10, 'trend_window': 75, 'long_window': 150, 'atr_stop_multiplier': 2.5}",0.4396711175223953,0.0759169875593968,-0.27575821105726794,0.49884158512562043,0.45160198222495673,0.27530272722733456,17.0,0.4117647058823529,0.02920010965713554,2.5245758384712733
pullback_continuation,"{'pullback_ema_window': 10, 'trend_window': 75, 'long_window': 200, 'atr_stop_multiplier': 2.0}",0.4304727692228101,0.0745331223404937,-0.303036113324732,0.49768389772756755,0.4428113032398362,0.24595458779734403,19.0,0.3157894736842105,0.029034402594049172,2.381034757534993
rsi_pullback,"{'rsi_window': 14, 'entry_threshold': 35, 'exit_threshold': 65}",0.42463264527617595,0.07365079695564103,-0.17388995108548155,0.6099093400552261,0.3983640912738887,0.42354832177412866,5.0,1.0,0.0742977534313527,inf
volume_breakout,"{'breakout_window': 20, 'volume_multiplier': 1.0, 'trend_window': 100}",0.4217177307555344,0.07320933002690366,-0.2885374308946379,0.44729409091140904,0.4678767046713606,0.25372559047161103,13.0,0.23076923076923078,0.02582545984157884,1.740236706517007
rsi_pullback,"{'rsi_window': 14, 'entry_threshold': 40, 'exit_threshold': 65}",0.4085983940746791,0.07121339163423901,-0.2189322881885336,0.5349761551017067,0.36731390801847646,0.32527587512771794,6.0,0.8333333333333334,0.060535023270427896,13.159765414569142
ema_cross,"{'fast_window': 10, 'slow_window': 30}",0.4077592333401314,0.0710852193316831,-0.4799099056583951,0.41320903026336014,0.47581869206196603,0.14812200893032265,26.0,0.34615384615384615,0.024902338594101826,1.739809486473051
rsi_pullback,"{'rsi_window': 21, 'entry_threshold': 45, 'exit_threshold': 60}",0.38569143371579173,0.06769249041417313,-0.2189322881885335,0.5511908705297975,0.38295562214871687,0.3091937282265088,6.0,0.8333333333333334,0.05720388532722562,12.490634492260673
bollinger_mean_reversion,"{'window': 30, 'std_mult': 2.5}",0.38513004398630324,0.06760562012761584,-0.13553527338926785,0.638399807623989,0.34530921961666144,0.4988046169608353,7.0,0.8571428571428571,0.048343971153922714,10.240895987213367
rsi_pullback,"{'rsi_window': 14, 'entry_threshold': 45, 'exit_threshold': 65}",0.36216087775847705,0.06402696821822373,-0.22026042028320747,0.4702522749142015,0.34587430071429903,0.2906875785304452,7.0,0.7142857142857143,0.04685248028624417,6.696415553755989
rsi_pullback,"{'rsi_window': 14, 'entry_threshold': 45, 'exit_threshold': 60}",0.35831954738143823,0.0634237802612192,-0.2283789953679456,0.49864964983113014,0.35058025513747204,0.27771284377110067,10.0,0.7,0.033344468104883604,2.857417197008466
rsi_pullback,"{'rsi_window': 21, 'entry_threshold': 35, 'exit_threshold': 65}",0.3455621933365991,0.06141071464441916,-0.11377344685621937,0.9525410052376242,0.36664721456673094,0.5397631551237667,2.0,1.0,0.16030983280978817,inf
rsi_pullback,"{'rsi_window': 10, 'entry_threshold': 45, 'exit_threshold': 65}",0.3455540428446775,0.061409423658876694,-0.24778815687533073,0.4692494547016789,0.35106716103606256,0.2478303419875451,12.0,0.75,0.030713948150897608,2.6301723283324776
volume_breakout,"{'breakout_window': 40, 'volume_multiplier': 1.0, 'trend_window': 50}",0.33805142943657707,0.06021839831545539,-0.19248740255050167,0.43416435688620997,0.36774832309609246,0.31284332126439435,11.0,0.5454545454545454,0.03590862480510046,2.7836509358827684
