symbol,date,open,high,low,close,volume
META,2021-06-14,329.31572075979597,334.19742548380253,327.24199776174,334.1477966308594,12250800
META,2021-06-15,334.3660207225069,337.27322931676474,332.42129072317135,334.1278991699219,15795200
META,2021-06-16,334.0783412293465,334.9216985906193,326.16046556361823,328.5020751953125,17232200
META,2021-06-17,327.9166858746589,335.348386848026,327.5793368606947,333.88983154296875,17794100
META,2021-06-18,331.92521504508204,333.5325962354284,326.43827503756376,327.0931396484375,23039500
META,2021-06-21,328.512029205886,330.32779722761893,325.09881166685085,329.70269775390625,11337500
META,2021-06-22,330.0995667491543,337.2732824504515,330.01027115286735,336.39019775390625,15345300
META,2021-06-23,336.7077140585252,340.7460309516775,335.5666743971073,337.93804931640625,14817800
META,2021-06-24,339.1882123029975,342.2144515558053,339.12868191166035,340.5078430175781,12329100
META,2021-06-25,339.9224463575193,341.4405319220191,337.0351012093616,338.7119445800781,14594400
META,2021-06-28,339.79348109205574,355.351414273791,339.1088512451318,352.8708801269531,29156100
META,2021-06-29,353.49595592074894,353.9622975602913,346.3321719592447,349.15008544921875,21417300
META,2021-06-30,349.4278886007124,350.17204882576885,344.466820433669,345.0025939941406,15107500
META,2021-07-01,344.119580389678,351.90846439103524,343.8020647221668,351.6306457519531,17137000
META,2021-07-02,352.3350813174818,353.66464400562825,349.87438050780213,351.9382019042969,11521300
META,2021-07-06,353.72411652527984,355.99629394291753,346.4611063605734,350.0330810546875,13488500
META,2021-07-07,352.493865278199,353.71426880724357,347.27481128191766,347.760986328125,14218900
META,2021-07-08,343.0380427319482,345.61777404774114,339.89271207759845,342.9586486816406,14406500
META,2021-07-09,342.63129268317374,347.97930956933175,342.5816638228789,347.69158935546875,13018700
META,2021-07-12,348.4951912820845,351.43213503991996,346.91757530230257,350.41015625,10018600
META,2021-07-13,348.76304737206374,355.6986100896785,346.0840587937821,349.34844970703125,11456000
META,2021-07-14,351.79925073751554,352.4342819743491,344.03023159160176,344.9232177734375,13894200
META,2021-07-15,346.5107404450972,346.5107404450972,337.57088688988114,341.7778625488281,14781600
META,2021-07-16,342.2244329895084,343.2960104688672,337.4915845124047,338.5036315917969,11026100
META,2021-07-19,334.9415530868475,337.1442684957518,331.9351470822577,334.3263854980469,14372300
META,2021-07-20,336.16194824446416,340.77576560791334,331.8954419693958,338.99969482421875,11024300
META,2021-07-21,338.84096761953117,343.8218693320699,338.59291420253294,343.5341491699219,9279700
META,2021-07-22,343.9806122329509,348.8027861958201,342.5220569930656,348.45550537109375,12385400
META,2021-07-23,358.09981344980844,372.40751658266703,354.40877765238,366.9106750488281,33694300
META,2021-07-26,366.70226514354084,371.52443867186565,365.35286926957764,369.5598449707031,14925200
META,2021-07-27,369.01418804237403,370.24452329824976,361.71147971727765,364.94610595703125,15705400
META,2021-07-28,371.6435368808808,374.6102459613628,364.07294199741824,370.3735046386719,29676900
META,2021-07-29,358.1891240675114,362.67391881987123,353.9622842712004,355.5299987792969,33413200
META,2021-07-30,351.24361661835076,357.92122508930873,350.19187261810475,353.52569580078125,15976200
META,2021-08-02,355.3117334679123,356.6015991711631,348.0090248606978,349.2096252441406,13180400
META,2021-08-03,349.98351529526695,351.01539564143263,344.9926820804049,348.5050964355469,12406100
META,2021-08-04,349.67591701952944,357.6731559108853,348.7729990440596,356.12530517578125,14180600
META,2021-08-05,356.8397103759352,361.06651968292107,354.121024546421,360.1437683105469,10247200
META,2021-08-06,358.5860093865691,362.30681059827253,358.5860093865691,360.6795959472656,8925000
META,2021-08-09,360.9276254852371,362.9318860379037,357.9410528872916,358.7943420410156,7798900
META,2021-08-10,359.01264661164123,361.2649909446652,356.2443923686089,358.318115234375,7469900
META,2021-08-11,359.2805783648751,359.53853333042804,355.0239732137303,357.1572265625,8400300
META,2021-08-12,355.65901455364246,360.1735747979415,354.3294215430104,359.8262939453125,7170700
META,2021-08-13,360.143785948073,361.8206294212598,358.6653973147733,360.3521423339844,7195700
META,2021-08-16,359.69728935252357,364.09281893078384,354.59732682572513,363.7058410644531,11222100
META,2021-08-17,360.1537232259015,361.83056672447157,352.30530958489106,355.65899658203125,12328700
META,2021-08-18,353.4760707252254,357.0579470408631,352.3846297841883,352.68231201171875,10042400
META,2021-08-19,348.61428473703285,354.785855077009,348.2670038908366,352.35491943359375,12004500
META,2021-08-20,351.83898985298094,357.1870060382135,350.5590256805761,356.57183837890625,8697700
META,2021-08-23,356.6412240393063,362.8425584347706,356.3038750817874,360.5207824707031,10942000
META,2021-08-24,360.82840025472757,365.0949066090898,359.02256424131787,362.66400146484375,9235100
META,2021-08-25,362.75332184262254,367.9723451281747,362.5548669977145,365.5216064453125,9684500
META,2021-08-26,365.5116399263221,366.56338388860024,361.2947322519193,361.54278564453125,7888700
META,2021-08-27,362.2572090986586,370.8299192755366,361.2451317980848,369.72857666015625,11219100
META,2021-08-30,369.6591383120919,378.51959949765813,367.63501386017316,377.6960754394531,13547300
META,2021-08-31,376.9915944473429,379.7797124259526,375.8505245076621,376.426025390625,12345400
META,2021-09-01,376.6343583249429,381.33744111851894,375.8604329249879,379.0751953125,11567200
META,2021-09-02,378.529541866323,378.77759530135984,371.1474692172277,372.35797119140625,14832900
META,2021-09-03,371.8320395508646,374.2232779151266,370.20479474333473,373.3302917480469,7509600
META,2021-09-07,372.95322942168843,379.9780879459185,370.2444755627935,379.20416259765625,10793800
META,2021-09-08,377.1999260274363,377.90438920545546,371.8717438371521,374.6300964355469,11067200
META,2021-09-09,374.69951933580967,376.8724390354904,373.63784362741364,375.05670166015625,9098900
META,2021-09-10,378.39058756343474,380.8016897745919,375.3147494355466,375.74139404296875,11549600
META,2021-09-13,378.7081276647406,378.7775898927496,371.4352143764918,373.5783996582031,13026300
META,2021-09-14,374.46142659975425,375.64216326926356,372.1892488559139,373.59820556640625,8711600
META,2021-09-15,374.06454967027025,374.62018689725124,364.80720954935725,371.008544921875,17940300
META,2021-09-16,369.8873256244635,370.65131921468594,366.8312907036599,370.15521240234375,11934200
META,2021-09-17,368.51803802109464,368.51803802109464,358.7744936986694,361.880126953125,26299000
META,2021-09-20,356.50236496446865,358.2189055405732,347.0763349554893,352.930419921875,19822800
META,2021-09-21,355.70854958273947,357.23656689336485,352.4243252293509,354.6965026855469,11751900
META,2021-09-22,344.52634630694666,347.1160093217714,338.0372607512432,340.5376281738281,43692900
META,2021-09-23,342.67090108913663,346.9473698962506,340.32929134487557,343.2662353515625,21806300
META,2021-09-24,340.56741280535164,351.5909225024472,339.70419175115126,350.21173095703125,18801900
META,2021-09-27,347.0862393823371,352.38465640920737,344.3774853349106,350.8268737792969,15205800
META,2021-09-28,345.2606006251784,346.8779137926571,336.28107879832675,337.9975891113281,21710300
META,2021-09-29,340.47814340744986,342.54196497120427,336.2414015814139,336.9656982421875,14452200
META,2021-09-30,337.7991500549551,340.1308279140143,335.5170404865727,336.7474060058594,16547100
META,2021-10-01,338.95007959136314,342.3335316631441,336.0032342139593,340.3392028808594,14905300
META,2021-10-04,332.9174555014666,333.32426674467087,320.1873672849246,323.68988037109375,42885000
META,2021-10-05,326.02153122963404,332.57014704290987,323.6203912754051,330.367431640625,35377900
META,2021-10-06,327.17251785068817,331.77640370121645,323.26319366414805,331.04217529296875,26443000
META,2021-10-07,334.37603807457646,336.2017077645931,326.4184945974452,326.6566162109375,28307500
META,2021-10-08,328.928756267281,330.80402431715976,326.1505398838151,327.4801025390625,15946100
META,2021-10-11,325.07891170321585,327.8868625664949,322.7769691312274,322.9158935546875,14708200
META,2021-10-12,320.51476453054045,321.8542589738375,314.89883180646416,321.2489929199219,31658700
META,2021-10-13,324.42410294228614,324.45386814100897,320.1476644726713,322.0130310058594,14761500
META,2021-10-14,325.8032341975856,327.9464191482135,324.5530656863524,325.971923828125,14302200
META,2021-10-15,326.1207838969584,326.50776176514034,319.9988424702533,322.2313232421875,21596400
META,2021-10-18,326.3886531187286,333.2746174459336,324.94993138686624,332.7288818359375,21585000
META,2021-10-19,337.00536339171015,339.79348135249637,334.6538218634987,337.34271240234375,18786300
META,2021-10-20,340.77578008650755,341.3016520941956,336.8069256043469,338.1265563964844,13639500
META,2021-10-21,337.63043926024426,339.6446316371412,335.1697386557774,339.2179870605469,16354400
META,2021-10-22,323.80893083802226,327.06339039987455,318.60971071997267,322.08245849609375,35224500
META,2021-10-25,317.8060197357078,326.9939278171444,317.23054914233694,326.1307067871094,38409000
META,2021-10-26,325.7040544162325,327.6388528181023,307.1893445296699,313.3509826660156,65654000
META,2021-10-27,311.74360248983976,316.7642010297312,309.63018261546694,309.7889404296875,29971800
META,2021-10-28,310.55284900099747,322.9852811563383,305.7108429727492,314.4522705078125,50806800
META,2021-10-29,317.6968807534924,323.46163945137965,317.1114783524973,321.0505676269531,37059400
META,2021-11-01,323.50135079861377,330.8536576667593,323.46165377375024,327.4106750488281,31518900
META,2021-11-02,328.7997441561289,332.1831961301534,321.27874819042154,325.5254211425781,28353000
META,2021-11-03,324.9400554002247,329.56377488260455,320.6834804225492,329.03790283203125,20786500
META,2021-11-04,331.40928538211995,334.64388123663895,330.0598590951158,333.2349548339844,22495300
META,2021-11-05,337.6602239773612,344.0897793143083,336.99545779027494,338.4738464355469,26872800
META,2021-11-08,341.7382250284052,342.10533921947234,335.70554932019894,335.9833679199219,18342500
META,2021-11-09,337.3526826386581,338.6524802581925,331.86574168811603,332.75872802734375,17556700
META,2021-11-10,329.901140695636,330.59570243398394,322.9755080862131,325.08892822265625,21872600
META,2021-11-11,327.2519011057933,329.8713292985275,324.4538514499528,325.1880798339844,12376600
META,2021-11-12,327.6090584700832,339.1981053182596,327.2121791111643,338.2356872558594,25414300
META,2021-11-15,341.6588609660316,350.89636806742686,340.5277530964521,344.8537902832031,25076600
META,2021-11-16,341.15277172534195,343.95082120477787,338.2158280944205,340.28955078125,18181100
META,2021-11-17,341.55958996835096,344.59576107300916,337.4518415302655,338.1166076660156,13602800
META,2021-11-18,337.07480472247227,339.79346029139595,332.68920729614837,336.0528259277344,17487200
META,2021-11-19,339.5355508184028,349.358460698102,337.2534410694076,342.61138916015625,26488500
META,2021-11-22,346.33211109021926,351.07489042308794,337.8586295766536,338.354736328125,27116800
META,2021-11-23,336.29099629194184,338.7417654457569,330.90328294034356,334.62408447265625,17225000
META,2021-11-24,333.3837897309682,339.1187834740705,330.2186257334472,338.4043884277344,13566200
META,2021-11-26,333.18533998164787,335.1201687600475,329.315712704807,330.5262145996094,14750700
META,2021-11-29,334.26684150342027,338.0174075573323,332.69912711837196,335.39794921875,16650900
META,2021-11-30,332.39150133489716,333.1951917963258,320.91158460369473,321.9335632324219,25390000
META,2021-12-01,327.7182372061574,327.9265935829965,307.87396527980366,308.1815490722656,30329600
META,2021-12-02,308.97538198395677,312.1504783661021,304.8081020473496,307.9732666015625,24396200
META,2021-12-03,311.2871716391293,311.30700500958125,297.167961754166,304.4508056640625,27471000
META,2021-12-06,305.73080691553787,317.60760590944744,303.954735944998,315.39495849609375,21758300
META,2021-12-07,319.0661126641519,323.9974151280257,318.5005436838794,320.29644775390625,18794000
META,2021-12-08,322.46940948818246,330.15906463751605,320.5544445697957,327.9861145019531,19937700
META,2021-12-09,326.9740734970569,333.5127573929671,325.4460560967517,327.25189208984375,16879200
META,2021-12-10,329.97055187122083,332.4213206705392,323.8287472745476,327.18243408203125,14528000
META,2021-12-13,328.37311410359496,338.43414460124114,327.0236878165198,331.8855285644531,22948700
META,2021-12-14,325.49571960581466,333.0861792745064,325.09884014835745,331.14141845703125,20461000
META,2021-12-15,329.9010829872585,339.44617276651826,321.4573660255817,338.99969482421875,24681300
META,2021-12-16,336.340545427701,341.7778560656633,331.14132606182676,332.29229736328125,22635000
META,2021-12-17,330.2086365432899,334.48507425221646,328.1746110058019,331.1909484863281,40012600
META,2021-12-20,327.2121646581388,327.3312254325602,320.01861683063964,322.9158935546875,17901800
META,2021-12-21,323.8684263387449,333.38375058647256,321.2291346796741,331.5977783203125,16116800
META,2021-12-22,331.2009056779404,331.90539917403015,325.7040638349438,327.87701416015625,16764600
META,2021-12-23,327.52973720926553,334.0485882622083,325.80326484001887,332.62969970703125,13987700
META,2021-12-27,336.2115846993633,345.1613404781223,335.3781289082556,343.4844970703125,17795000
META,2021-12-28,343.93098110318874,349.963626048627,342.51212302101527,343.524169921875,16637600
META,2021-12-29,344.20883419741097,346.9671868790593,338.97987926535325,340.2697448730469,10747000
META,2021-12-30,341.3214675520747,344.5263282790015,340.54754217986994,341.67864990234375,10593300
META,2021-12-31,340.3491274256358,340.76587049663726,333.65168504996285,333.7310791015625,12870500
META,2022-01-03,335.66583985117506,338.42419237470216,334.5644973188107,335.90399169921875,14537900
META,2022-01-04,337.3030520719377,340.41858727642335,329.2859485939772,333.90966796875,15998000
META,2022-01-05,330.4269709092636,333.1456568355286,321.318457087581,321.6459045410156,20564500
META,2022-01-06,320.30638452508464,336.5290820753032,320.20715711438896,329.8713073730469,27962800
META,2022-01-07,330.1490970704281,334.3759361006319,326.3191676482814,329.2065124511719,14722000
META,2022-01-10,322.77701413394965,325.78342022706335,312.9739386071096,325.5155334472656,24942400
META,2022-01-11,324.23555155700546,332.02443419427567,322.74723119115595,331.7664489746094,16226800
META,2022-01-12,332.57013317263903,333.75086972930177,327.46023940386385,330.66510009765625,14104900
META,2022-01-13,332.3717120603452,333.016644823847,323.223501748033,323.9378967285156,14797100
META,2022-01-14,319.2844684675813,330.1392892257927,318.7089675405318,329.31573486328125,16868500
META,2022-01-18,320.7727525971954,321.6855721790978,315.1667516493473,315.6727600097656,22645600
META,2022-01-19,317.0916001571118,324.55306560102997,316.84354676400187,317.1015319824219,20814700
META,2022-01-20,321.3779984398948,325.2674893105411,313.519683208936,314.09515380859375,16925000
META,2022-01-21,312.35876856290434,315.83151624705846,300.68042510869054,300.8094177246094,28710700
META,2022-01-24,295.5209166368451,307.1198968928485,286.7596832302792,306.3062744140625,38878100
META,2022-01-25,297.6144721826559,303.84557218580625,295.26290058857546,297.8128967285156,25108500
META,2022-01-26,304.61954838040253,305.11565524775347,288.5853707940254,292.3359375,28348800
META,2022-01-27,295.43156407033877,299.3607209780765,291.96874871003104,292.3457946777344,21629900
META,2022-01-28,293.31817127191175,299.54927129206766,290.7483417543587,299.3607482910156,21871600
META,2022-01-31,298.3387969768634,311.34673384669173,296.9894009293225,310.82086181640625,21579500
META,2022-02-01,312.11074301010717,317.17103900031117,309.6897391289893,316.51617431640625,18023800
META,2022-02-02,325.26749303258214,325.44608422624805,314.40274121853355,320.4850158691406,58458300
META,2022-02-03,242.74507365507444,246.0689955787632,233.91437785360253,235.90872192382812,188119900
META,2022-02-04,233.14043894132064,240.72095050433083,228.3182800713967,235.24392700195312,89342200
