symbol,date,open,high,low,close,volume
COST,2021-06-14,360.76174180576874,363.7839609063274,359.1416612061255,363.5755310058594,1652600
COST,2021-06-15,363.5755466363175,364.27661591691486,361.49124754203075,363.7176513671875,1252000
COST,2021-06-16,364.1817869001923,366.11449753749105,357.2846927113992,359.4542541503906,1801700
COST,2021-06-17,360.373219505911,366.14290129489194,359.2647450845289,364.51336669921875,1686500
COST,2021-06-18,364.51343112344233,364.6650191256978,360.2974747410482,360.84698486328125,3415700
COST,2021-06-21,362.14489317348267,367.2608649531551,360.54377936417984,366.45556640625,1631600
COST,2021-06-22,366.6639777825888,371.8557577515257,366.2281804040224,371.5525817871094,1934800
COST,2021-06-23,372.32955363925447,372.746413467776,370.0463078688164,371.3537292480469,1538000
COST,2021-06-24,372.72742555292,374.6980117300455,371.1926078935056,371.44842529296875,1487300
COST,2021-06-25,372.3010920776988,373.7979766350323,370.6715571746437,373.7601013183594,2056100
COST,2021-06-28,374.22430988939897,376.5170386360242,372.4526703141432,375.6833190917969,1645500
COST,2021-06-29,375.4558877079587,378.43074772198673,374.66955575016294,377.81494140625,1523600
COST,2021-06-30,377.0381165057975,379.40662490686606,374.22432736882985,374.8591003417969,2031700
COST,2021-07-01,375.45594630122037,376.7728508716901,373.16324632253617,373.779052734375,1523400
COST,2021-07-02,375.3707313656044,379.69088899794616,375.2759852334339,377.9571533203125,1676600
COST,2021-07-06,378.80972172079856,380.2876685156876,376.22330037351605,377.8812561035156,2113100
COST,2021-07-07,378.2034504861623,384.7594658516354,378.2034504861623,383.39520263671875,2308600
COST,2021-07-08,382.2772436379112,387.146910631872,381.95512997522025,385.7352600097656,2235500
COST,2021-07-09,387.0615767966448,392.22493594838573,386.15207779428,390.6806640625,2304200
COST,2021-07-12,392.26294989780666,392.5566426673108,383.25313343748195,386.42694091796875,2491300
COST,2021-07-13,383.4141662754452,387.7627443975516,383.4141662754452,385.6500244140625,1540300
COST,2021-07-14,387.0900640760634,388.8806703598075,385.83951357566326,388.3880310058594,1265800
COST,2021-07-15,388.8711539171167,390.5196553343999,386.42686610263087,390.1596374511719,1894100
COST,2021-07-16,390.44387509918585,391.675516836747,388.21747138076773,388.7859191894531,1413900
COST,2021-07-19,388.4923103211184,393.4756624118507,388.4828270333152,392.3671875,2293100
COST,2021-07-20,392.2249633267035,396.08090166844534,391.1354553221757,394.3471374511719,2045400
COST,2021-07-21,395.1714393994845,395.1714393994845,390.53865156055605,393.1819152832031,1480000
COST,2021-07-22,394.1198175611066,396.583072203355,391.7986676475065,395.5788269042969,1339200
COST,2021-07-23,396.28938850784857,401.6895707069812,395.1145885951326,401.1590270996094,1344500
COST,2021-07-26,401.13046372152894,402.172612906131,398.24089585337805,400.96942138671875,1220000
COST,2021-07-27,401.69903500042756,402.22957858271457,399.42527266027497,402.0211486816406,1666500
COST,2021-07-28,401.00745739363384,402.51382544540263,398.421064417702,400.0126953125,1362700
COST,2021-07-29,400.24991048018677,404.2080008096826,398.9969868828418,403.6669616699219,1434200
COST,2021-07-30,404.33139593754265,409.57085508091893,404.2934206560729,407.8813171386719,2283900
COST,2021-08-02,408.7356273901782,408.821050059928,403.85686035120074,407.1220397949219,1366900
COST,2021-08-03,408.07117457090806,414.6015037776242,407.31181375618297,412.9594421386719,1448100
COST,2021-08-04,413.84223442205126,415.731092231849,410.8903002777612,412.9310302734375,1280500
COST,2021-08-05,415.50327097011865,420.9610523706399,414.5351184366309,420.66680908203125,1742600
COST,2021-08-06,420.2301814869223,420.9230638695313,416.5948083772987,417.2877197265625,1789800
COST,2021-08-09,418.25583677055346,420.2775932369688,416.9839400331497,418.0849914550781,1472500
COST,2021-08-10,418.2654030421826,421.24581133230504,418.2654030421826,420.51495361328125,1893700
COST,2021-08-11,422.8593636215897,425.23231179006103,419.34738874559116,421.7203369140625,2267500
COST,2021-08-12,420.4864824584221,423.9320083827578,419.77459789444055,422.7265319824219,1230700
COST,2021-08-13,423.12515898331395,425.5740289002103,421.94818588785336,425.0614929199219,1309300
COST,2021-08-16,425.1468562487269,430.1585212342417,424.33054707925146,429.84527587890625,1515600
COST,2021-08-17,429.84540005365693,430.7186579097076,426.84601842488405,429.3518371582031,1936700
COST,2021-08-18,428.041865588377,432.10435161134984,423.239020910594,423.53326416015625,2030100
COST,2021-08-19,420.43897886367057,432.35116738836825,418.88231092122055,431.1741943359375,1953700
COST,2021-08-20,432.3416603664947,437.2109547006735,430.60467503187823,435.6637878417969,1911200
COST,2021-08-23,434.0312263258404,435.7302654549159,431.4874326469186,431.8101501464844,1835900
COST,2021-08-24,432.11392559098715,432.24682461213285,427.41547593364817,428.82977294921875,1541700
COST,2021-08-25,427.9185533424414,429.80744012162796,424.5869532119664,428.2982482910156,1520600
COST,2021-08-26,428.2981754821043,429.48464957805896,423.99839451703053,426.4757385253906,1418600
COST,2021-08-27,426.4757461443369,428.6683479954996,424.0932968477688,427.4533996582031,1310200
COST,2021-08-30,428.1178059935685,433.3857391085977,427.54829266492044,432.75927734375,1219800
COST,2021-08-31,432.9586645297419,433.66104795007607,429.44668949476346,432.3416748046875,1699000
