symbol,framework,objective,test_year,strategy_family,params_json,rule_key,train_objective_score
NVDA,C_60pct_dca_40pct_tactical_reserve,irr,2025,bollinger_mean_reversion,"{""std_mult"": 2.5, ""window"": 20}","bollinger_mean_reversion|{""std_mult"": 2.5, ""window"": 20}",104.82192250706682
NVDA,C_60pct_dca_40pct_tactical_reserve,risk_adjusted,2025,bollinger_mean_reversion,"{""std_mult"": 2.5, ""window"": 20}","bollinger_mean_reversion|{""std_mult"": 2.5, ""window"": 20}",90.44290258207393
NVDA,C_60pct_dca_40pct_tactical_reserve,plateau,2025,bollinger_mean_reversion,"{""std_mult"": 2.5, ""window"": 20}","bollinger_mean_reversion|{""std_mult"": 2.5, ""window"": 20}",2074025.6330635715
NVDA,B_entry_timing_only_no_sell,final_equity,2026,bollinger_mean_reversion,"{""std_mult"": 2.5, ""window"": 20}","bollinger_mean_reversion|{""std_mult"": 2.5, ""window"": 20}",3167611.324873809
NVDA,B_entry_timing_only_no_sell,irr,2026,bollinger_mean_reversion,"{""std_mult"": 2.5, ""window"": 20}","bollinger_mean_reversion|{""std_mult"": 2.5, ""window"": 20}",85.33151250866766
NVDA,B_entry_timing_only_no_sell,risk_adjusted,2026,bollinger_mean_reversion,"{""std_mult"": 2.5, ""window"": 20}","bollinger_mean_reversion|{""std_mult"": 2.5, ""window"": 20}",65.32275634731059
NVDA,B_entry_timing_only_no_sell,plateau,2026,bollinger_mean_reversion,"{""std_mult"": 2.5, ""window"": 20}","bollinger_mean_reversion|{""std_mult"": 2.5, ""window"": 20}",3167611.324873809
NVDA,C_60pct_dca_40pct_tactical_reserve,final_equity,2026,bollinger_mean_reversion,"{""std_mult"": 2.5, ""window"": 20}","bollinger_mean_reversion|{""std_mult"": 2.5, ""window"": 20}",3045517.1178774885
NVDA,C_60pct_dca_40pct_tactical_reserve,irr,2026,bollinger_mean_reversion,"{""std_mult"": 2.5, ""window"": 20}","bollinger_mean_reversion|{""std_mult"": 2.5, ""window"": 20}",83.1237264374546
NVDA,C_60pct_dca_40pct_tactical_reserve,risk_adjusted,2026,bollinger_mean_reversion,"{""std_mult"": 2.5, ""window"": 20}","bollinger_mean_reversion|{""std_mult"": 2.5, ""window"": 20}",64.33127093028516
NVDA,C_60pct_dca_40pct_tactical_reserve,plateau,2026,bollinger_mean_reversion,"{""std_mult"": 2.5, ""window"": 20}","bollinger_mean_reversion|{""std_mult"": 2.5, ""window"": 20}",3045517.1178774885
GOOGL,B_entry_timing_only_no_sell,final_equity,2023,volume_breakout,"{""breakout_window"": 40, ""trend_window"": 50, ""volume_multiplier"": 1.5}","volume_breakout|{""breakout_window"": 40, ""trend_window"": 50, ""volume_multiplier"": 1.5}",190000.0
GOOGL,B_entry_timing_only_no_sell,irr,2023,volume_breakout,"{""breakout_window"": 40, ""trend_window"": 50, ""volume_multiplier"": 1.5}","volume_breakout|{""breakout_window"": 40, ""trend_window"": 50, ""volume_multiplier"": 1.5}",4.748040006251927e-10
GOOGL,B_entry_timing_only_no_sell,risk_adjusted,2023,volume_breakout,"{""breakout_window"": 40, ""trend_window"": 50, ""volume_multiplier"": 1.5}","volume_breakout|{""breakout_window"": 40, ""trend_window"": 50, ""volume_multiplier"": 1.5}",-9.999999999525196
GOOGL,B_entry_timing_only_no_sell,plateau,2023,simple_pullback,"{""ma_window"": 200, ""rsi_window"": 14, ""threshold"": 40}","simple_pullback|{""ma_window"": 200, ""rsi_window"": 14, ""threshold"": 40}",190000.0
GOOGL,C_60pct_dca_40pct_tactical_reserve,final_equity,2023,volume_breakout,"{""breakout_window"": 40, ""trend_window"": 50, ""volume_multiplier"": 1.5}","volume_breakout|{""breakout_window"": 40, ""trend_window"": 50, ""volume_multiplier"": 1.5}",158586.62380970694
GOOGL,C_60pct_dca_40pct_tactical_reserve,irr,2023,volume_breakout,"{""breakout_window"": 40, ""trend_window"": 50, ""volume_multiplier"": 1.5}","volume_breakout|{""breakout_window"": 40, ""trend_window"": 50, ""volume_multiplier"": 1.5}",-20.1400329285072
GOOGL,C_60pct_dca_40pct_tactical_reserve,risk_adjusted,2023,volume_breakout,"{""breakout_window"": 40, ""trend_window"": 50, ""volume_multiplier"": 1.5}","volume_breakout|{""breakout_window"": 40, ""trend_window"": 50, ""volume_multiplier"": 1.5}",-30.472824423285985
GOOGL,C_60pct_dca_40pct_tactical_reserve,plateau,2023,simple_pullback,"{""ma_window"": 200, ""rsi_window"": 14, ""threshold"": 40}","simple_pullback|{""ma_window"": 200, ""rsi_window"": 14, ""threshold"": 40}",158586.62380970694
GOOGL,B_entry_timing_only_no_sell,final_equity,2024,bollinger_mean_reversion,"{""std_mult"": 2.5, ""window"": 20}","bollinger_mean_reversion|{""std_mult"": 2.5, ""window"": 20}",388242.7732143528
GOOGL,B_entry_timing_only_no_sell,irr,2024,bollinger_mean_reversion,"{""std_mult"": 2.5, ""window"": 20}","bollinger_mean_reversion|{""std_mult"": 2.5, ""window"": 20}",17.862909142117356
GOOGL,B_entry_timing_only_no_sell,risk_adjusted,2024,bollinger_mean_reversion,"{""std_mult"": 2.5, ""window"": 20}","bollinger_mean_reversion|{""std_mult"": 2.5, ""window"": 20}",7.387081656903947
GOOGL,B_entry_timing_only_no_sell,plateau,2024,bollinger_mean_reversion,"{""std_mult"": 2.5, ""window"": 20}","bollinger_mean_reversion|{""std_mult"": 2.5, ""window"": 20}",388242.7732143528
GOOGL,C_60pct_dca_40pct_tactical_reserve,final_equity,2024,bollinger_mean_reversion,"{""std_mult"": 2.5, ""window"": 20}","bollinger_mean_reversion|{""std_mult"": 2.5, ""window"": 20}",374340.9214915032
GOOGL,C_60pct_dca_40pct_tactical_reserve,irr,2024,bollinger_mean_reversion,"{""std_mult"": 2.5, ""window"": 20}","bollinger_mean_reversion|{""std_mult"": 2.5, ""window"": 20}",14.848532710101981
GOOGL,C_60pct_dca_40pct_tactical_reserve,risk_adjusted,2024,bollinger_mean_reversion,"{""std_mult"": 2.5, ""window"": 20}","bollinger_mean_reversion|{""std_mult"": 2.5, ""window"": 20}",4.591685818750313
GOOGL,C_60pct_dca_40pct_tactical_reserve,plateau,2024,bollinger_mean_reversion,"{""std_mult"": 2.5, ""window"": 20}","bollinger_mean_reversion|{""std_mult"": 2.5, ""window"": 20}",374340.9214915032
GOOGL,B_entry_timing_only_no_sell,final_equity,2025,bollinger_mean_reversion,"{""std_mult"": 2.5, ""window"": 20}","bollinger_mean_reversion|{""std_mult"": 2.5, ""window"": 20}",654728.0373617099
GOOGL,B_entry_timing_only_no_sell,irr,2025,bollinger_mean_reversion,"{""std_mult"": 2.5, ""window"": 20}","bollinger_mean_reversion|{""std_mult"": 2.5, ""window"": 20}",24.11341415995298
GOOGL,B_entry_timing_only_no_sell,risk_adjusted,2025,rsi_pullback,"{""entry_threshold"": 35, ""recovery_threshold"": 50, ""rsi_window"": 10}","rsi_pullback|{""entry_threshold"": 35, ""recovery_threshold"": 50, ""rsi_window"": 10}",13.287945148853352
GOOGL,B_entry_timing_only_no_sell,plateau,2025,bollinger_mean_reversion,"{""std_mult"": 2.5, ""window"": 20}","bollinger_mean_reversion|{""std_mult"": 2.5, ""window"": 20}",654728.0373617099
GOOGL,C_60pct_dca_40pct_tactical_reserve,final_equity,2025,bollinger_mean_reversion,"{""std_mult"": 2.5, ""window"": 20}","bollinger_mean_reversion|{""std_mult"": 2.5, ""window"": 20}",645386.9939643521
GOOGL,C_60pct_dca_40pct_tactical_reserve,irr,2025,bollinger_mean_reversion,"{""std_mult"": 2.5, ""window"": 20}","bollinger_mean_reversion|{""std_mult"": 2.5, ""window"": 20}",23.249025038675285
GOOGL,C_60pct_dca_40pct_tactical_reserve,risk_adjusted,2025,bollinger_mean_reversion,"{""std_mult"": 2.5, ""window"": 20}","bollinger_mean_reversion|{""std_mult"": 2.5, ""window"": 20}",13.05530864715874
GOOGL,C_60pct_dca_40pct_tactical_reserve,plateau,2025,bollinger_mean_reversion,"{""std_mult"": 2.5, ""window"": 20}","bollinger_mean_reversion|{""std_mult"": 2.5, ""window"": 20}",645386.9939643521
GOOGL,B_entry_timing_only_no_sell,final_equity,2026,bollinger_mean_reversion,"{""std_mult"": 2.5, ""window"": 20}","bollinger_mean_reversion|{""std_mult"": 2.5, ""window"": 20}",1260373.3230340856
GOOGL,B_entry_timing_only_no_sell,irr,2026,bollinger_mean_reversion,"{""std_mult"": 2.5, ""window"": 20}","bollinger_mean_reversion|{""std_mult"": 2.5, ""window"": 20}",37.4953552117701
GOOGL,B_entry_timing_only_no_sell,risk_adjusted,2026,rsi_pullback,"{""entry_threshold"": 40, ""recovery_threshold"": 40, ""rsi_window"": 10}","rsi_pullback|{""entry_threshold"": 40, ""recovery_threshold"": 40, ""rsi_window"": 10}",23.479215572777782
GOOGL,B_entry_timing_only_no_sell,plateau,2026,qqq_200d_market_filter,{},qqq_200d_market_filter|{},1259168.1778273722
GOOGL,C_60pct_dca_40pct_tactical_reserve,final_equity,2026,bollinger_mean_reversion,"{""std_mult"": 2.5, ""window"": 20}","bollinger_mean_reversion|{""std_mult"": 2.5, ""window"": 20}",1255777.711092244
GOOGL,C_60pct_dca_40pct_tactical_reserve,irr,2026,bollinger_mean_reversion,"{""std_mult"": 2.5, ""window"": 20}","bollinger_mean_reversion|{""std_mult"": 2.5, ""window"": 20}",37.32030291441275
GOOGL,C_60pct_dca_40pct_tactical_reserve,risk_adjusted,2026,rsi_pullback,"{""entry_threshold"": 40, ""recovery_threshold"": 40, ""rsi_window"": 10}","rsi_pullback|{""entry_threshold"": 40, ""recovery_threshold"": 40, ""rsi_window"": 10}",23.51796166844843
GOOGL,C_60pct_dca_40pct_tactical_reserve,plateau,2026,macd_momentum,"{""fast"": 12, ""signal"": 9, ""slow"": 21}","macd_momentum|{""fast"": 12, ""signal"": 9, ""slow"": 21}",1252139.7457819772
GOOG,B_entry_timing_only_no_sell,final_equity,2023,volume_breakout,"{""breakout_window"": 40, ""trend_window"": 50, ""volume_multiplier"": 1.5}","volume_breakout|{""breakout_window"": 40, ""trend_window"": 50, ""volume_multiplier"": 1.5}",190000.0
GOOG,B_entry_timing_only_no_sell,irr,2023,volume_breakout,"{""breakout_window"": 40, ""trend_window"": 50, ""volume_multiplier"": 1.5}","volume_breakout|{""breakout_window"": 40, ""trend_window"": 50, ""volume_multiplier"": 1.5}",4.748040006251927e-10
GOOG,B_entry_timing_only_no_sell,risk_adjusted,2023,volume_breakout,"{""breakout_window"": 40, ""trend_window"": 50, ""volume_multiplier"": 1.5}","volume_breakout|{""breakout_window"": 40, ""trend_window"": 50, ""volume_multiplier"": 1.5}",-9.999999999525196
GOOG,B_entry_timing_only_no_sell,plateau,2023,simple_pullback,"{""ma_window"": 200, ""rsi_window"": 14, ""threshold"": 40}","simple_pullback|{""ma_window"": 200, ""rsi_window"": 14, ""threshold"": 40}",190000.0
GOOG,C_60pct_dca_40pct_tactical_reserve,final_equity,2023,volume_breakout,"{""breakout_window"": 40, ""trend_window"": 50, ""volume_multiplier"": 1.5}","volume_breakout|{""breakout_window"": 40, ""trend_window"": 50, ""volume_multiplier"": 1.5}",158529.5298198267
GOOG,C_60pct_dca_40pct_tactical_reserve,irr,2023,volume_breakout,"{""breakout_window"": 40, ""trend_window"": 50, ""volume_multiplier"": 1.5}","volume_breakout|{""breakout_window"": 40, ""trend_window"": 50, ""volume_multiplier"": 1.5}",-20.17686895904725
GOOG,C_60pct_dca_40pct_tactical_reserve,risk_adjusted,2023,volume_breakout,"{""breakout_window"": 40, ""trend_window"": 50, ""volume_multiplier"": 1.5}","volume_breakout|{""breakout_window"": 40, ""trend_window"": 50, ""volume_multiplier"": 1.5}",-30.446524030996635
GOOG,C_60pct_dca_40pct_tactical_reserve,plateau,2023,simple_pullback,"{""ma_window"": 200, ""rsi_window"": 14, ""threshold"": 40}","simple_pullback|{""ma_window"": 200, ""rsi_window"": 14, ""threshold"": 40}",158529.5298198267
GOOG,B_entry_timing_only_no_sell,final_equity,2024,bollinger_mean_reversion,"{""std_mult"": 2.5, ""window"": 20}","bollinger_mean_reversion|{""std_mult"": 2.5, ""window"": 20}",390145.7915402882
GOOG,B_entry_timing_only_no_sell,irr,2024,bollinger_mean_reversion,"{""std_mult"": 2.5, ""window"": 20}","bollinger_mean_reversion|{""std_mult"": 2.5, ""window"": 20}",18.27076152714116
GOOG,B_entry_timing_only_no_sell,risk_adjusted,2024,bollinger_mean_reversion,"{""std_mult"": 2.5, ""window"": 20}","bollinger_mean_reversion|{""std_mult"": 2.5, ""window"": 20}",7.501077613370407
GOOG,B_entry_timing_only_no_sell,plateau,2024,bollinger_mean_reversion,"{""std_mult"": 2.5, ""window"": 20}","bollinger_mean_reversion|{""std_mult"": 2.5, ""window"": 20}",390145.7915402882
GOOG,C_60pct_dca_40pct_tactical_reserve,final_equity,2024,bollinger_mean_reversion,"{""std_mult"": 2.5, ""window"": 20}","bollinger_mean_reversion|{""std_mult"": 2.5, ""window"": 20}",375655.1587920998
GOOG,C_60pct_dca_40pct_tactical_reserve,irr,2024,bollinger_mean_reversion,"{""std_mult"": 2.5, ""window"": 20}","bollinger_mean_reversion|{""std_mult"": 2.5, ""window"": 20}",15.13618505459538
GOOG,C_60pct_dca_40pct_tactical_reserve,risk_adjusted,2024,bollinger_mean_reversion,"{""std_mult"": 2.5, ""window"": 20}","bollinger_mean_reversion|{""std_mult"": 2.5, ""window"": 20}",4.967905851898328
GOOG,C_60pct_dca_40pct_tactical_reserve,plateau,2024,bollinger_mean_reversion,"{""std_mult"": 2.5, ""window"": 20}","bollinger_mean_reversion|{""std_mult"": 2.5, ""window"": 20}",375655.1587920998
GOOG,B_entry_timing_only_no_sell,final_equity,2025,bollinger_mean_reversion,"{""std_mult"": 2.5, ""window"": 20}","bollinger_mean_reversion|{""std_mult"": 2.5, ""window"": 20}",655426.7696779561
GOOG,B_entry_timing_only_no_sell,irr,2025,bollinger_mean_reversion,"{""std_mult"": 2.5, ""window"": 20}","bollinger_mean_reversion|{""std_mult"": 2.5, ""window"": 20}",24.177695596164945
GOOG,B_entry_timing_only_no_sell,risk_adjusted,2025,rsi_pullback,"{""entry_threshold"": 35, ""recovery_threshold"": 50, ""rsi_window"": 10}","rsi_pullback|{""entry_threshold"": 35, ""recovery_threshold"": 50, ""rsi_window"": 10}",13.190515239606285
GOOG,B_entry_timing_only_no_sell,plateau,2025,bollinger_mean_reversion,"{""std_mult"": 2.5, ""window"": 20}","bollinger_mean_reversion|{""std_mult"": 2.5, ""window"": 20}",655426.7696779561
GOOG,C_60pct_dca_40pct_tactical_reserve,final_equity,2025,bollinger_mean_reversion,"{""std_mult"": 2.5, ""window"": 20}","bollinger_mean_reversion|{""std_mult"": 2.5, ""window"": 20}",645341.159881006
GOOG,C_60pct_dca_40pct_tactical_reserve,irr,2025,bollinger_mean_reversion,"{""std_mult"": 2.5, ""window"": 20}","bollinger_mean_reversion|{""std_mult"": 2.5, ""window"": 20}",23.24476037102338
GOOG,C_60pct_dca_40pct_tactical_reserve,risk_adjusted,2025,bollinger_mean_reversion,"{""std_mult"": 2.0, ""window"": 30}","bollinger_mean_reversion|{""std_mult"": 2.0, ""window"": 30}",12.999325120161311
GOOG,C_60pct_dca_40pct_tactical_reserve,plateau,2025,bollinger_mean_reversion,"{""std_mult"": 2.5, ""window"": 20}","bollinger_mean_reversion|{""std_mult"": 2.5, ""window"": 20}",645341.159881006
GOOG,B_entry_timing_only_no_sell,final_equity,2026,bollinger_mean_reversion,"{""std_mult"": 2.5, ""window"": 20}","bollinger_mean_reversion|{""std_mult"": 2.5, ""window"": 20}",1256630.1566632155
GOOG,B_entry_timing_only_no_sell,irr,2026,bollinger_mean_reversion,"{""std_mult"": 2.5, ""window"": 20}","bollinger_mean_reversion|{""std_mult"": 2.5, ""window"": 20}",37.35281431797531
GOOG,B_entry_timing_only_no_sell,risk_adjusted,2026,rsi_pullback,"{""entry_threshold"": 40, ""recovery_threshold"": 40, ""rsi_window"": 10}","rsi_pullback|{""entry_threshold"": 40, ""recovery_threshold"": 40, ""rsi_window"": 10}",23.476422641490636
GOOG,B_entry_timing_only_no_sell,plateau,2026,qqq_200d_market_filter,{},qqq_200d_market_filter|{},1251267.2169501907
GOOG,C_60pct_dca_40pct_tactical_reserve,final_equity,2026,bollinger_mean_reversion,"{""std_mult"": 2.5, ""window"": 20}","bollinger_mean_reversion|{""std_mult"": 2.5, ""window"": 20}",1251088.6681131131
GOOG,C_60pct_dca_40pct_tactical_reserve,irr,2026,bollinger_mean_reversion,"{""std_mult"": 2.5, ""window"": 20}","bollinger_mean_reversion|{""std_mult"": 2.5, ""window"": 20}",37.14113425865136
GOOG,C_60pct_dca_40pct_tactical_reserve,risk_adjusted,2026,rsi_pullback,"{""entry_threshold"": 40, ""recovery_threshold"": 40, ""rsi_window"": 10}","rsi_pullback|{""entry_threshold"": 40, ""recovery_threshold"": 40, ""rsi_window"": 10}",23.533383977453028
GOOG,C_60pct_dca_40pct_tactical_reserve,plateau,2026,bollinger_mean_reversion,"{""std_mult"": 2.5, ""window"": 20}","bollinger_mean_reversion|{""std_mult"": 2.5, ""window"": 20}",1251088.6681131131
AAPL,B_entry_timing_only_no_sell,final_equity,2023,volume_breakout,"{""breakout_window"": 40, ""trend_window"": 50, ""volume_multiplier"": 1.5}","volume_breakout|{""breakout_window"": 40, ""trend_window"": 50, ""volume_multiplier"": 1.5}",179593.3175273359
AAPL,B_entry_timing_only_no_sell,irr,2023,volume_breakout,"{""breakout_window"": 40, ""trend_window"": 50, ""volume_multiplier"": 1.5}","volume_breakout|{""breakout_window"": 40, ""trend_window"": 50, ""volume_multiplier"": 1.5}",-6.641712671294251
AAPL,B_entry_timing_only_no_sell,risk_adjusted,2023,volume_breakout,"{""breakout_window"": 40, ""trend_window"": 50, ""volume_multiplier"": 1.5}","volume_breakout|{""breakout_window"": 40, ""trend_window"": 50, ""volume_multiplier"": 1.5}",-17.79577744478807
AAPL,B_entry_timing_only_no_sell,plateau,2023,volume_breakout,"{""breakout_window"": 40, ""trend_window"": 100, ""volume_multiplier"": 1.5}","volume_breakout|{""breakout_window"": 40, ""trend_window"": 100, ""volume_multiplier"": 1.5}",179593.3175273359
AAPL,C_60pct_dca_40pct_tactical_reserve,final_equity,2023,volume_breakout,"{""breakout_window"": 40, ""trend_window"": 50, ""volume_multiplier"": 1.5}","volume_breakout|{""breakout_window"": 40, ""trend_window"": 50, ""volume_multiplier"": 1.5}",169176.16497496748
AAPL,C_60pct_dca_40pct_tactical_reserve,irr,2023,volume_breakout,"{""breakout_window"": 40, ""trend_window"": 50, ""volume_multiplier"": 1.5}","volume_breakout|{""breakout_window"": 40, ""trend_window"": 50, ""volume_multiplier"": 1.5}",-13.32116740262431
AAPL,C_60pct_dca_40pct_tactical_reserve,risk_adjusted,2023,volume_breakout,"{""breakout_window"": 40, ""trend_window"": 50, ""volume_multiplier"": 1.5}","volume_breakout|{""breakout_window"": 40, ""trend_window"": 50, ""volume_multiplier"": 1.5}",-22.749171636787317
AAPL,C_60pct_dca_40pct_tactical_reserve,plateau,2023,volume_breakout,"{""breakout_window"": 40, ""trend_window"": 100, ""volume_multiplier"": 1.5}","volume_breakout|{""breakout_window"": 40, ""trend_window"": 100, ""volume_multiplier"": 1.5}",169176.16497496748
AAPL,B_entry_timing_only_no_sell,final_equity,2024,rsi_pullback,"{""entry_threshold"": 40, ""recovery_threshold"": 40, ""rsi_window"": 21}","rsi_pullback|{""entry_threshold"": 40, ""recovery_threshold"": 40, ""rsi_window"": 21}",389470.6737134998
AAPL,B_entry_timing_only_no_sell,irr,2024,rsi_pullback,"{""entry_threshold"": 40, ""recovery_threshold"": 40, ""rsi_window"": 21}","rsi_pullback|{""entry_threshold"": 40, ""recovery_threshold"": 40, ""rsi_window"": 21}",18.126200404773627
AAPL,B_entry_timing_only_no_sell,risk_adjusted,2024,rsi_pullback,"{""entry_threshold"": 40, ""recovery_threshold"": 40, ""rsi_window"": 21}","rsi_pullback|{""entry_threshold"": 40, ""recovery_threshold"": 40, ""rsi_window"": 21}",8.937293333432809
AAPL,B_entry_timing_only_no_sell,plateau,2024,rsi_pullback,"{""entry_threshold"": 40, ""recovery_threshold"": 40, ""rsi_window"": 21}","rsi_pullback|{""entry_threshold"": 40, ""recovery_threshold"": 40, ""rsi_window"": 21}",389470.6737134998
AAPL,C_60pct_dca_40pct_tactical_reserve,final_equity,2024,rsi_pullback,"{""entry_threshold"": 40, ""recovery_threshold"": 40, ""rsi_window"": 21}","rsi_pullback|{""entry_threshold"": 40, ""recovery_threshold"": 40, ""rsi_window"": 21}",383606.4658678087
AAPL,C_60pct_dca_40pct_tactical_reserve,irr,2024,rsi_pullback,"{""entry_threshold"": 40, ""recovery_threshold"": 40, ""rsi_window"": 21}","rsi_pullback|{""entry_threshold"": 40, ""recovery_threshold"": 40, ""rsi_window"": 21}",16.86449843748899
AAPL,C_60pct_dca_40pct_tactical_reserve,risk_adjusted,2024,macd_momentum,"{""fast"": 12, ""signal"": 9, ""slow"": 21}","macd_momentum|{""fast"": 12, ""signal"": 9, ""slow"": 21}",8.199689243987264
AAPL,C_60pct_dca_40pct_tactical_reserve,plateau,2024,rsi_pullback,"{""entry_threshold"": 40, ""recovery_threshold"": 40, ""rsi_window"": 21}","rsi_pullback|{""entry_threshold"": 40, ""recovery_threshold"": 40, ""rsi_window"": 21}",383606.4658678087
AAPL,B_entry_timing_only_no_sell,final_equity,2025,rsi_pullback,"{""entry_threshold"": 40, ""recovery_threshold"": 50, ""rsi_window"": 21}","rsi_pullback|{""entry_threshold"": 40, ""recovery_threshold"": 50, ""rsi_window"": 21}",650763.3762038503
AAPL,B_entry_timing_only_no_sell,irr,2025,rsi_pullback,"{""entry_threshold"": 40, ""recovery_threshold"": 50, ""rsi_window"": 21}","rsi_pullback|{""entry_threshold"": 40, ""recovery_threshold"": 50, ""rsi_window"": 21}",23.74768782853568
AAPL,B_entry_timing_only_no_sell,risk_adjusted,2025,macd_momentum,"{""fast"": 12, ""signal"": 9, ""slow"": 21}","macd_momentum|{""fast"": 12, ""signal"": 9, ""slow"": 21}",15.608799593138869
AAPL,B_entry_timing_only_no_sell,plateau,2025,macd_momentum,"{""fast"": 12, ""signal"": 9, ""slow"": 21}","macd_momentum|{""fast"": 12, ""signal"": 9, ""slow"": 21}",650604.6357436493
AAPL,C_60pct_dca_40pct_tactical_reserve,final_equity,2025,macd_momentum,"{""fast"": 12, ""signal"": 9, ""slow"": 21}","macd_momentum|{""fast"": 12, ""signal"": 9, ""slow"": 21}",648966.9855025754
AAPL,C_60pct_dca_40pct_tactical_reserve,irr,2025,macd_momentum,"{""fast"": 12, ""signal"": 9, ""slow"": 21}","macd_momentum|{""fast"": 12, ""signal"": 9, ""slow"": 21}",23.581420362344172
